（父）ASIN,（子）ASIN,商品名称,SKU,会话次数 – 移动应用,会话次数 – 移动应用 – B2B,会话次数 – 浏览器,会话次数 – 浏览器 – B2B,会话次数 – 总计,会话次数 – 总计 – B2B,会话百分比 – 移动应用,会话百分比 – 移动应用 – B2B,会话百分比 – 浏览器,会话百分比 – 浏览器 – B2B,会话百分比 – 总计,会话百分比 – 总计 – B2B,页面浏览量 – 移动应用,页面浏览量 – 移动应用 – B2B,页面浏览量 – 浏览器,页面浏览量 – 浏览器 – B2B,页面浏览量 – 总计,页面浏览量 – 总计 – B2B,页面浏览量百分比 – 移动应用,页面浏览量百分比 – 移动应用 – B2B,页面浏览量百分比 – 浏览器,页面浏览量百分比 – 总计,页面浏览量百分比 – 总计 – B2B,推荐报价（购买按钮）百分比,推荐报价（购买按钮）百分比 – B2B,已订购商品数量,已订购商品数量 - B2B,商品会话百分比,商品会话百分比 - B2B,已订购商品销售额,已订购商品销售额 - B2B,订单商品总数,订单商品总数 - B2B
B0BRN8J9X9,B099MY6VVH,3 Pieces Crib Bedding Set Baby Ruffle Quilted Comforter with Fitted Sheet and Pillow - Cute Ruffled Shabby Chic Bedding Soft Blanket Design Pink,UCBS-03,100,1,47,1,147,2,1.33%,1.30%,1.49%,1.41%,1.38%,1.35%,119,1,60,1,179,2,1.22%,1.00%,1.49%,1.30%,1.08%,98.88%,100.00%,6,0,4.08%,0.00%,US$179.94,US$0.00,6,0
B092LX5PDW,B09KXH87XM,UOZZI BEDDING Cream White Bed in a Bag Queen 7 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG165-Q,240,3,96,1,336,4,3.19%,3.90%,3.04%,1.41%,3.15%,2.70%,289,4,124,1,413,5,2.96%,4.00%,3.08%,2.99%,2.69%,99.76%,100.00%,6,0,1.79%,0.00%,US$395.94,US$0.00,6,0
B09QBX987B,B09QBVDKTL,Floral Comforter Sheet Set 7 Pieces Bed in a Bag Queen Size White with Green Leaves Pink Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG178-Q,81,0,16,0,97,0,1.08%,0.00%,0.51%,0.00%,0.91%,0.00%,108,0,19,0,127,0,1.11%,0.00%,0.47%,0.92%,0.00%,100.00%,0.00%,6,0,6.19%,0.00%,US$395.94,US$0.00,6,0
B08D6LSCQ7,B07JGWLX2Q,"3 Piece Duvet Cover Set Queen (1 All Season Design Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots, 800 - TC Comforter Cover with Zipper Closure, 4 Corner Ties - Pink Gray Yellow Circles",BTN38-Q,105,0,37,0,142,0,1.40%,0.00%,1.17%,0.00%,1.33%,0.00%,150,0,45,0,195,0,1.54%,0.00%,1.12%,1.41%,0.00%,100.00%,0.00%,5,0,3.52%,0.00%,US$129.95,US$0.00,5,0
B07SQPMYT8,B07SQPP9PN,UOZZI BEDDING Unicorn 4 Pieces Toddler Bedding Set with Colorful Rainbow Stars Pink Cute Girls Toddler Bed Comforter Sheet Set and Pillowcases,UTBS-Pink,71,0,23,0,94,0,0.94%,0.00%,0.73%,0.00%,0.88%,0.00%,105,0,28,0,133,0,1.08%,0.00%,0.70%,0.96%,0.00%,100.00%,0.00%,5,0,5.32%,0.00%,US$149.95,US$0.00,5,0
B08K767M5V,B08CVS7G7W,"7 Pieces Comforter Sheet Set King Size Bed in a Bag - Colorful Dots Style - Soft Microfiber, Spring Reversible Bedding Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG38-K,128,1,35,0,163,1,1.70%,1.30%,1.11%,0.00%,1.53%,0.68%,156,2,48,0,204,2,1.60%,2.00%,1.19%,1.48%,1.08%,100.00%,100.00%,5,0,3.07%,0.00%,US$329.95,US$0.00,5,0
B092LX5PDW,B09KXL7TTG,UOZZI BEDDING Cream White Bed in a Bag King 7 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG165-K,123,3,51,1,174,4,1.63%,3.90%,1.62%,1.41%,1.63%,2.70%,163,4,64,1,227,5,1.67%,4.00%,1.59%,1.65%,2.69%,99.56%,100.00%,5,1,2.87%,25.00%,US$339.95,US$67.99,5,1
B08DXYYPHT,B07QYRV5FZ,UOZZI BEDDING 3 Piece Reversible Quilt Set King Size 102x90 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover Blanket for All Season Colorful Dots (1 Quilt+ 2 Shams),UQT38-K,82,0,60,4,142,4,1.09%,0.00%,1.90%,5.63%,1.33%,2.70%,102,0,72,4,174,4,1.04%,0.00%,1.79%,1.26%,2.15%,100.00%,100.00%,4,0,2.82%,0.00%,US$171.96,US$0.00,4,0
B08DXYYPHT,B07T61X8LY,UOZZI BEDDING 3 Piece King Reversible Floral Quilt Set White Red Green Colorful Soft Microfiber Lightweight Summer Coverlet Red Flowers Adult Bedspread for All Season -1 Quilt +2 Pillow Shams,UQT09-K,47,0,34,2,81,2,0.62%,0.00%,1.08%,2.82%,0.76%,1.35%,72,0,44,2,116,2,0.74%,0.00%,1.09%,0.84%,1.08%,100.00%,100.00%,4,0,4.94%,0.00%,US$183.96,US$0.00,4,0
B08K767M5V,B08CVT27TW,"6 Pieces Comforter Sheet Set Twin Size Bed in a Bag - Colorful Dots Style - Soft Microfiber, Spring Reversible Bedding Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases)",UZBIG38-T,73,2,39,3,112,5,0.97%,2.60%,1.24%,4.23%,1.05%,3.38%,100,2,59,3,159,5,1.02%,2.00%,1.47%,1.15%,2.69%,98.11%,100.00%,4,1,3.57%,20.00%,US$199.96,US$49.99,4,1
B091Y38CV7,B091Y46G8R,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Dark Gray & Gray",UTBSC-08,45,1,11,0,56,1,0.60%,1.30%,0.35%,0.00%,0.52%,0.68%,51,1,13,0,64,1,0.52%,1.00%,0.32%,0.46%,0.54%,100.00%,100.00%,4,0,7.14%,0.00%,US$119.96,US$0.00,4,0
B09D2ZMVB6,B0974DMP59,"Twin Pink Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases - 6 Pieces Bedding Set",UZCBIG02-T,22,0,11,1,33,1,0.29%,0.00%,0.35%,1.41%,0.31%,0.68%,30,0,20,1,50,1,0.31%,0.00%,0.50%,0.36%,0.54%,100.00%,100.00%,4,0,12.12%,0.00%,US$183.96,US$0.00,4,0
B0BRN8J9X9,B099MXYR8T,3 Pieces Crib Bedding Set Baby Ruffle Quilted Comforter with Fitted Sheet and Pillow - Cute Ruffled Shabby Chic Bedding Soft Blanket Design White,UCBS-02,161,3,69,2,230,5,2.14%,3.90%,2.19%,2.82%,2.15%,3.38%,190,4,89,3,279,7,1.95%,4.00%,2.21%,2.02%,3.76%,98.92%,100.00%,4,0,1.74%,0.00%,US$119.96,US$0.00,4,0
B094QRWNTJ,B09VC6NPXP,"100% Cotton 4 Pieces White Space Toddler Bedding Set with Colorful Rocket Stars and Planet Includes Adorable Quilted Comforter, Blue Gray Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-12,33,1,19,1,52,2,0.44%,1.30%,0.60%,1.41%,0.49%,1.35%,43,1,25,1,68,2,0.44%,1.00%,0.62%,0.49%,1.08%,100.00%,100.00%,4,0,7.69%,0.00%,US$171.96,US$0.00,4,0
B01JL0GK9E,B01H1O894G,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 45"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-T,68,1,44,1,112,2,0.90%,1.30%,1.40%,1.41%,1.05%,1.35%,92,2,48,1,140,3,0.94%,2.00%,1.19%,1.02%,1.61%,100.00%,100.00%,3,0,2.68%,0.00%,US$74.97,US$0.00,3,0
B01JL0GK9E,B01H1O8ANG,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 58"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-Q,30,2,11,0,41,2,0.40%,2.60%,0.35%,0.00%,0.38%,1.35%,50,2,18,0,68,2,0.51%,2.00%,0.45%,0.49%,1.08%,100.00%,100.00%,3,0,7.32%,0.00%,US$74.97,US$0.00,3,0
B07NW55BDC,B07NW5H492,"UOZZI BEDDING All-Season Teal (Light Blue) Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester 27""x39""",TZK24-70,53,1,20,0,73,1,0.70%,1.30%,0.63%,0.00%,0.68%,0.68%,72,1,30,0,102,1,0.74%,1.00%,0.75%,0.74%,0.54%,100.00%,100.00%,3,0,4.11%,0.00%,US$26.97,US$0.00,3,0
B08DXYYPHT,B07T3YPBY1,UOZZI BEDDING 3 Piece Queen Reversible Floral Quilt Set White Red Green Colorful Soft Microfiber Lightweight Summer Coverlet Red Flowers Adult Bedspread for All Season -1 Quilt +2 Pillow Shams,UQT09-Q,99,1,61,0,160,1,1.32%,1.30%,1.93%,0.00%,1.50%,0.68%,127,1,73,0,200,1,1.30%,1.00%,1.81%,1.45%,0.54%,100.00%,100.00%,3,0,1.88%,0.00%,US$128.97,US$0.00,3,0
B08DXYYPHT,B07TT1S7MD,White Quilt Set with Green Leaves Botanical Coverlet Bedspread 3 Pieces King Size Reversible Microfiber Summer Lightweight Style Colorful Colorful Quilt Bedding Set,UQT208-K,41,0,24,1,65,1,0.54%,0.00%,0.76%,1.41%,0.61%,0.68%,63,0,27,1,90,1,0.65%,0.00%,0.67%,0.65%,0.54%,100.00%,100.00%,3,0,4.62%,0.00%,US$149.97,US$0.00,3,0
B08D3DNTBX,B07TYNNN74,UOZZI BEDDING Colorful Dots Comforter Set Twin Size Pink Yellow Gray Blue Circles Print Reversible Down Alternative 800 TC Kids Girls Teen Duvet Sets 1 Microfiber Comforter with 2 Pillow Shams,UZBZ38-T,49,2,24,1,73,3,0.65%,2.60%,0.76%,1.41%,0.68%,2.03%,59,2,36,1,95,3,0.60%,2.00%,0.89%,0.69%,1.61%,100.00%,100.00%,3,1,4.11%,33.33%,US$116.97,US$38.99,3,1
B092LX5PDW,B08P4H29YB,Gray Comforter Sheet Set Bed in a Bag 7 Pieces King Size Tree Branch Bloom Flower Microfiber Spring Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG02-K,275,3,107,1,382,4,3.66%,3.90%,3.39%,1.41%,3.58%,2.70%,377,5,126,4,503,9,3.86%,5.00%,3.13%,3.65%,4.84%,99.80%,100.00%,3,0,0.79%,0.00%,US$209.97,US$0.00,3,0
B091Y38CV7,B08PNWDSSQ,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Gray",UTBS-02,57,1,19,1,76,2,0.76%,1.30%,0.60%,1.41%,0.71%,1.35%,67,1,27,1,94,2,0.69%,1.00%,0.67%,0.68%,1.08%,100.00%,100.00%,3,0,3.95%,0.00%,US$80.97,US$0.00,3,0
B08T6WTS5M,B08T6XP7ML,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Lion White Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS-107,102,1,22,1,124,2,1.36%,1.30%,0.70%,1.41%,1.16%,1.35%,126,1,34,1,160,2,1.29%,1.00%,0.85%,1.16%,1.08%,100.00%,100.00%,3,0,2.42%,0.00%,US$104.97,US$0.00,3,0
B08XXHWMH7,B09155KNZY,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray Branch Queen Full Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT110-Q,185,3,109,1,294,4,2.46%,3.90%,3.46%,1.41%,2.75%,2.70%,266,3,136,2,402,5,2.72%,3.00%,3.38%,2.92%,2.69%,99.75%,100.00%,3,0,1.02%,0.00%,US$119.97,US$0.00,3,0
B08K767M5V,B091BSGJRD,Pink Floral Comforter Sheet Set Bed in a Bag 7 Pieces King Green Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG129-K,158,0,32,2,190,2,2.10%,0.00%,1.01%,2.82%,1.78%,1.35%,176,0,41,2,217,2,1.80%,0.00%,1.02%,1.57%,1.08%,100.00%,100.00%,3,0,1.58%,0.00%,US$179.97,US$0.00,3,0
B091Y38CV7,B091Y3D9GN,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Purple & Gray",UTBSC-11,11,0,4,0,15,0,0.15%,0.00%,0.13%,0.00%,0.14%,0.00%,11,0,5,0,16,0,0.11%,0.00%,0.12%,0.12%,0.00%,100.00%,0.00%,3,0,20.00%,0.00%,US$89.97,US$0.00,3,0
B08K767M5V,B0952KNP5Z,UOZZI BEDDING Bed in a Bag 7 Pieces King Size Gray Branches with Yellow Dots - Soft Microfiber Reversible Bed Comforter Set (1 Comforter Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG118-K,88,1,29,2,117,3,1.17%,1.30%,0.92%,2.82%,1.10%,2.03%,99,1,32,2,131,3,1.01%,1.00%,0.80%,0.95%,1.61%,100.00%,100.00%,3,0,2.56%,0.00%,US$209.97,US$0.00,3,0
B09NXYDDHP,B09NXZ9HKD,Yellow Green Rhomb Plaid Quilt Set 3pc Queen Size Reversible Coverlet Bedspread Set Soft Microfiber Lightweight Summer Quilt Bedding Set Bed Cover for All Season 88x88,UQT184-Q,58,1,29,0,87,1,0.77%,1.30%,0.92%,0.00%,0.81%,0.68%,88,1,37,0,125,1,0.90%,1.00%,0.92%,0.91%,0.54%,100.00%,100.00%,5,0,5.75%,0.00%,US$194.95,US$0.00,3,0
B094QRWNTJ,B09VC4QY1L,"100% Cotton 4 Pieces Pink Flowers Toddler Bedding Set with Pink Yellow White Dark Red Flowers Includes Adorable Quilted Floral Comforter, Pink Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-08,44,0,15,2,59,2,0.58%,0.00%,0.48%,2.82%,0.55%,1.35%,53,0,25,2,78,2,0.54%,0.00%,0.62%,0.57%,1.08%,100.00%,100.00%,3,0,5.08%,0.00%,US$128.97,US$0.00,3,0
B09YM4LNS6,B09YM5ZBK2,"4 Pieces White Toddler Bedding Set with Ruffle Fringe, Solid Color Toddler Bed Set - 1 Toddler Comforter + 1 Fitted Sheet +1 Flat Sheet +1 Pillowcase for Baby Boys and Girls",UTBS-CSHB-03,48,0,11,0,59,0,0.64%,0.00%,0.35%,0.00%,0.55%,0.00%,54,0,13,0,67,0,0.55%,0.00%,0.32%,0.49%,0.00%,100.00%,0.00%,4,0,6.78%,0.00%,US$119.96,US$0.00,3,0
B0BNMKB79G,B0BNMCPB42,UOZZI BEDDING Botanical Quilt Set Queen Size 88x88 3 PC Reversible Soft Microfiber Lightweight Green Coverlet with Blue Red Flowers Bedspread Summer Bed Cover for All Season (1 Quilt+ 2 Shams),UQT209-Q,64,1,39,1,103,2,0.85%,1.30%,1.24%,1.41%,0.96%,1.35%,92,1,52,2,144,3,0.94%,1.00%,1.29%,1.04%,1.61%,99.31%,100.00%,4,0,3.88%,0.00%,US$159.96,US$0.00,3,0
B0BQV6HMN2,B01H1H41R2,3 Pieces Duvet Cover Set Blue Gray with White Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover Queen Size 90x90+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,WT07-T,25,0,10,1,35,1,0.33%,0.00%,0.32%,1.41%,0.33%,0.68%,31,0,14,1,45,1,0.32%,0.00%,0.35%,0.33%,0.54%,100.00%,100.00%,2,0,5.71%,0.00%,US$51.98,US$0.00,2,0
B08D6LSCQ7,B07FXZFB92,UOZZI BEDDING 3 Piece Colorful Queen Duvet Cover Set with Green Yellow Orange Cubes and Triangles 800 - TC 1 Comforter Cover 90x90 with 2 Pillowshams Zipper Closure 4 Corner Ties,BT09-Q,35,0,15,1,50,1,0.47%,0.00%,0.48%,1.41%,0.47%,0.68%,39,0,18,1,57,1,0.40%,0.00%,0.45%,0.41%,0.54%,100.00%,100.00%,2,0,4.00%,0.00%,US$51.98,US$0.00,2,0
B07NW55BDC,B07NW3P1FF,"UOZZI BEDDING All-Season Dark Gray Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester 27""x39""",TZK28-70,5,0,7,0,12,0,0.07%,0.00%,0.22%,0.00%,0.11%,0.00%,7,0,8,0,15,0,0.07%,0.00%,0.20%,0.11%,0.00%,100.00%,0.00%,3,0,25.00%,0.00%,US$29.97,US$0.00,2,0
B08DXYYPHT,B07TRKBFTF,UOZZI BEDDING 3 Piece Reversible White Quilt Set Queen Size with Blue Green Leaves and Red Flowers Soft Microfiber Lightweight Floral Adult Summer Coverlet Bedspread for All Season,UQT60-Q,121,1,51,0,172,1,1.61%,1.30%,1.62%,0.00%,1.61%,0.68%,150,1,54,0,204,1,1.54%,1.00%,1.34%,1.48%,0.54%,100.00%,100.00%,2,0,1.16%,0.00%,US$79.98,US$0.00,2,0
B09QC6HXD3,B07V3RZHLF,"Boys Toddler Bedding Set Navy with Colorful Cars Includes 1 Boys Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS73,29,0,9,0,38,0,0.39%,0.00%,0.29%,0.00%,0.36%,0.00%,36,0,11,0,47,0,0.37%,0.00%,0.27%,0.34%,0.00%,100.00%,0.00%,2,1,5.26%,0.00%,US$59.98,US$29.99,2,1
B07NW55BDC,B07X2H864S,"UOZZI BEDDING All-Season Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester (Navy, 27""x39"")",TZK29-70,9,1,5,0,14,1,0.12%,1.30%,0.16%,0.00%,0.13%,0.68%,10,1,6,0,16,1,0.10%,1.00%,0.15%,0.12%,0.54%,100.00%,100.00%,3,0,21.43%,0.00%,US$29.97,US$0.00,2,0
B08DXYYPHT,B08B51GQGQ,UOZZI BEDDING 3 Piece Reversible Colorful Quilt Set Queen Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-Q,105,2,54,2,159,4,1.40%,2.60%,1.71%,2.82%,1.49%,2.70%,136,2,71,3,207,5,1.39%,2.00%,1.76%,1.50%,2.69%,99.52%,100.00%,2,0,1.26%,0.00%,US$79.98,US$0.00,2,0
B08DXYYPHT,B08B51JB5N,UOZZI BEDDING 2 Piece Reversible Colorful Quilt Set Twin Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-T,41,0,21,3,62,3,0.54%,0.00%,0.67%,4.23%,0.58%,2.03%,58,0,25,4,83,4,0.59%,0.00%,0.62%,0.60%,2.15%,97.59%,75.00%,2,1,3.23%,33.33%,US$75.98,US$37.99,2,1
B08DXYYPHT,B08B52HXMX,UOZZI BEDDING 3 Piece Reversible Colorful Quilt Set King Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-K,74,1,47,5,121,6,0.98%,1.30%,1.49%,7.04%,1.13%,4.05%,92,1,65,5,157,6,0.94%,1.00%,1.62%,1.14%,3.23%,100.00%,100.00%,2,0,1.65%,0.00%,US$89.98,US$0.00,2,0
B092LX5PDW,B08P4HW5GQ,White Floral Comforter Sheet Set 7 Pieces Bed in a Bag Queen Size Green Blue Leaves with Red Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG60-Q,139,0,58,0,197,0,1.85%,0.00%,1.84%,0.00%,1.85%,0.00%,164,0,70,0,234,0,1.68%,0.00%,1.74%,1.70%,0.00%,100.00%,0.00%,2,0,1.02%,0.00%,US$119.98,US$0.00,2,0
B08XXHWMH7,B08XXGGC16,UOZZI BEDDING 2 Pieces Reversible Pink Branch Quilt Set Twin Size 68x86 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 1 Shams),UQT119-T,13,0,16,0,29,0,0.17%,0.00%,0.51%,0.00%,0.27%,0.00%,14,0,19,0,33,0,0.14%,0.00%,0.47%,0.24%,0.00%,100.00%,0.00%,2,0,6.90%,0.00%,US$73.98,US$0.00,2,0
B09D2ZMVB6,B0974F3MYL,"King Pink Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases - 7 Pieces Bedding Set",UZCBIG02-K,5,0,11,1,16,1,0.07%,0.00%,0.35%,1.41%,0.15%,0.68%,6,0,16,1,22,1,0.06%,0.00%,0.40%,0.16%,0.54%,100.00%,100.00%,2,0,12.50%,0.00%,US$131.98,US$0.00,2,0
