（父）ASIN,（子）ASIN,商品名称,SKU,会话次数 – 移动应用,会话次数 – 移动应用 – B2B,会话次数 – 浏览器,会话次数 – 浏览器 – B2B,会话次数 – 总计,会话次数 – 总计 – B2B,会话百分比 – 移动应用,会话百分比 – 移动应用 – B2B,会话百分比 – 浏览器,会话百分比 – 浏览器 – B2B,会话百分比 – 总计,会话百分比 – 总计 – B2B,页面浏览量 – 移动应用,页面浏览量 – 移动应用 – B2B,页面浏览量 – 浏览器,页面浏览量 – 浏览器 – B2B,页面浏览量 – 总计,页面浏览量 – 总计 – B2B,页面浏览量百分比 – 移动应用,页面浏览量百分比 – 移动应用 – B2B,页面浏览量百分比 – 浏览器,页面浏览量百分比 – 总计,页面浏览量百分比 – 总计 – B2B,推荐报价（购买按钮）百分比,推荐报价（购买按钮）百分比 – B2B,已订购商品数量,已订购商品数量 - B2B,商品会话百分比,商品会话百分比 - B2B,已订购商品销售额,已订购商品销售额 - B2B,订单商品总数,订单商品总数 - B2B
B08DXYYPHT,B08B51GQGQ,UOZZI BEDDING 3 Piece Reversible Colorful Quilt Set Queen Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-Q,139,1,61,3,200,4,1.68%,1.19%,1.73%,4.00%,1.69%,2.52%,165,1,90,6,255,7,1.52%,0.88%,2.03%,1.67%,3.29%,100.00%,100.00%,6,0,3.00%,0.00%,US$239.94,US$0.00,6,0
B08DXYYPHT,B08B52HXMX,UOZZI BEDDING 3 Piece Reversible Colorful Quilt Set King Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-K,85,1,38,2,123,3,1.02%,1.19%,1.08%,2.67%,1.04%,1.89%,122,1,53,7,175,8,1.13%,0.88%,1.20%,1.15%,3.76%,100.00%,100.00%,6,0,4.88%,0.00%,US$269.94,US$0.00,6,0
B091Y38CV7,B091Y46G8R,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Dark Gray & Gray",UTBSC-08,54,2,12,1,66,3,0.65%,2.38%,0.34%,1.33%,0.56%,1.89%,68,2,12,1,80,3,0.63%,1.77%,0.27%,0.52%,1.41%,83.75%,33.33%,8,0,12.12%,0.00%,US$239.92,US$0.00,6,0
B08K767M5V,B08CVS7G7W,"7 Pieces Comforter Sheet Set King Size Bed in a Bag - Colorful Dots Style - Soft Microfiber, Spring Reversible Bedding Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG38-K,147,3,44,0,191,3,1.77%,3.57%,1.25%,0.00%,1.62%,1.89%,190,3,53,0,243,3,1.75%,2.65%,1.20%,1.59%,1.41%,100.00%,100.00%,5,0,2.62%,0.00%,US$329.95,US$0.00,5,0
B08HV2DGDW,B08HLWJNZN,"Gray Faux Fur Comforter Set Full/Queen 3 Pieces - 1 Shaggy Comforter 90x90 and 2 Fur Pillowcases, Ultra Soft and Easy Care Sherpa Luxury Plush Super Warm Winter Shaggy Bedding Set",CMRCBZ01-Q,205,2,72,1,277,3,2.47%,2.38%,2.04%,1.33%,2.34%,1.89%,292,3,92,1,384,4,2.69%,2.65%,2.07%,2.51%,1.88%,100.00%,100.00%,5,0,1.81%,0.00%,US$379.95,US$0.00,5,0
B08XXHWMH7,B09TSDL34B,Quilt Set Queen Size Cream White with Black Branch Bedding Set 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer 3 Pc Bed Cover for (1 Quilt+ 2 Shams),UQT165-Q,81,0,47,0,128,0,0.98%,0.00%,1.33%,0.00%,1.08%,0.00%,101,0,60,0,161,0,0.93%,0.00%,1.35%,1.05%,0.00%,100.00%,0.00%,5,0,3.91%,0.00%,US$224.95,US$0.00,5,0
B08D6LSCQ7,B07M773C9S,3 Piece Duvet Cover Set Twin (1 Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots 800 - TC Comforter Cover with Zipper Closure 4 Corner Ties Pink Gray Yellow Circles for Teen Girls,BTN38-T,41,0,27,0,68,0,0.49%,0.00%,0.77%,0.00%,0.58%,0.00%,57,0,34,0,91,0,0.53%,0.00%,0.77%,0.60%,0.00%,100.00%,0.00%,6,0,8.82%,0.00%,US$149.94,US$0.00,4,0
B08DXYYPHT,B08B51JB5N,UOZZI BEDDING 2 Piece Reversible Colorful Quilt Set Twin Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-T,33,0,27,0,60,0,0.40%,0.00%,0.77%,0.00%,0.51%,0.00%,54,0,35,0,89,0,0.50%,0.00%,0.79%,0.58%,0.00%,100.00%,0.00%,5,0,8.33%,0.00%,US$189.95,US$0.00,4,0
B092LX5PDW,B08P4H29YB,Gray Comforter Sheet Set Bed in a Bag 7 Pieces King Size Tree Branch Bloom Flower Microfiber Spring Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG02-K,270,2,114,1,384,3,3.26%,2.38%,3.24%,1.33%,3.25%,1.89%,355,2,142,1,497,3,3.28%,1.77%,3.20%,3.25%,1.41%,100.00%,100.00%,4,0,1.04%,0.00%,US$279.96,US$0.00,4,0
B0BRN8J9X9,B099MY6VVH,3 Pieces Crib Bedding Set Baby Ruffle Quilted Comforter with Fitted Sheet and Pillow - Cute Ruffled Shabby Chic Bedding Soft Blanket Design Pink,UCBS-03,118,2,42,0,160,2,1.42%,2.38%,1.19%,0.00%,1.35%,1.26%,151,4,49,0,200,4,1.39%,3.54%,1.11%,1.31%,1.88%,97.50%,100.00%,4,0,2.50%,0.00%,US$119.96,US$0.00,4,0
B092LX5PDW,B09KXH87XM,UOZZI BEDDING Cream White Bed in a Bag Queen 7 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG165-Q,220,4,98,2,318,6,2.65%,4.76%,2.78%,2.67%,2.69%,3.77%,263,5,134,2,397,7,2.43%,4.42%,3.02%,2.60%,3.29%,99.24%,100.00%,4,0,1.26%,0.00%,US$263.96,US$0.00,4,0
B092LX5PDW,B09KXL7TTG,UOZZI BEDDING Cream White Bed in a Bag King 7 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG165-K,116,2,45,0,161,2,1.40%,2.38%,1.28%,0.00%,1.36%,1.26%,147,3,54,0,201,3,1.36%,2.65%,1.22%,1.32%,1.41%,100.00%,100.00%,4,0,2.48%,0.00%,US$271.96,US$0.00,4,0
B092VTVKZ7,B09NQ42W51,"UOZZI BEDDING 4 Pieces White Girls Toddler Bedding Set Green Floral Style - Includes Adorable Quilted Flower Comforter, Green Plaid Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-167,91,0,23,0,114,0,1.10%,0.00%,0.65%,0.00%,0.96%,0.00%,98,0,25,0,123,0,0.90%,0.00%,0.56%,0.81%,0.00%,100.00%,0.00%,4,0,3.51%,0.00%,US$119.96,US$0.00,4,0
B092LX5PDW,B0B7J74T6N,Green Comforter Sheet Set Bed in a Bag 7 Pieces King Size Tree Branch Bloom Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 White Fitted Sheet 2 Pillowcases),UZBIG196-K,114,1,54,0,168,1,1.37%,1.19%,1.53%,0.00%,1.42%,0.63%,151,1,66,0,217,1,1.39%,0.88%,1.49%,1.42%,0.47%,100.00%,100.00%,4,0,2.38%,0.00%,US$279.96,US$0.00,4,0
B08D6LSCQ7,B07JGWLZM2,"3 Piece Duvet Cover Set King (1 All Season Design Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots - 800 TC with Zipper Closure, 4 Corner Ties - Pink Gray Yellow Circles for Adult",BTN38-K,40,0,17,1,57,1,0.48%,0.00%,0.48%,1.33%,0.48%,0.63%,54,0,20,2,74,2,0.50%,0.00%,0.45%,0.48%,0.94%,97.30%,100.00%,3,0,5.26%,0.00%,US$89.97,US$0.00,3,0
B0BQV6HMN2,B07L2V3Y25,3 Pieces Duvet Cover Set Blue Gray with White Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover Twin Size 68x86+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,WTSIXU-XX,21,2,8,0,29,2,0.25%,2.38%,0.23%,0.00%,0.25%,1.26%,32,5,10,0,42,5,0.30%,4.42%,0.23%,0.28%,2.35%,100.00%,100.00%,4,1,13.79%,50.00%,US$99.96,US$24.99,3,1
B08DXYYPHT,B07QYRV5FZ,UOZZI BEDDING 3 Piece Reversible Quilt Set King Size 102x90 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover Blanket for All Season Colorful Dots (1 Quilt+ 2 Shams),UQT38-K,117,2,63,2,180,4,1.41%,2.38%,1.79%,2.67%,1.52%,2.52%,154,2,79,4,233,6,1.42%,1.77%,1.78%,1.53%,2.82%,100.00%,100.00%,3,0,1.67%,0.00%,US$128.97,US$0.00,3,0
B08DXYYPHT,B07T61X8LY,UOZZI BEDDING 3 Piece King Reversible Floral Quilt Set White Red Green Colorful Soft Microfiber Lightweight Summer Coverlet Red Flowers Adult Bedspread for All Season -1 Quilt +2 Pillow Shams,UQT09-K,57,0,32,1,89,1,0.69%,0.00%,0.91%,1.33%,0.75%,0.63%,93,0,38,2,131,2,0.86%,0.00%,0.86%,0.86%,0.94%,100.00%,100.00%,3,0,3.37%,0.00%,US$137.97,US$0.00,3,0
B09QC6HXD3,B07V5VMGXY,"Boys Space Planet Toddler Bedding Set Gray-Green Includes Adorable Quilted Comforter, Fitted Sheet, Top Sheet, and Pillow Case for Boys Bed",UTBS70,33,0,11,0,44,0,0.40%,0.00%,0.31%,0.00%,0.37%,0.00%,47,0,14,0,61,0,0.43%,0.00%,0.32%,0.40%,0.00%,100.00%,0.00%,3,0,6.82%,0.00%,US$89.97,US$0.00,3,0
B092LX5PDW,B08P4GHXR5,Navy Blue Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Tree Branch White Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG85-Q,116,0,55,1,171,1,1.40%,0.00%,1.56%,1.33%,1.45%,0.63%,131,0,64,2,195,2,1.21%,0.00%,1.44%,1.28%,0.94%,100.00%,100.00%,3,1,1.75%,100.00%,US$179.97,US$59.99,3,1
B092LX5PDW,B08XVR2FF1,Burgundy Red Comforter Sheet Set 7 Pieces Christmas Bed in a Bag Queen Size All Season Tree Branch Soft Microfiber Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG01-QN,137,1,68,0,205,1,1.65%,1.19%,1.93%,0.00%,1.73%,0.63%,151,1,73,0,224,1,1.39%,0.88%,1.65%,1.47%,0.47%,100.00%,100.00%,3,0,1.46%,0.00%,US$179.97,US$0.00,3,0
B08XXHWMH7,B08XXH7ZV9,UOZZI BEDDING 3 Piece Reversible Quilt Set Plaid White & Gray Queen Full Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT117-Q,64,0,44,2,108,2,0.77%,0.00%,1.25%,2.67%,0.91%,1.26%,85,0,49,2,134,2,0.78%,0.00%,1.11%,0.88%,0.94%,100.00%,100.00%,3,0,2.78%,0.00%,US$119.97,US$0.00,3,0
B094QRWNTJ,B09VC4QY1L,"100% Cotton 4 Pieces Pink Flowers Toddler Bedding Set with Pink Yellow White Dark Red Flowers Includes Adorable Quilted Floral Comforter, Pink Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-08,55,0,7,0,62,0,0.66%,0.00%,0.20%,0.00%,0.52%,0.00%,76,0,13,0,89,0,0.70%,0.00%,0.29%,0.58%,0.00%,100.00%,0.00%,3,0,4.84%,0.00%,US$128.97,US$0.00,3,0
B094QRWNTJ,B09VC678PS,"100% Cotton 4 Pieces Cars Toddler Bedding Set with Colorful Cars House Cloud Rainbow Includes Adorable Quilted White Comforter, Blue Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-09,36,0,15,1,51,1,0.43%,0.00%,0.43%,1.33%,0.43%,0.63%,53,0,17,2,70,2,0.49%,0.00%,0.38%,0.46%,0.94%,100.00%,100.00%,3,0,5.88%,0.00%,US$134.97,US$0.00,3,0
B094QRWNTJ,B09VC6NPXP,"100% Cotton 4 Pieces White Space Toddler Bedding Set with Colorful Rocket Stars and Planet Includes Adorable Quilted Comforter, Blue Gray Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-12,22,0,7,1,29,1,0.27%,0.00%,0.20%,1.33%,0.25%,0.63%,33,0,9,1,42,1,0.30%,0.00%,0.20%,0.28%,0.47%,100.00%,100.00%,3,0,10.34%,0.00%,US$128.97,US$0.00,3,0
B092LX5PDW,B0B7J5PNSW,Green Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Tree Branch Bloom Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 White Fitted Sheet 2 Pillowcases),UZBIG196-Q,162,0,85,0,247,0,1.95%,0.00%,2.41%,0.00%,2.09%,0.00%,201,0,106,0,307,0,1.85%,0.00%,2.39%,2.01%,0.00%,100.00%,0.00%,3,0,1.21%,0.00%,US$179.97,US$0.00,3,0
B07NW55BDC,B07NW47G7N,"UOZZI BEDDING All-Season Bright Pink Flannel Fleece Baby Small Blanket for Girls - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, Size 27""x39""",TZK21-70,32,1,12,0,44,1,0.39%,1.19%,0.34%,0.00%,0.37%,0.63%,45,2,18,0,63,2,0.42%,1.77%,0.41%,0.41%,0.94%,100.00%,100.00%,2,0,4.55%,0.00%,US$17.98,US$0.00,2,0
B07NW55BDC,B07NW5H492,"UOZZI BEDDING All-Season Teal (Light Blue) Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester 27""x39""",TZK24-70,50,0,24,1,74,1,0.60%,0.00%,0.68%,1.33%,0.63%,0.63%,79,0,32,4,111,4,0.73%,0.00%,0.72%,0.73%,1.88%,100.00%,100.00%,2,0,2.70%,0.00%,US$17.98,US$0.00,2,0
B08DXYYPHT,B07QYV47W2,UOZZI BEDDING 2 Piece Reversible Kids Quilt Set Twin Size 68x86 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season Colorful Dots (1 Quilt + 1 Shams),UQT38-T,56,0,45,1,101,1,0.68%,0.00%,1.28%,1.33%,0.85%,0.63%,73,0,56,1,129,1,0.67%,0.00%,1.26%,0.84%,0.47%,100.00%,100.00%,3,0,2.97%,0.00%,US$113.97,US$0.00,2,0
B07SQPMYT8,B07SQPP9PN,UOZZI BEDDING Unicorn 4 Pieces Toddler Bedding Set with Colorful Rainbow Stars Pink Cute Girls Toddler Bed Comforter Sheet Set and Pillowcases,UTBS-Pink,66,0,18,2,84,2,0.80%,0.00%,0.51%,2.67%,0.71%,1.26%,97,0,22,2,119,2,0.90%,0.00%,0.50%,0.78%,0.94%,100.00%,100.00%,2,0,2.38%,0.00%,US$59.98,US$0.00,2,0
B07SQPMYT8,B07STTQYKR,"UOZZI BEDDING Unicorn 4 Piece Toddler Bedding Set with Rainbow Stars Blue-Gray - Includes Adorable Quilted Comforter, Fitted Sheet, Top Sheet, and Pillow Case for Girls Boys Bed",UTBS-Blue,26,0,7,0,33,0,0.31%,0.00%,0.20%,0.00%,0.28%,0.00%,30,0,11,0,41,0,0.28%,0.00%,0.25%,0.27%,0.00%,100.00%,0.00%,2,0,6.06%,0.00%,US$69.98,US$0.00,2,0
B08DXYYPHT,B07T3YPBY1,UOZZI BEDDING 3 Piece Queen Reversible Floral Quilt Set White Red Green Colorful Soft Microfiber Lightweight Summer Coverlet Red Flowers Adult Bedspread for All Season -1 Quilt +2 Pillow Shams,UQT09-Q,87,0,53,2,140,2,1.05%,0.00%,1.50%,2.67%,1.18%,1.26%,114,0,65,2,179,2,1.05%,0.00%,1.47%,1.17%,0.94%,100.00%,100.00%,2,0,1.43%,0.00%,US$85.98,US$0.00,2,0
B08DXYYPHT,B07TRKBFTF,UOZZI BEDDING 3 Piece Reversible White Quilt Set Queen Size with Blue Green Leaves and Red Flowers Soft Microfiber Lightweight Floral Adult Summer Coverlet Bedspread for All Season,UQT60-Q,87,1,48,2,135,3,1.05%,1.19%,1.36%,2.67%,1.14%,1.89%,111,1,60,3,171,4,1.02%,0.88%,1.35%,1.12%,1.88%,100.00%,100.00%,2,0,1.48%,0.00%,US$79.98,US$0.00,2,0
B08DXYYPHT,B07TRKC348,White Quilt Set with Green Leaves Botanical Coverlet Bedspread 3 Pieces Queen Size Reversible Microfiber Summer Lightweight Style Colorful Colorful Quilt Bedding Set,UQT208-Q,68,1,44,0,112,1,0.82%,1.19%,1.25%,0.00%,0.95%,0.63%,84,1,53,0,137,1,0.78%,0.88%,1.20%,0.90%,0.47%,99.27%,100.00%,2,0,1.79%,0.00%,US$85.98,US$0.00,2,0
B08D3DNTBX,B07TYLTKSS,Colorful Dots Comforter Set Queen Size Pink Yellow Gray Blue Circles Print Reversible Down Alternative 800 TC Adult Teen Summer Duvet Sets 1 Winter Microfiber Comforter with 2 Pillow Shams,UZBZ38-Q,44,0,34,1,78,1,0.53%,0.00%,0.97%,1.33%,0.66%,0.63%,55,0,36,1,91,1,0.51%,0.00%,0.81%,0.60%,0.47%,100.00%,100.00%,2,1,2.56%,100.00%,US$45.99,US$45.99,2,1
B09QC6HXD3,B07V3RZHLF,"Boys Toddler Bedding Set Navy with Colorful Cars Includes 1 Boys Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS73,37,0,9,0,46,0,0.45%,0.00%,0.26%,0.00%,0.39%,0.00%,52,0,10,0,62,0,0.48%,0.00%,0.23%,0.41%,0.00%,100.00%,0.00%,2,0,4.35%,0.00%,US$59.98,US$0.00,2,0
B08LY9MZ1Y,B08CVRKJVR,"Uozzi Bedding Bed in a Bag 7 Pieces Queen Size Unicorn Pink with Rainbow Star - Soft Microfiber, Reversible Bed Comforter Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG25-Q,16,0,10,0,26,0,0.19%,0.00%,0.28%,0.00%,0.22%,0.00%,24,0,15,0,39,0,0.22%,0.00%,0.34%,0.26%,0.00%,100.00%,0.00%,2,0,7.69%,0.00%,US$131.98,US$0.00,2,0
B092LX5PDW,B08P4J11KL,Gray Comforter Sheet Set Bed in a Bag 6 Pieces Twin Size Tree Branch Bloom Flower Microfiber Spring Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 1 Pillowcases),UZBIG02-T,47,0,21,1,68,1,0.57%,0.00%,0.60%,1.33%,0.58%,0.63%,65,0,22,1,87,1,0.60%,0.00%,0.50%,0.57%,0.47%,100.00%,100.00%,3,0,4.41%,0.00%,US$167.97,US$0.00,2,0
B092LX5PDW,B08P4JDZ74,Navy Blue Comforter Sheet Set Bed in a Bag 7 Pieces King Size Tree Branch White Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG85-K,62,1,27,0,89,1,0.75%,1.19%,0.77%,0.00%,0.75%,0.63%,67,1,32,0,99,1,0.62%,0.88%,0.72%,0.65%,0.47%,100.00%,100.00%,2,0,2.25%,0.00%,US$139.98,US$0.00,2,0
B0B92QC3D8,B091BS9SRK,Flower Comforter Sheet Set White Bed in a Bag 7 Pieces Queen Size Dark Pink Floral Microfiber Bedding Set (1 Comforter 2 Pillow Shams 1 Pink Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG192-Q,19,0,5,0,24,0,0.23%,0.00%,0.14%,0.00%,0.20%,0.00%,30,0,5,0,35,0,0.28%,0.00%,0.11%,0.23%,0.00%,100.00%,0.00%,2,0,8.33%,0.00%,US$99.98,US$0.00,2,0
B091Y38CV7,B091XPL4TL,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Teal / Green & Gray",UTBSC-07,18,0,5,1,23,1,0.22%,0.00%,0.14%,1.33%,0.19%,0.63%,22,0,5,1,27,1,0.20%,0.00%,0.11%,0.18%,0.47%,100.00%,100.00%,2,1,8.70%,100.00%,US$59.98,US$29.99,2,1
B092VTVKZ7,B092T8T2GF,"4 Pieces White Girls Toddler Bedding Set Orange Floral Style - Includes Adorable Quilted Flower Comforter, Green Plaid Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-123,275,2,73,2,348,4,3.32%,2.38%,2.07%,2.67%,2.95%,2.52%,372,2,101,2,473,4,3.43%,1.77%,2.28%,3.10%,1.88%,100.00%,100.00%,2,0,0.57%,0.00%,US$59.98,US$0.00,2,0
B094QRWNTJ,B094QS78RX,"100% Cotton 4 Pieces Pink Flowers Toddler Bedding Set with Purple Orange Pink Flowers Includes Adorable Quilted Floral Comforter, Purple Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-05,21,0,11,0,32,0,0.25%,0.00%,0.31%,0.00%,0.27%,0.00%,26,0,15,0,41,0,0.24%,0.00%,0.34%,0.27%,0.00%,100.00%,0.00%,2,0,6.25%,0.00%,US$91.98,US$0.00,2,0
