（父）ASIN,（子）ASIN,商品名称,SKU,会话次数 – 移动应用,会话次数 – 移动应用 – B2B,会话次数 – 浏览器,会话次数 – 浏览器 – B2B,会话次数 – 总计,会话次数 – 总计 – B2B,会话百分比 – 移动应用,会话百分比 – 移动应用 – B2B,会话百分比 – 浏览器,会话百分比 – 浏览器 – B2B,会话百分比 – 总计,会话百分比 – 总计 – B2B,页面浏览量 – 移动应用,页面浏览量 – 移动应用 – B2B,页面浏览量 – 浏览器,页面浏览量 – 浏览器 – B2B,页面浏览量 – 总计,页面浏览量 – 总计 – B2B,页面浏览量百分比 – 移动应用,页面浏览量百分比 – 移动应用 – B2B,页面浏览量百分比 – 浏览器,页面浏览量百分比 – 总计,页面浏览量百分比 – 总计 – B2B,推荐报价（购买按钮）百分比,推荐报价（购买按钮）百分比 – B2B,已订购商品数量,已订购商品数量 - B2B,商品会话百分比,商品会话百分比 - B2B,已订购商品销售额,已订购商品销售额 - B2B,订单商品总数,订单商品总数 - B2B
B08XXHWMH7,B08XXG8B1F,UOZZI BEDDING 3 Pieces Reversible Pink Branch Quilt Set Queen Full Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT119-Q,53,0,29,0,82,0,0.51%,0.00%,0.71%,0.00%,0.57%,0.00%,66,0,32,0,98,0,0.48%,0.00%,0.62%,0.52%,0.00%,100.00%,0.00%,4,0,4.88%,0.00%,US$159.96,US$0.00,4,0
B092VTVKZ7,B092T8T2GF,"4 Pieces White Girls Toddler Bedding Set Orange Floral Style - Includes Adorable Quilted Flower Comforter, Green Plaid Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-123,339,4,59,0,398,4,3.27%,3.92%,1.45%,0.00%,2.75%,2.48%,482,5,82,0,564,5,3.52%,3.88%,1.58%,2.99%,2.43%,99.65%,100.00%,4,0,1.01%,0.00%,US$119.96,US$0.00,4,0
B01JL0GK9E,B01H1O894G,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 45"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-T,102,0,51,0,153,0,0.98%,0.00%,1.25%,0.00%,1.06%,0.00%,161,0,60,0,221,0,1.18%,0.00%,1.15%,1.17%,0.00%,100.00%,0.00%,3,0,1.96%,0.00%,US$74.97,US$0.00,3,0
B01JL0GK9E,B01H1O8ANG,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 58"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-Q,46,2,20,0,66,2,0.44%,1.96%,0.49%,0.00%,0.46%,1.24%,53,2,24,0,77,2,0.39%,1.55%,0.46%,0.41%,0.97%,100.00%,100.00%,3,0,4.55%,0.00%,US$74.97,US$0.00,3,0
B0BQV33615,B07L2V3Y25,3 Pieces Duvet Cover Set Blue Gray with White Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover Twin Size 68x86+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,WTSIXU-XX,17,0,8,1,25,1,0.16%,0.00%,0.20%,1.69%,0.17%,0.62%,21,0,9,1,30,1,0.15%,0.00%,0.17%,0.16%,0.49%,100.00%,100.00%,5,0,20.00%,0.00%,US$124.95,US$0.00,3,0
B08DXYYPHT,B07QYRV5FZ,UOZZI BEDDING 3 Piece Reversible Quilt Set King Size 102x90 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover Blanket for All Season Colorful Dots (1 Quilt+ 2 Shams),UQT38-K,113,2,50,1,163,3,1.09%,1.96%,1.22%,1.69%,1.13%,1.86%,138,2,55,1,193,3,1.01%,1.55%,1.06%,1.02%,1.46%,99.48%,100.00%,3,0,1.84%,0.00%,US$128.97,US$0.00,3,0
B08DXYYPHT,B07T61X8LY,UOZZI BEDDING 3 Piece King Reversible Floral Quilt Set White Red Green Colorful Soft Microfiber Lightweight Summer Coverlet Red Flowers Adult Bedspread for All Season -1 Quilt +2 Pillow Shams,UQT09-K,51,0,25,0,76,0,0.49%,0.00%,0.61%,0.00%,0.53%,0.00%,59,0,31,0,90,0,0.43%,0.00%,0.60%,0.48%,0.00%,100.00%,0.00%,3,0,3.95%,0.00%,US$137.97,US$0.00,3,0
B08D3DNTBX,B07TYLTKSS,Colorful Dots Comforter Set Queen Size Pink Yellow Gray Blue Circles Print Reversible Down Alternative 800 TC Adult Teen Summer Duvet Sets 1 Winter Microfiber Comforter with 2 Pillow Shams,UZBZ38-Q,62,0,25,0,87,0,0.60%,0.00%,0.61%,0.00%,0.60%,0.00%,89,0,28,0,117,0,0.65%,0.00%,0.54%,0.62%,0.00%,100.00%,0.00%,3,0,3.45%,0.00%,US$137.97,US$0.00,3,0
B092LX5PDW,B08P4GHXR5,Navy Blue Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Tree Branch White Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG85-Q,148,2,85,0,233,2,1.43%,1.96%,2.08%,0.00%,1.61%,1.24%,166,2,98,0,264,2,1.21%,1.55%,1.89%,1.40%,0.97%,100.00%,100.00%,3,0,1.29%,0.00%,US$179.97,US$0.00,3,0
B092LX5PDW,B08P4HW5GQ,White Floral Comforter Sheet Set 7 Pieces Bed in a Bag Queen Size Green Blue Leaves with Red Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG60-Q,200,0,87,1,287,1,1.93%,0.00%,2.13%,1.69%,1.99%,0.62%,225,0,99,1,324,1,1.64%,0.00%,1.90%,1.72%,0.49%,100.00%,100.00%,3,0,1.05%,0.00%,US$179.97,US$0.00,3,0
B091Y38CV7,B08PNWDSSQ,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Gray",UTBS-02,90,1,20,0,110,1,0.87%,0.98%,0.49%,0.00%,0.76%,0.62%,113,2,26,0,139,2,0.83%,1.55%,0.50%,0.74%,0.97%,99.28%,100.00%,3,0,2.73%,0.00%,US$80.97,US$0.00,3,0
B092LX5PDW,B08XVR2FF1,Burgundy Red Comforter Sheet Set 7 Pieces Christmas Bed in a Bag Queen Size All Season Tree Branch Soft Microfiber Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG01-QN,171,2,100,1,271,3,1.65%,1.96%,2.45%,1.69%,1.87%,1.86%,185,2,123,1,308,3,1.35%,1.55%,2.37%,1.63%,1.46%,100.00%,100.00%,3,0,1.11%,0.00%,US$179.97,US$0.00,3,0
B091Y38CV7,B091Y46G8R,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Dark Gray & Gray",UTBSC-08,48,0,7,0,55,0,0.46%,0.00%,0.17%,0.00%,0.38%,0.00%,56,0,8,0,64,0,0.41%,0.00%,0.15%,0.34%,0.00%,100.00%,0.00%,5,0,9.09%,0.00%,US$149.95,US$0.00,3,0
B091Y38CV7,B091YBKHZG,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Pink & Gray",UTBSC-10,29,1,8,0,37,1,0.28%,0.98%,0.20%,0.00%,0.26%,0.62%,36,2,11,0,47,2,0.26%,1.55%,0.21%,0.25%,0.97%,100.00%,0.00%,4,0,10.81%,0.00%,US$119.96,US$0.00,3,0
B091XXZ9CL,B091YH9M96,Bed in a Bag 7 Pieces Queen Size All Season White Checkered Fork - Soft Microfiber Reversible Bed Comforter Sheet Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG117-Q,25,1,12,0,37,1,0.24%,0.98%,0.29%,0.00%,0.26%,0.62%,62,1,15,0,77,1,0.45%,0.78%,0.29%,0.41%,0.49%,100.00%,100.00%,3,0,8.11%,0.00%,US$167.97,US$0.00,3,0
B09D2ZMVB6,B0974F2K4D,"King White Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases - 7 Pieces Bedding Set",UZCBIG04-K,7,0,4,0,11,0,0.07%,0.00%,0.10%,0.00%,0.08%,0.00%,9,0,6,0,15,0,0.07%,0.00%,0.12%,0.08%,0.00%,100.00%,0.00%,3,0,27.27%,0.00%,US$89.97,US$0.00,3,0
B0BBLJ457Y,B09QBR1VZN,UOZZI BEDDING Rhombus Comforter Sheet Set 7 Pieces Bed in a Bag White Green Yellow Diamond Queen Size (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG184-Q,76,3,31,0,107,3,0.73%,2.94%,0.76%,0.00%,0.74%,1.86%,107,3,44,0,151,3,0.78%,2.33%,0.85%,0.80%,1.46%,100.00%,100.00%,3,0,2.80%,0.00%,US$167.97,US$0.00,3,0
B09QBX987B,B09QBVDKTL,Floral Comforter Sheet Set 7 Pieces Bed in a Bag Queen Size White with Green Leaves Pink Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG178-Q,66,0,25,0,91,0,0.64%,0.00%,0.61%,0.00%,0.63%,0.00%,83,0,37,0,120,0,0.61%,0.00%,0.71%,0.64%,0.00%,100.00%,0.00%,3,0,3.30%,0.00%,US$197.97,US$0.00,3,0
B092LX5PDW,B0B7J5PNSW,Green Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Tree Branch Bloom Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 White Fitted Sheet 2 Pillowcases),UZBIG196-Q,229,4,112,2,341,6,2.21%,3.92%,2.74%,3.39%,2.36%,3.73%,271,4,148,2,419,6,1.98%,3.10%,2.85%,2.22%,2.91%,99.76%,100.00%,3,0,0.88%,0.00%,US$179.97,US$0.00,3,0
B0BQV33615,B01H1H41R2,3 Pieces Duvet Cover Set Blue Gray with White Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover Queen Size 90x90+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,WT07-T,24,0,14,0,38,0,0.23%,0.00%,0.34%,0.00%,0.26%,0.00%,29,0,16,0,45,0,0.21%,0.00%,0.31%,0.24%,0.00%,97.78%,0.00%,2,0,5.26%,0.00%,US$55.98,US$0.00,2,0
B01JL0GK9E,B01H1O7YOM,"UOZZI BEDDING 4 Corners Post Purple Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 47"" W x 78"" L Mosquito Net - Princess Bedroom Decoration",FXA02-T,21,0,13,0,34,0,0.20%,0.00%,0.32%,0.00%,0.24%,0.00%,27,0,14,0,41,0,0.20%,0.00%,0.27%,0.22%,0.00%,100.00%,0.00%,2,0,5.88%,0.00%,US$47.98,US$0.00,2,0
B08D6LSCQ7,B07FXZFB92,UOZZI BEDDING 3 Piece Colorful Queen Duvet Cover Set with Green Yellow Orange Cubes and Triangles 800 - TC 1 Comforter Cover 90x90 with 2 Pillowshams Zipper Closure 4 Corner Ties,BT09-Q,44,0,24,2,68,2,0.42%,0.00%,0.59%,3.39%,0.47%,1.24%,47,0,25,2,72,2,0.34%,0.00%,0.48%,0.38%,0.97%,100.00%,100.00%,2,0,2.94%,0.00%,US$51.98,US$0.00,2,0
B08D6LSCQ7,B07JGWLZM2,"3 Piece Duvet Cover Set King (1 All Season Design Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots - 800 TC with Zipper Closure, 4 Corner Ties - Pink Gray Yellow Circles for Adult",BTN38-K,23,0,12,0,35,0,0.22%,0.00%,0.29%,0.00%,0.24%,0.00%,31,0,14,0,45,0,0.23%,0.00%,0.27%,0.24%,0.00%,100.00%,0.00%,2,0,5.71%,0.00%,US$59.98,US$0.00,2,0
B09QC6HXD3,B07V3RZHLF,"Boys Toddler Bedding Set Navy with Colorful Cars Includes 1 Boys Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS73,45,0,13,0,58,0,0.43%,0.00%,0.32%,0.00%,0.40%,0.00%,54,0,16,0,70,0,0.39%,0.00%,0.31%,0.37%,0.00%,100.00%,0.00%,2,0,3.45%,0.00%,US$59.98,US$0.00,2,0
B08XXHWMH7,B08XXFK66P,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray White Branch with Yellow Dots Queen Full Size 88x88 Soft Microfiber Lightweight Summer Coverlet Bedspread for All Season (1 Quilt+ 2 Shams),UQT118-Q,55,0,48,0,103,0,0.53%,0.00%,1.18%,0.00%,0.71%,0.00%,78,0,62,0,140,0,0.57%,0.00%,1.19%,0.74%,0.00%,100.00%,0.00%,2,0,1.94%,0.00%,US$79.98,US$0.00,2,0
