（父）ASIN,（子）ASIN,商品名称,SKU,会话次数 – 移动应用,会话次数 – 移动应用 – B2B,会话次数 – 浏览器,会话次数 – 浏览器 – B2B,会话次数 – 总计,会话次数 – 总计 – B2B,会话百分比 – 移动应用,会话百分比 – 移动应用 – B2B,会话百分比 – 浏览器,会话百分比 – 浏览器 – B2B,会话百分比 – 总计,会话百分比 – 总计 – B2B,页面浏览量 – 移动应用,页面浏览量 – 移动应用 – B2B,页面浏览量 – 浏览器,页面浏览量 – 浏览器 – B2B,页面浏览量 – 总计,页面浏览量 – 总计 – B2B,页面浏览量百分比 – 移动应用,页面浏览量百分比 – 移动应用 – B2B,页面浏览量百分比 – 浏览器,页面浏览量百分比 – 总计,页面浏览量百分比 – 总计 – B2B,推荐报价（购买按钮）百分比,推荐报价（购买按钮）百分比 – B2B,已订购商品数量,已订购商品数量 - B2B,商品会话百分比,商品会话百分比 - B2B,已订购商品销售额,已订购商品销售额 - B2B,订单商品总数,订单商品总数 - B2B
B0BRN8J9X9,B099MXYR8T,3 Pieces Crib Bedding Set Baby Ruffle Quilted Comforter with Fitted Sheet and Pillow - Cute Ruffled Shabby Chic Bedding Soft Blanket Design White,UCBS-02,158,2,56,2,214,4,1.72%,2.74%,1.56%,3.08%,1.68%,2.90%,195,2,71,2,266,4,1.62%,2.08%,1.57%,1.61%,2.16%,99.62%,100.00%,8,0,3.74%,0.00%,US$239.92,US$0.00,8,0
B092VTVKZ7,B09NQ3ST6Z,"UOZZI BEDDING 4 Pieces White Girls Toddler Bedding Set Purple Floral Style - Includes Adorable Quilted Flower Comforter, Green Plaid Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-168,149,2,28,0,177,2,1.62%,2.74%,0.78%,0.00%,1.39%,1.45%,202,2,32,0,234,2,1.68%,2.08%,0.71%,1.41%,1.08%,100.00%,100.00%,7,0,3.95%,0.00%,US$209.93,US$0.00,7,0
B08D3DNTBX,B07TYNNN74,UOZZI BEDDING Colorful Dots Comforter Set Twin Size Pink Yellow Gray Blue Circles Print Reversible Down Alternative 800 TC Kids Girls Teen Duvet Sets 1 Microfiber Comforter with 2 Pillow Shams,UZBZ38-T,50,1,26,0,76,1,0.54%,1.37%,0.72%,0.00%,0.59%,0.72%,63,1,29,0,92,1,0.52%,1.04%,0.64%,0.56%,0.54%,100.00%,100.00%,6,0,7.89%,0.00%,US$233.94,US$0.00,5,0
B08XXHWMH7,B0914ZJQ8D,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray Branch King Size 102x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT110-K,79,3,58,0,137,3,0.86%,4.11%,1.61%,0.00%,1.07%,2.17%,109,6,76,0,185,6,0.90%,6.25%,1.68%,1.12%,3.24%,100.00%,100.00%,5,1,3.65%,33.33%,US$224.95,US$44.99,5,1
B08K767M5V,B091BSCFSV,Pink Floral Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Green Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG129-Q,161,1,51,1,212,2,1.75%,1.37%,1.42%,1.54%,1.66%,1.45%,189,1,60,1,249,2,1.57%,1.04%,1.33%,1.50%,1.08%,100.00%,100.00%,5,0,2.36%,0.00%,US$294.95,US$0.00,5,0
B08LY9MZ1Y,B091BSJFDV,"UOZZI BEDDING Kids Girls Bed in a Bag 7 Pieces Queen Size Unicorn Pink Comforter Set - (1 Soft Microfiber, Reversible Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG122-Q,89,1,24,0,113,1,0.97%,1.37%,0.67%,0.00%,0.88%,0.72%,140,1,30,0,170,1,1.16%,1.04%,0.66%,1.03%,0.54%,100.00%,100.00%,5,0,4.42%,0.00%,US$299.95,US$0.00,5,0
B091Y38CV7,B091Y46G8R,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Dark Gray & Gray",UTBSC-08,42,0,10,0,52,0,0.46%,0.00%,0.28%,0.00%,0.41%,0.00%,46,0,14,0,60,0,0.38%,0.00%,0.31%,0.36%,0.00%,100.00%,0.00%,5,0,9.62%,0.00%,US$149.95,US$0.00,5,0
B092LX5PDW,B09KXL7TTG,UOZZI BEDDING Cream White Bed in a Bag King 7 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG165-K,107,0,46,0,153,0,1.17%,0.00%,1.28%,0.00%,1.20%,0.00%,131,0,52,0,183,0,1.09%,0.00%,1.15%,1.10%,0.00%,100.00%,0.00%,5,0,3.27%,0.00%,US$339.95,US$0.00,5,0
B094QRWNTJ,B09VC6NPXP,"100% Cotton 4 Pieces White Space Toddler Bedding Set with Colorful Rocket Stars and Planet Includes Adorable Quilted Comforter, Blue Gray Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-12,31,0,11,0,42,0,0.34%,0.00%,0.31%,0.00%,0.33%,0.00%,43,0,13,0,56,0,0.36%,0.00%,0.29%,0.34%,0.00%,100.00%,0.00%,5,0,11.90%,0.00%,US$214.95,US$0.00,5,0
B09YM4LNS6,B09YM6WVLY,"4 Pieces Gray Toddler Bedding Set with Ruffle Fringe, Solid Color Toddler Bed Set - 1 Toddler Comforter + 1 Fitted Sheet +1 Flat Sheet +1 Pillowcase for Baby Boys and Girls",UTBS-CSHB-01,31,0,10,0,41,0,0.34%,0.00%,0.28%,0.00%,0.32%,0.00%,38,0,12,0,50,0,0.32%,0.00%,0.27%,0.30%,0.00%,100.00%,0.00%,5,0,12.20%,0.00%,US$149.95,US$0.00,5,0
B08DXYYPHT,B07QXRHSNS,UOZZI BEDDING 3 Piece Reversible Quilt Set Queen Size 90x90 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover Blanket for All Season Colorful Dots (1 Quilt+ 2 Shams),UQT38-Q,237,2,100,2,337,4,2.58%,2.74%,2.78%,3.08%,2.64%,2.90%,458,2,146,3,604,5,3.80%,2.08%,3.23%,3.64%,2.70%,75.17%,100.00%,4,0,1.19%,0.00%,US$159.96,US$0.00,4,0
B08DXYYPHT,B07QYRV5FZ,UOZZI BEDDING 3 Piece Reversible Quilt Set King Size 102x90 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover Blanket for All Season Colorful Dots (1 Quilt+ 2 Shams),UQT38-K,87,0,47,2,134,2,0.95%,0.00%,1.31%,3.08%,1.05%,1.45%,115,0,53,2,168,2,0.95%,0.00%,1.17%,1.01%,1.08%,99.40%,100.00%,4,0,2.99%,0.00%,US$171.96,US$0.00,4,0
B08DXYYPHT,B08B51GQGQ,UOZZI BEDDING 3 Piece Reversible Colorful Quilt Set Queen Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-Q,91,1,39,2,130,3,0.99%,1.37%,1.08%,3.08%,1.02%,2.17%,114,3,44,2,158,5,0.95%,3.13%,0.97%,0.95%,2.70%,99.37%,100.00%,4,0,3.08%,0.00%,US$171.96,US$0.00,4,0
B08HV2DGDW,B08HLWJNZN,"Gray Faux Fur Comforter Set Full/Queen 3 Pieces - 1 Shaggy Comforter 90x90 and 2 Fur Pillowcases, Ultra Soft and Easy Care Sherpa Luxury Plush Super Warm Winter Shaggy Bedding Set",CMRCBZ01-Q,231,2,66,0,297,2,2.52%,2.74%,1.84%,0.00%,2.33%,1.45%,334,2,85,0,419,2,2.77%,2.08%,1.88%,2.53%,1.08%,100.00%,100.00%,4,0,1.35%,0.00%,US$303.96,US$0.00,4,0
B091Y38CV7,B08PNWDSSQ,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Gray",UTBS-02,76,1,21,1,97,2,0.83%,1.37%,0.58%,1.54%,0.76%,1.45%,99,2,25,1,124,3,0.82%,2.08%,0.55%,0.75%,1.62%,100.00%,100.00%,4,0,4.12%,0.00%,US$107.96,US$0.00,4,0
B08LY9MZ1Y,B091BSF824,"UOZZI BEDDING Kids Girls Bed in a Bag 6 Pieces Twin Size Unicorn Pink Colorful Comforter Set - (1 Soft Microfiber, Reversible Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases)",UZBIG122-T,31,1,9,0,40,1,0.34%,1.37%,0.25%,0.00%,0.31%,0.72%,59,1,10,0,69,1,0.49%,1.04%,0.22%,0.42%,0.54%,100.00%,100.00%,4,0,10.00%,0.00%,US$223.96,US$0.00,4,0
B0BRN8J9X9,B099MY6VVH,3 Pieces Crib Bedding Set Baby Ruffle Quilted Comforter with Fitted Sheet and Pillow - Cute Ruffled Shabby Chic Bedding Soft Blanket Design Pink,UCBS-03,106,1,34,1,140,2,1.15%,1.37%,0.95%,1.54%,1.10%,1.45%,132,1,40,1,172,2,1.09%,1.04%,0.89%,1.04%,1.08%,98.84%,100.00%,4,0,2.86%,0.00%,US$119.96,US$0.00,4,0
B092LX5PDW,B0B7J5PNSW,Green Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Tree Branch Bloom Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 White Fitted Sheet 2 Pillowcases),UZBIG196-Q,192,0,113,3,305,3,2.09%,0.00%,3.14%,4.62%,2.39%,2.17%,227,0,125,5,352,5,1.88%,0.00%,2.77%,2.12%,2.70%,99.43%,100.00%,4,0,1.31%,0.00%,US$239.96,US$0.00,4,0
B01JL0GK9E,B01H1O8ANG,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 58"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-Q,37,0,16,0,53,0,0.40%,0.00%,0.45%,0.00%,0.41%,0.00%,53,0,21,0,74,0,0.44%,0.00%,0.47%,0.45%,0.00%,100.00%,0.00%,3,0,5.66%,0.00%,US$74.97,US$0.00,3,0
B08D6LSCQ7,B07FXZFB92,UOZZI BEDDING 3 Piece Colorful Queen Duvet Cover Set with Green Yellow Orange Cubes and Triangles 800 - TC 1 Comforter Cover 90x90 with 2 Pillowshams Zipper Closure 4 Corner Ties,BT09-Q,35,0,12,0,47,0,0.38%,0.00%,0.33%,0.00%,0.37%,0.00%,40,0,19,0,59,0,0.33%,0.00%,0.42%,0.36%,0.00%,100.00%,0.00%,3,0,6.38%,0.00%,US$77.97,US$0.00,3,0
B07NW55BDC,B07NW47G7N,"UOZZI BEDDING All-Season Bright Pink Flannel Fleece Baby Small Blanket for Girls - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, Size 27""x39""",TZK21-70,43,1,15,1,58,2,0.47%,1.37%,0.42%,1.54%,0.45%,1.45%,59,1,23,4,82,5,0.49%,1.04%,0.51%,0.49%,2.70%,100.00%,100.00%,3,0,5.17%,0.00%,US$26.97,US$0.00,3,0
B07NW55BDC,B07NW5H492,"UOZZI BEDDING All-Season Teal (Light Blue) Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester 27""x39""",TZK24-70,58,1,20,1,78,2,0.63%,1.37%,0.56%,1.54%,0.61%,1.45%,78,4,24,1,102,5,0.65%,4.17%,0.53%,0.62%,2.70%,100.00%,100.00%,3,0,3.85%,0.00%,US$26.97,US$0.00,3,0
B09QC6HXD3,B07V3RZHLF,"Boys Toddler Bedding Set Navy with Colorful Cars Includes 1 Boys Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS73,36,0,11,0,47,0,0.39%,0.00%,0.31%,0.00%,0.37%,0.00%,47,0,12,0,59,0,0.39%,0.00%,0.27%,0.36%,0.00%,100.00%,0.00%,3,0,6.38%,0.00%,US$89.97,US$0.00,3,0
B09QC6HXD3,B07V5VMGXY,"Boys Space Planet Toddler Bedding Set Gray-Green Includes Adorable Quilted Comforter, Fitted Sheet, Top Sheet, and Pillow Case for Boys Bed",UTBS70,31,0,8,0,39,0,0.34%,0.00%,0.22%,0.00%,0.31%,0.00%,39,0,10,0,49,0,0.32%,0.00%,0.22%,0.30%,0.00%,100.00%,0.00%,3,0,7.69%,0.00%,US$89.97,US$0.00,3,0
B09D2ZMVB6,B0974DMP59,"Twin Pink Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases - 6 Pieces Bedding Set",UZCBIG02-T,36,0,17,1,53,1,0.39%,0.00%,0.47%,1.54%,0.41%,0.72%,44,0,31,1,75,1,0.36%,0.00%,0.69%,0.45%,0.54%,100.00%,100.00%,3,0,5.66%,0.00%,US$137.97,US$0.00,3,0
B09QBX987B,B09QC1LX62,UOZZI BEDDING Floral Comforter Sheet Set 7 Pieces Bed in a Bag Grey with White Flower Queen Size (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG176-Q,69,0,23,0,92,0,0.75%,0.00%,0.64%,0.00%,0.72%,0.00%,112,0,33,0,145,0,0.93%,0.00%,0.73%,0.87%,0.00%,100.00%,0.00%,3,0,3.26%,0.00%,US$179.97,US$0.00,3,0
B09YM4LNS6,B09YM5XT7Y,"4 Pieces Pink Toddler Bedding Set with Ruffle Fringe, Solid Color Toddler Bed Set - 1 Toddler Comforter + 1 Fitted Sheet +1 Flat Sheet +1 Pillowcase for Baby Boys and Girls",UTBS-CSHB-02,85,2,31,1,116,3,0.93%,2.74%,0.86%,1.54%,0.91%,2.17%,112,3,44,1,156,4,0.93%,3.13%,0.97%,0.94%,2.16%,99.36%,75.00%,3,0,2.59%,0.00%,US$98.97,US$0.00,3,0
B092LX5PDW,B0B7J74T6N,Green Comforter Sheet Set Bed in a Bag 7 Pieces King Size Tree Branch Bloom Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 White Fitted Sheet 2 Pillowcases),UZBIG196-K,91,0,46,0,137,0,0.99%,0.00%,1.28%,0.00%,1.07%,0.00%,100,0,66,0,166,0,0.83%,0.00%,1.46%,1.00%,0.00%,100.00%,0.00%,3,0,2.19%,0.00%,US$209.97,US$0.00,3,0
B0BQV33615,B01H1H41R2,3 Pieces Duvet Cover Set Blue Gray with White Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover Queen Size 90x90+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,WT07-T,12,0,17,0,29,0,0.13%,0.00%,0.47%,0.00%,0.23%,0.00%,21,0,20,0,41,0,0.17%,0.00%,0.44%,0.25%,0.00%,97.56%,0.00%,3,0,10.34%,0.00%,US$83.97,US$0.00,2,0
B0BQV33615,B01H1H42R6,3 Pieces Duvet Cover Set Blue Gray with White Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover King Size 102x90+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,WT07-F,3,0,3,0,6,0,0.03%,0.00%,0.08%,0.00%,0.05%,0.00%,5,0,3,0,8,0,0.04%,0.00%,0.07%,0.05%,0.00%,100.00%,0.00%,2,0,33.33%,0.00%,US$59.98,US$0.00,2,0
B01JL0GK9E,B01H1O894G,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 45"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-T,64,1,39,1,103,2,0.70%,1.37%,1.08%,1.54%,0.81%,1.45%,97,1,50,1,147,2,0.80%,1.04%,1.11%,0.89%,1.08%,100.00%,100.00%,2,0,1.94%,0.00%,US$49.98,US$0.00,2,0
B08D6LSCQ7,B07JGWLX2Q,"3 Piece Duvet Cover Set Queen (1 All Season Design Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots, 800 - TC Comforter Cover with Zipper Closure, 4 Corner Ties - Pink Gray Yellow Circles",BTN38-Q,82,0,31,1,113,1,0.89%,0.00%,0.86%,1.54%,0.88%,0.72%,112,0,37,1,149,1,0.93%,0.00%,0.82%,0.90%,0.54%,100.00%,100.00%,2,0,1.77%,0.00%,US$27.99,US$0.00,2,0
B07SQPMYT8,B07SQPP9PN,UOZZI BEDDING Unicorn 4 Pieces Toddler Bedding Set with Colorful Rainbow Stars Pink Cute Girls Toddler Bed Comforter Sheet Set and Pillowcases,UTBS-Pink,38,0,16,0,54,0,0.41%,0.00%,0.45%,0.00%,0.42%,0.00%,59,0,23,0,82,0,0.49%,0.00%,0.51%,0.49%,0.00%,100.00%,0.00%,3,0,5.56%,0.00%,US$98.97,US$0.00,2,0
B08DXYYPHT,B07T3YPBY1,UOZZI BEDDING 3 Piece Queen Reversible Floral Quilt Set White Red Green Colorful Soft Microfiber Lightweight Summer Coverlet Red Flowers Adult Bedspread for All Season -1 Quilt +2 Pillow Shams,UQT09-Q,96,0,51,1,147,1,1.05%,0.00%,1.42%,1.54%,1.15%,0.72%,123,0,60,1,183,1,1.02%,0.00%,1.33%,1.10%,0.54%,99.45%,100.00%,2,0,1.36%,0.00%,US$85.98,US$0.00,2,0
B08DXYYPHT,B07TRKBFTF,UOZZI BEDDING 3 Piece Reversible White Quilt Set Queen Size with Blue Green Leaves and Red Flowers Soft Microfiber Lightweight Floral Adult Summer Coverlet Bedspread for All Season,UQT60-Q,87,1,40,0,127,1,0.95%,1.37%,1.11%,0.00%,0.99%,0.72%,104,1,46,0,150,1,0.86%,1.04%,1.02%,0.91%,0.54%,99.33%,100.00%,2,0,1.57%,0.00%,US$85.98,US$0.00,2,0
B08DXYYPHT,B07TT19PSS,UOZZI BEDDING 3 Piece Reversible White Quilt Set King Size with Blue Green Leaves and Red Flowers Soft Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT60-K,34,0,17,2,51,2,0.37%,0.00%,0.47%,3.08%,0.40%,1.45%,39,0,22,4,61,4,0.32%,0.00%,0.49%,0.37%,2.16%,100.00%,100.00%,2,0,3.92%,0.00%,US$85.98,US$0.00,2,0
B08D3DNTBX,B07TYLTKSS,Colorful Dots Comforter Set Queen Size Pink Yellow Gray Blue Circles Print Reversible Down Alternative 800 TC Adult Teen Summer Duvet Sets 1 Winter Microfiber Comforter with 2 Pillow Shams,UZBZ38-Q,63,0,19,0,82,0,0.69%,0.00%,0.53%,0.00%,0.64%,0.00%,83,0,21,0,104,0,0.69%,0.00%,0.47%,0.63%,0.00%,100.00%,0.00%,2,0,2.44%,0.00%,US$91.98,US$0.00,2,0
B08K767M5V,B08CVS7G7W,"7 Pieces Comforter Sheet Set King Size Bed in a Bag - Colorful Dots Style - Soft Microfiber, Spring Reversible Bedding Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG38-K,121,0,36,0,157,0,1.32%,0.00%,1.00%,0.00%,1.23%,0.00%,148,0,46,0,194,0,1.23%,0.00%,1.02%,1.17%,0.00%,100.00%,0.00%,2,0,1.27%,0.00%,US$131.98,US$0.00,2,0
B08HV2DGDW,B08HLTH341,"Faux Fur Shaggy Comforter Set Queen 3 Pieces - 1 Cream White Comforter Set with Sherpa and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Super Soft and Warm Beige Duvet Set",CMRCBZ04-Q,69,1,27,0,96,1,0.75%,1.37%,0.75%,0.00%,0.75%,0.72%,88,1,34,0,122,1,0.73%,1.04%,0.75%,0.74%,0.54%,100.00%,100.00%,2,0,2.08%,0.00%,US$139.98,US$0.00,2,0
B092LX5PDW,B08P4GHXR5,Navy Blue Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Tree Branch White Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG85-Q,128,1,65,2,193,3,1.39%,1.37%,1.81%,3.08%,1.51%,2.17%,137,1,70,2,207,3,1.14%,1.04%,1.55%,1.25%,1.62%,99.52%,100.00%,2,0,1.04%,0.00%,US$119.98,US$0.00,2,0
B092LX5PDW,B08XVR2FF1,Burgundy Red Comforter Sheet Set 7 Pieces Christmas Bed in a Bag Queen Size All Season Tree Branch Soft Microfiber Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG01-QN,147,2,86,1,233,3,1.60%,2.74%,2.39%,1.54%,1.82%,2.17%,163,2,97,3,260,5,1.35%,2.08%,2.15%,1.57%,2.70%,99.62%,100.00%,2,0,0.86%,0.00%,US$119.98,US$0.00,2,0
B08XXHWMH7,B08XXFK66P,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray White Branch with Yellow Dots Queen Full Size 88x88 Soft Microfiber Lightweight Summer Coverlet Bedspread for All Season (1 Quilt+ 2 Shams),UQT118-Q,51,0,36,0,87,0,0.56%,0.00%,1.00%,0.00%,0.68%,0.00%,57,0,44,0,101,0,0.47%,0.00%,0.97%,0.61%,0.00%,100.00%,0.00%,2,0,2.30%,0.00%,US$79.98,US$0.00,2,0
B08XXHWMH7,B08XXGYQ83,UOZZI BEDDING 3 Pieces Reversible Pink Branch Quilt Set King Size 102x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT119-K,20,0,22,0,42,0,0.22%,0.00%,0.61%,0.00%,0.33%,0.00%,22,0,29,0,51,0,0.18%,0.00%,0.64%,0.31%,0.00%,100.00%,0.00%,2,0,4.76%,0.00%,US$91.98,US$0.00,2,0
