（父）ASIN,（子）ASIN,商品名称,SKU,会话次数 – 移动应用,会话次数 – 移动应用 – B2B,会话次数 – 浏览器,会话次数 – 浏览器 – B2B,会话次数 – 总计,会话次数 – 总计 – B2B,会话百分比 – 移动应用,会话百分比 – 移动应用 – B2B,会话百分比 – 浏览器,会话百分比 – 浏览器 – B2B,会话百分比 – 总计,会话百分比 – 总计 – B2B,页面浏览量 – 移动应用,页面浏览量 – 移动应用 – B2B,页面浏览量 – 浏览器,页面浏览量 – 浏览器 – B2B,页面浏览量 – 总计,页面浏览量 – 总计 – B2B,页面浏览量百分比 – 移动应用,页面浏览量百分比 – 移动应用 – B2B,页面浏览量百分比 – 浏览器,页面浏览量百分比 – 总计,页面浏览量百分比 – 总计 – B2B,推荐报价（购买按钮）百分比,推荐报价（购买按钮）百分比 – B2B,已订购商品数量,已订购商品数量 - B2B,商品会话百分比,商品会话百分比 - B2B,已订购商品销售额,已订购商品销售额 - B2B,订单商品总数,订单商品总数 - B2B
B08DXYYPHT,B07QXRHSNS,UOZZI BEDDING 3 Piece Reversible Quilt Set Queen Size 90x90 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover Blanket for All Season Colorful Dots (1 Quilt+ 2 Shams),UQT38-Q,264,1,125,1,389,2,3.18%,1.19%,3.52%,1.96%,3.28%,1.48%,362,1,171,1,533,2,3.38%,0.99%,3.78%,3.50%,1.23%,99.25%,100.00%,7,0,1.80%,0.00%,US$279.93,US$0.00,7,0
B092LX5PDW,B08P4H29YB,Gray Comforter Sheet Set Bed in a Bag 7 Pieces King Size Tree Branch Bloom Flower Microfiber Spring Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG02-K,210,3,81,1,291,4,2.53%,3.57%,2.28%,1.96%,2.45%,2.96%,280,3,111,2,391,5,2.61%,2.97%,2.46%,2.57%,3.07%,99.23%,100.00%,7,0,2.41%,0.00%,US$489.93,US$0.00,7,0
B092VTVKZ7,B09NQ3ST6Z,"UOZZI BEDDING 4 Pieces White Girls Toddler Bedding Set Purple Floral Style - Includes Adorable Quilted Flower Comforter, Green Plaid Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-168,112,0,26,0,138,0,1.35%,0.00%,0.73%,0.00%,1.16%,0.00%,126,0,32,0,158,0,1.18%,0.00%,0.71%,1.04%,0.00%,100.00%,0.00%,7,0,5.07%,0.00%,US$209.93,US$0.00,7,0
B091Y38CV7,B091Y46G8R,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Dark Gray & Gray",UTBSC-08,48,1,10,1,58,2,0.58%,1.19%,0.28%,1.96%,0.49%,1.48%,61,1,12,2,73,3,0.57%,0.99%,0.27%,0.48%,1.84%,100.00%,100.00%,6,0,10.34%,0.00%,US$179.94,US$0.00,6,0
B092LX5PDW,B09KXH87XM,UOZZI BEDDING Cream White Bed in a Bag Queen 7 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG165-Q,208,2,101,1,309,3,2.50%,2.38%,2.85%,1.96%,2.61%,2.22%,246,2,153,1,399,3,2.30%,1.98%,3.39%,2.62%,1.84%,99.75%,100.00%,6,0,1.94%,0.00%,US$395.94,US$0.00,6,0
B07NW55BDC,B07NW5H492,"UOZZI BEDDING All-Season Teal (Light Blue) Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester 27""x39""",TZK24-70,64,3,19,1,83,4,0.77%,3.57%,0.54%,1.96%,0.70%,2.96%,86,3,24,1,110,4,0.80%,2.97%,0.53%,0.72%,2.45%,100.00%,100.00%,5,0,6.02%,0.00%,US$44.95,US$0.00,5,0
B08DXYYPHT,B07T61X8LY,UOZZI BEDDING 3 Piece King Reversible Floral Quilt Set White Red Green Colorful Soft Microfiber Lightweight Summer Coverlet Red Flowers Adult Bedspread for All Season -1 Quilt +2 Pillow Shams,UQT09-K,44,1,36,0,80,1,0.53%,1.19%,1.01%,0.00%,0.67%,0.74%,72,3,43,0,115,3,0.67%,2.97%,0.95%,0.75%,1.84%,100.00%,100.00%,5,0,6.25%,0.00%,US$229.95,US$0.00,5,0
B08DXYYPHT,B08B52HXMX,UOZZI BEDDING 3 Piece Reversible Colorful Quilt Set King Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-K,76,2,44,0,120,2,0.91%,2.38%,1.24%,0.00%,1.01%,1.48%,90,2,60,0,150,2,0.84%,1.98%,1.33%,0.98%,1.23%,98.67%,100.00%,5,0,4.17%,0.00%,US$224.95,US$0.00,5,0
B091Y38CV7,B08PNWDSSQ,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Gray",UTBS-02,74,0,17,0,91,0,0.89%,0.00%,0.48%,0.00%,0.77%,0.00%,102,0,19,0,121,0,0.95%,0.00%,0.42%,0.79%,0.00%,100.00%,0.00%,7,0,7.69%,0.00%,US$188.93,US$0.00,5,0
B092LX5PDW,B0B7J5PNSW,Green Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Tree Branch Bloom Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 White Fitted Sheet 2 Pillowcases),UZBIG196-Q,185,3,88,1,273,4,2.23%,3.57%,2.48%,1.96%,2.30%,2.96%,237,3,103,1,340,4,2.21%,2.97%,2.28%,2.23%,2.45%,99.41%,100.00%,5,0,1.83%,0.00%,US$299.95,US$0.00,5,0
B01JL0GK9E,B01H1O894G,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 45"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-T,82,2,33,1,115,3,0.99%,2.38%,0.93%,1.96%,0.97%,2.22%,119,2,41,1,160,3,1.11%,1.98%,0.91%,1.05%,1.84%,100.00%,100.00%,4,0,3.48%,0.00%,US$99.96,US$0.00,4,0
B08D6LSCQ7,B07FXZFB92,UOZZI BEDDING 3 Piece Colorful Queen Duvet Cover Set with Green Yellow Orange Cubes and Triangles 800 - TC 1 Comforter Cover 90x90 with 2 Pillowshams Zipper Closure 4 Corner Ties,BT09-Q,39,0,28,0,67,0,0.47%,0.00%,0.79%,0.00%,0.57%,0.00%,57,0,30,0,87,0,0.53%,0.00%,0.66%,0.57%,0.00%,100.00%,0.00%,4,0,5.97%,0.00%,US$103.96,US$0.00,4,0
B08D6LSCQ7,B07JGWLX2Q,"3 Piece Duvet Cover Set Queen (1 All Season Design Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots, 800 - TC Comforter Cover with Zipper Closure, 4 Corner Ties - Pink Gray Yellow Circles",BTN38-Q,95,1,60,0,155,1,1.14%,1.19%,1.69%,0.00%,1.31%,0.74%,130,1,75,0,205,1,1.21%,0.99%,1.66%,1.35%,0.61%,100.00%,100.00%,4,0,2.58%,0.00%,US$103.96,US$0.00,4,0
B08DXYYPHT,B08B51GQGQ,UOZZI BEDDING 3 Piece Reversible Colorful Quilt Set Queen Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-Q,94,0,57,0,151,0,1.13%,0.00%,1.61%,0.00%,1.27%,0.00%,112,0,80,0,192,0,1.05%,0.00%,1.77%,1.26%,0.00%,98.96%,0.00%,4,0,2.65%,0.00%,US$159.96,US$0.00,4,0
B08DXYYPHT,B08B51JB5N,UOZZI BEDDING 2 Piece Reversible Colorful Quilt Set Twin Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-T,32,0,15,2,47,2,0.39%,0.00%,0.42%,3.92%,0.40%,1.48%,43,0,17,3,60,3,0.40%,0.00%,0.38%,0.39%,1.84%,100.00%,100.00%,8,4,17.02%,200.00%,US$303.92,US$151.96,4,1
B09D2ZMVB6,B0974F2K4D,"King White Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases - 7 Pieces Bedding Set",UZCBIG04-K,8,0,6,0,14,0,0.10%,0.00%,0.17%,0.00%,0.12%,0.00%,13,0,14,0,27,0,0.12%,0.00%,0.31%,0.18%,0.00%,100.00%,0.00%,4,0,28.57%,0.00%,US$119.96,US$0.00,4,0
B0BRN8J9X9,B099MY6VVH,3 Pieces Crib Bedding Set Baby Ruffle Quilted Comforter with Fitted Sheet and Pillow - Cute Ruffled Shabby Chic Bedding Soft Blanket Design Pink,UCBS-03,110,3,49,1,159,4,1.32%,3.57%,1.38%,1.96%,1.34%,2.96%,125,3,57,1,182,4,1.17%,2.97%,1.26%,1.19%,2.45%,98.90%,100.00%,4,0,2.52%,0.00%,US$119.96,US$0.00,4,0
B092LX5PDW,B0B7J74T6N,Green Comforter Sheet Set Bed in a Bag 7 Pieces King Size Tree Branch Bloom Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 White Fitted Sheet 2 Pillowcases),UZBIG196-K,88,2,39,0,127,2,1.06%,2.38%,1.10%,0.00%,1.07%,1.48%,119,2,46,0,165,2,1.11%,1.98%,1.02%,1.08%,1.23%,100.00%,100.00%,4,0,3.15%,0.00%,US$279.96,US$0.00,4,0
B08DXYYPHT,B07QYRV5FZ,UOZZI BEDDING 3 Piece Reversible Quilt Set King Size 102x90 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover Blanket for All Season Colorful Dots (1 Quilt+ 2 Shams),UQT38-K,117,2,55,0,172,2,1.41%,2.38%,1.55%,0.00%,1.45%,1.48%,162,5,67,0,229,5,1.51%,4.95%,1.48%,1.50%,3.07%,100.00%,100.00%,3,0,1.74%,0.00%,US$128.97,US$0.00,3,0
B08DXYYPHT,B07TT1S7MD,White Quilt Set with Green Leaves Botanical Coverlet Bedspread 3 Pieces King Size Reversible Microfiber Summer Lightweight Style Colorful Colorful Quilt Bedding Set,UQT208-K,40,1,22,0,62,1,0.48%,1.19%,0.62%,0.00%,0.52%,0.74%,43,1,25,0,68,1,0.40%,0.99%,0.55%,0.45%,0.61%,100.00%,100.00%,3,0,4.84%,0.00%,US$149.97,US$0.00,3,0
B08K767M5V,B091BSCFSV,Pink Floral Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Green Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG129-Q,166,2,46,1,212,3,2.00%,2.38%,1.30%,1.96%,1.79%,2.22%,201,2,55,1,256,3,1.88%,1.98%,1.22%,1.68%,1.84%,99.22%,100.00%,3,0,1.42%,0.00%,US$176.97,US$0.00,3,0
B08LY9MZ1Y,B091BSJFDV,"UOZZI BEDDING Kids Girls Bed in a Bag 7 Pieces Queen Size Unicorn Pink Comforter Set - (1 Soft Microfiber, Reversible Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG122-Q,84,0,26,0,110,0,1.01%,0.00%,0.73%,0.00%,0.93%,0.00%,131,0,36,0,167,0,1.22%,0.00%,0.80%,1.10%,0.00%,100.00%,0.00%,3,0,2.73%,0.00%,US$179.97,US$0.00,3,0
B092LX5PDW,B09KXL7TTG,UOZZI BEDDING Cream White Bed in a Bag King 7 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG165-K,103,0,52,1,155,1,1.24%,0.00%,1.46%,1.96%,1.31%,0.74%,116,0,70,1,186,1,1.08%,0.00%,1.55%,1.22%,0.61%,100.00%,100.00%,3,0,1.94%,0.00%,US$203.97,US$0.00,3,0
B09YM4LNS6,B09YM5XT7Y,"4 Pieces Pink Toddler Bedding Set with Ruffle Fringe, Solid Color Toddler Bed Set - 1 Toddler Comforter + 1 Fitted Sheet +1 Flat Sheet +1 Pillowcase for Baby Boys and Girls",UTBS-CSHB-02,57,1,16,0,73,1,0.69%,1.19%,0.45%,0.00%,0.62%,0.74%,66,1,18,0,84,1,0.62%,0.99%,0.40%,0.55%,0.61%,100.00%,100.00%,3,0,4.11%,0.00%,US$104.97,US$0.00,3,0
B09YM4LNS6,B09YM5ZBK2,"4 Pieces White Toddler Bedding Set with Ruffle Fringe, Solid Color Toddler Bed Set - 1 Toddler Comforter + 1 Fitted Sheet +1 Flat Sheet +1 Pillowcase for Baby Boys and Girls",UTBS-CSHB-03,74,1,15,0,89,1,0.89%,1.19%,0.42%,0.00%,0.75%,0.74%,86,1,20,0,106,1,0.80%,0.99%,0.44%,0.70%,0.61%,100.00%,100.00%,3,0,3.37%,0.00%,US$89.97,US$0.00,3,0
B0B92F2BGQ,B0B92B9938,Shaggy Comforter Set Black Queen Size 3 Pieces Winter Faux Fur Comforter Set with 2 Pillowcases Ultra Soft and Easy Care Luxury Plush Warm Super Fleece Velvet Flannel Bedding Set,CMRSJC03-Q,51,0,24,0,75,0,0.61%,0.00%,0.68%,0.00%,0.63%,0.00%,73,0,33,0,106,0,0.68%,0.00%,0.73%,0.70%,0.00%,99.06%,0.00%,3,0,4.00%,0.00%,US$179.97,US$0.00,3,0
B09QBX987B,B0BGHV48YG,UOZZI BEDDING Floral Comforter Sheet Set 7 Pieces Bed in a Bag Dark Grey Golden Flower King Size (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG210-K,53,0,14,1,67,1,0.64%,0.00%,0.39%,1.96%,0.57%,0.74%,73,0,16,1,89,1,0.68%,0.00%,0.35%,0.58%,0.61%,100.00%,100.00%,3,0,4.48%,0.00%,US$179.97,US$0.00,3,0
B01JL0GK9E,B01H1O7YOM,"UOZZI BEDDING 4 Corners Post Purple Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 47"" W x 78"" L Mosquito Net - Princess Bedroom Decoration",FXA02-T,14,1,8,0,22,1,0.17%,1.19%,0.23%,0.00%,0.19%,0.74%,14,1,9,0,23,1,0.13%,0.99%,0.20%,0.15%,0.61%,100.00%,100.00%,2,0,9.09%,0.00%,US$47.98,US$0.00,2,0
B07SQPMYT8,B07SQPP9PN,UOZZI BEDDING Unicorn 4 Pieces Toddler Bedding Set with Colorful Rainbow Stars Pink Cute Girls Toddler Bed Comforter Sheet Set and Pillowcases,UTBS-Pink,89,0,13,0,102,0,1.07%,0.00%,0.37%,0.00%,0.86%,0.00%,111,0,18,0,129,0,1.04%,0.00%,0.40%,0.85%,0.00%,100.00%,0.00%,2,0,1.96%,0.00%,US$59.98,US$0.00,2,0
B08D3DNTBX,B07TVH8FR1,UOZZI BEDDING Colorful Dots Comforter Set King Size Pink Yellow Gray Blue Circles Print Reversible Down Alternative 800 TC Adult Duvet Sets 1 Microfiber Comforter with 2 Pillow Shams for Winter,UZBZ38-K,33,0,13,0,46,0,0.40%,0.00%,0.37%,0.00%,0.39%,0.00%,49,0,18,0,67,0,0.46%,0.00%,0.40%,0.44%,0.00%,100.00%,0.00%,2,0,4.35%,0.00%,US$93.98,US$0.00,2,0
B09QC6HXD3,B07V3RZHLF,"Boys Toddler Bedding Set Navy with Colorful Cars Includes 1 Boys Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS73,39,0,16,0,55,0,0.47%,0.00%,0.45%,0.00%,0.46%,0.00%,53,0,25,0,78,0,0.49%,0.00%,0.55%,0.51%,0.00%,98.72%,0.00%,2,0,3.64%,0.00%,US$59.98,US$0.00,2,0
B08LY9MZ1Y,B08CVRKJVR,"Uozzi Bedding Bed in a Bag 7 Pieces Queen Size Unicorn Pink with Rainbow Star - Soft Microfiber, Reversible Bed Comforter Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG25-Q,39,0,12,0,51,0,0.47%,0.00%,0.34%,0.00%,0.43%,0.00%,44,0,14,0,58,0,0.41%,0.00%,0.31%,0.38%,0.00%,100.00%,0.00%,2,0,3.92%,0.00%,US$131.98,US$0.00,2,0
B08K767M5V,B08CVS7G7W,"7 Pieces Comforter Sheet Set King Size Bed in a Bag - Colorful Dots Style - Soft Microfiber, Spring Reversible Bedding Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG38-K,95,0,47,4,142,4,1.14%,0.00%,1.32%,7.84%,1.20%,2.96%,140,0,55,5,195,5,1.31%,0.00%,1.22%,1.28%,3.07%,99.49%,100.00%,2,0,1.41%,0.00%,US$131.98,US$0.00,2,0
B08HV2DGDW,B08HLWJNZN,"Gray Faux Fur Comforter Set Full/Queen 3 Pieces - 1 Shaggy Comforter 90x90 and 2 Fur Pillowcases, Ultra Soft and Easy Care Sherpa Luxury Plush Super Warm Winter Shaggy Bedding Set",CMRCBZ01-Q,181,2,62,1,243,3,2.18%,2.38%,1.75%,1.96%,2.05%,2.22%,244,4,85,1,329,5,2.28%,3.96%,1.88%,2.16%,3.07%,99.70%,100.00%,2,0,0.82%,0.00%,US$151.98,US$0.00,2,0
B092LX5PDW,B08P4JDZ74,Navy Blue Comforter Sheet Set Bed in a Bag 7 Pieces King Size Tree Branch White Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG85-K,67,0,27,0,94,0,0.81%,0.00%,0.76%,0.00%,0.79%,0.00%,79,0,28,0,107,0,0.74%,0.00%,0.62%,0.70%,0.00%,100.00%,0.00%,2,0,2.13%,0.00%,US$139.98,US$0.00,2,0
B08T6WTS5M,B08T6XP7ML,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Lion White Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS-107,118,1,29,1,147,2,1.42%,1.19%,0.82%,1.96%,1.24%,1.48%,149,2,30,1,179,3,1.39%,1.98%,0.66%,1.18%,1.84%,100.00%,100.00%,2,0,1.36%,0.00%,US$69.98,US$0.00,2,0
B08XXHWMH7,B08XXH7ZV9,UOZZI BEDDING 3 Piece Reversible Quilt Set Plaid White & Gray Queen Full Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT117-Q,57,1,37,0,94,1,0.69%,1.19%,1.04%,0.00%,0.79%,0.74%,68,1,47,0,115,1,0.63%,0.99%,1.04%,0.75%,0.61%,100.00%,100.00%,2,0,2.13%,0.00%,US$79.98,US$0.00,2,0
B08XXHWMH7,B0915F32HP,UOZZI BEDDING California King Reversible Quilt Set Oversized 102x114 Gray Branch Floral Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT110-CAK,11,0,11,1,22,1,0.13%,0.00%,0.31%,1.96%,0.19%,0.74%,12,0,21,1,33,1,0.11%,0.00%,0.46%,0.22%,0.61%,100.00%,100.00%,2,0,9.09%,0.00%,US$99.98,US$0.00,2,0
B091XXZ9CL,B091YH9M96,Bed in a Bag 7 Pieces Queen Size All Season White Checkered Fork - Soft Microfiber Reversible Bed Comforter Sheet Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG117-Q,17,0,7,1,24,1,0.20%,0.00%,0.20%,1.96%,0.20%,0.74%,20,0,9,2,29,2,0.19%,0.00%,0.20%,0.19%,1.23%,100.00%,100.00%,2,1,8.33%,100.00%,US$111.98,US$55.99,2,1
B09D2ZMVB6,B0974DMP59,"Twin Pink Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases - 6 Pieces Bedding Set",UZCBIG02-T,26,0,14,0,40,0,0.31%,0.00%,0.39%,0.00%,0.34%,0.00%,41,0,21,0,62,0,0.38%,0.00%,0.46%,0.41%,0.00%,100.00%,0.00%,2,0,5.00%,0.00%,US$91.98,US$0.00,2,0
B08XXLJGWZ,B09BDXR7J5,"Quilt Set Bed in a Bag 7 Piece Gray White Branch with Yellow Dots Queen Size Summer Bedspread Coverlet with (1 Reversible Quilt 88x88, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UQTBIG118-Q,13,0,19,0,32,0,0.16%,0.00%,0.54%,0.00%,0.27%,0.00%,20,0,27,0,47,0,0.19%,0.00%,0.60%,0.31%,0.00%,100.00%,0.00%,3,0,9.38%,0.00%,US$167.97,US$0.00,2,0
B092LX5PDW,B09HGP94SQ,Burgundy Red Comforter Sheet Set 7 Pieces Bed in a Bag King Size Tree Branch Soft Christmas Holiday Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases)…,UZBIG01-NK,65,3,25,0,90,3,0.78%,3.57%,0.70%,0.00%,0.76%,2.22%,69,3,29,0,98,3,0.64%,2.97%,0.64%,0.64%,1.84%,100.00%,100.00%,2,0,2.22%,0.00%,US$151.98,US$0.00,2,0
B0BBLJ457Y,B09QBR1VZN,UOZZI BEDDING Rhombus Comforter Sheet Set 7 Pieces Bed in a Bag White Green Yellow Diamond Queen Size (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG184-Q,50,1,23,0,73,1,0.60%,1.19%,0.65%,0.00%,0.62%,0.74%,78,1,28,0,106,1,0.73%,0.99%,0.62%,0.70%,0.61%,100.00%,100.00%,2,0,2.74%,0.00%,US$111.98,US$0.00,2,0
