（父）ASIN,（子）ASIN,商品名称,SKU,会话次数 – 移动应用,会话次数 – 移动应用 – B2B,会话次数 – 浏览器,会话次数 – 浏览器 – B2B,会话次数 – 总计,会话次数 – 总计 – B2B,会话百分比 – 移动应用,会话百分比 – 移动应用 – B2B,会话百分比 – 浏览器,会话百分比 – 浏览器 – B2B,会话百分比 – 总计,会话百分比 – 总计 – B2B,页面浏览量 – 移动应用,页面浏览量 – 移动应用 – B2B,页面浏览量 – 浏览器,页面浏览量 – 浏览器 – B2B,页面浏览量 – 总计,页面浏览量 – 总计 – B2B,页面浏览量百分比 – 移动应用,页面浏览量百分比 – 移动应用 – B2B,页面浏览量百分比 – 浏览器,页面浏览量百分比 – 总计,页面浏览量百分比 – 总计 – B2B,推荐报价（购买按钮）百分比,推荐报价（购买按钮）百分比 – B2B,已订购商品数量,已订购商品数量 - B2B,商品会话百分比,商品会话百分比 - B2B,已订购商品销售额,已订购商品销售额 - B2B,订单商品总数,订单商品总数 - B2B
B08D6LSCQ7,B07JGWLX2Q,"3 Piece Duvet Cover Set Queen (1 All Season Design Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots, 800 - TC Comforter Cover with Zipper Closure, 4 Corner Ties - Pink Gray Yellow Circles",BTN38-Q,110,1,52,1,162,2,1.39%,1.75%,1.52%,1.67%,1.43%,1.71%,164,1,64,1,228,2,1.60%,1.19%,1.48%,1.56%,1.20%,100.00%,100.00%,6,0,3.70%,0.00%,US$155.94,US$0.00,6,0
B092LX5PDW,B09KXL7TTG,UOZZI BEDDING Cream White Bed in a Bag King 7 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG165-K,132,1,51,1,183,2,1.67%,1.75%,1.49%,1.67%,1.62%,1.71%,172,1,55,1,227,2,1.67%,1.19%,1.27%,1.55%,1.20%,100.00%,100.00%,6,0,3.28%,0.00%,US$407.94,US$0.00,6,0
B09YM4LNS6,B09YM5XT7Y,"4 Pieces Pink Toddler Bedding Set with Ruffle Fringe, Solid Color Toddler Bed Set - 1 Toddler Comforter + 1 Fitted Sheet +1 Flat Sheet +1 Pillowcase for Baby Boys and Girls",UTBS-CSHB-02,51,0,13,0,64,0,0.65%,0.00%,0.38%,0.00%,0.57%,0.00%,62,0,14,0,76,0,0.60%,0.00%,0.32%,0.52%,0.00%,100.00%,0.00%,6,0,9.38%,0.00%,US$209.94,US$0.00,6,0
B092VTVKZ7,B092T8T2GF,"4 Pieces White Girls Toddler Bedding Set Orange Floral Style - Includes Adorable Quilted Flower Comforter, Green Plaid Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-123,301,4,61,2,362,6,3.81%,7.02%,1.79%,3.33%,3.20%,5.13%,405,8,77,3,482,11,3.94%,9.52%,1.78%,3.30%,6.63%,100.00%,100.00%,5,0,1.38%,0.00%,US$149.95,US$0.00,5,0
B092VTVKZ7,B09NQ3ST6Z,"UOZZI BEDDING 4 Pieces White Girls Toddler Bedding Set Purple Floral Style - Includes Adorable Quilted Flower Comforter, Green Plaid Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-168,144,1,28,0,172,1,1.82%,1.75%,0.82%,0.00%,1.52%,0.85%,170,1,36,0,206,1,1.65%,1.19%,0.83%,1.41%,0.60%,100.00%,100.00%,5,2,2.91%,200.00%,US$149.95,US$59.98,5,2
B0BQV6HMN2,B07L2V3Y25,3 Pieces Duvet Cover Set Blue Gray with White Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover Twin Size 68x86+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,WTSIXU-XX,16,0,14,0,30,0,0.20%,0.00%,0.41%,0.00%,0.26%,0.00%,20,0,18,0,38,0,0.19%,0.00%,0.42%,0.26%,0.00%,100.00%,0.00%,4,0,13.33%,0.00%,US$99.96,US$0.00,4,0
B09QC6HXD3,B07V3RZHLF,"Boys Toddler Bedding Set Navy with Colorful Cars Includes 1 Boys Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS73,28,0,11,0,39,0,0.35%,0.00%,0.32%,0.00%,0.34%,0.00%,46,0,14,0,60,0,0.45%,0.00%,0.32%,0.41%,0.00%,100.00%,0.00%,5,0,12.82%,0.00%,US$149.95,US$0.00,4,0
B08K767M5V,B08CVT27TW,"6 Pieces Comforter Sheet Set Twin Size Bed in a Bag - Colorful Dots Style - Soft Microfiber, Spring Reversible Bedding Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases)",UZBIG38-T,103,0,55,3,158,3,1.30%,0.00%,1.61%,5.00%,1.40%,2.56%,135,0,72,3,207,3,1.31%,0.00%,1.66%,1.42%,1.81%,100.00%,100.00%,5,2,3.16%,66.67%,US$249.95,US$99.98,4,1
B08XXHWMH7,B09155KNZY,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray Branch Queen Full Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT110-Q,176,1,96,0,272,1,2.23%,1.75%,2.81%,0.00%,2.40%,0.85%,259,1,123,0,382,1,2.52%,1.19%,2.84%,2.61%,0.60%,100.00%,100.00%,4,0,1.47%,0.00%,US$159.96,US$0.00,4,0
B092LX5PDW,B0B7J5PNSW,Green Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Tree Branch Bloom Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 White Fitted Sheet 2 Pillowcases),UZBIG196-Q,166,1,86,2,252,3,2.10%,1.75%,2.52%,3.33%,2.23%,2.56%,196,1,109,5,305,6,1.91%,1.19%,2.51%,2.09%,3.61%,98.36%,100.00%,4,0,1.59%,0.00%,US$239.96,US$0.00,4,0
B01JL0GK9E,B01H1O894G,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 45"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-T,63,0,46,1,109,1,0.80%,0.00%,1.35%,1.67%,0.96%,0.85%,88,0,55,1,143,1,0.86%,0.00%,1.27%,0.98%,0.60%,100.00%,100.00%,3,0,2.75%,0.00%,US$74.97,US$0.00,3,0
B01JL0GK9E,B01H1O8ANG,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 58"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-Q,35,0,22,1,57,1,0.44%,0.00%,0.64%,1.67%,0.50%,0.85%,56,0,29,1,85,1,0.54%,0.00%,0.67%,0.58%,0.60%,100.00%,100.00%,4,0,7.02%,0.00%,US$99.96,US$0.00,3,0
B08DXYYPHT,B07QYV47W2,UOZZI BEDDING 2 Piece Reversible Kids Quilt Set Twin Size 68x86 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season Colorful Dots (1 Quilt + 1 Shams),UQT38-T,62,0,28,1,90,1,0.78%,0.00%,0.82%,1.67%,0.79%,0.85%,88,0,38,1,126,1,0.86%,0.00%,0.88%,0.86%,0.60%,99.21%,100.00%,4,0,4.44%,0.00%,US$151.96,US$0.00,3,0
B07SQPMYT8,B07SQPP9PN,UOZZI BEDDING Unicorn 4 Pieces Toddler Bedding Set with Colorful Rainbow Stars Pink Cute Girls Toddler Bed Comforter Sheet Set and Pillowcases,UTBS-Pink,74,0,27,0,101,0,0.94%,0.00%,0.79%,0.00%,0.89%,0.00%,99,0,35,0,134,0,0.96%,0.00%,0.81%,0.92%,0.00%,100.00%,0.00%,3,0,2.97%,0.00%,US$89.97,US$0.00,3,0
B08DXYYPHT,B08B51GQGQ,UOZZI BEDDING 3 Piece Reversible Colorful Quilt Set Queen Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-Q,106,0,53,1,159,1,1.34%,0.00%,1.55%,1.67%,1.40%,0.85%,129,0,75,1,204,1,1.26%,0.00%,1.73%,1.40%,0.60%,99.02%,100.00%,3,1,1.89%,100.00%,US$119.97,US$39.99,3,1
B08DXYYPHT,B08B51JB5N,UOZZI BEDDING 2 Piece Reversible Colorful Quilt Set Twin Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-T,45,0,28,0,73,0,0.57%,0.00%,0.82%,0.00%,0.64%,0.00%,55,0,38,0,93,0,0.54%,0.00%,0.88%,0.64%,0.00%,100.00%,0.00%,7,0,9.59%,0.00%,US$265.93,US$0.00,3,0
B08K767M5V,B08CVS7G7W,"7 Pieces Comforter Sheet Set King Size Bed in a Bag - Colorful Dots Style - Soft Microfiber, Spring Reversible Bedding Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG38-K,121,0,50,0,171,0,1.53%,0.00%,1.46%,0.00%,1.51%,0.00%,151,0,62,0,213,0,1.47%,0.00%,1.43%,1.46%,0.00%,100.00%,0.00%,3,0,1.75%,0.00%,US$197.97,US$0.00,3,0
B08HV2DGDW,B08HLTH341,"Faux Fur Shaggy Comforter Set Queen 3 Pieces - 1 Cream White Comforter Set with Sherpa and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Super Soft and Warm Beige Duvet Set",CMRCBZ04-Q,47,0,19,0,66,0,0.59%,0.00%,0.56%,0.00%,0.58%,0.00%,57,0,23,0,80,0,0.55%,0.00%,0.53%,0.55%,0.00%,98.75%,0.00%,3,0,4.55%,0.00%,US$209.97,US$0.00,3,0
B08HV2DGDW,B08HLWWM5F,"UOZZI BEDDING Black Faux Fur Comforter Set King 3 Pieces - 1 Black Shaggy Comforter Set 104x90 and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Duvet Set",CMRCBZ03-KN,12,0,5,0,17,0,0.15%,0.00%,0.15%,0.00%,0.15%,0.00%,16,0,5,0,21,0,0.16%,0.00%,0.12%,0.14%,0.00%,95.24%,0.00%,3,0,17.65%,0.00%,US$257.97,US$0.00,3,0
B09D2ZMVB6,B0974F7RGR,"UOZZI BEDDING Teal Queen Comforter Set 7 Pieces Bed in a Bag with Spring Comforter Queen Size,Blue Sheets, Pillowcases & Shams Reversible Soft All Season Bed Set",UZCBIG05-Q,30,0,14,2,44,2,0.38%,0.00%,0.41%,3.33%,0.39%,1.71%,37,0,19,3,56,3,0.36%,0.00%,0.44%,0.38%,1.81%,100.00%,100.00%,3,1,6.82%,50.00%,US$167.97,US$55.99,3,1
B091XXZ9CL,B099RZSBLX,"Navy Blue Bed in a Bag 6 Pieces Twin Size All Season Navy White line - Soft Microfiber Reversible Bed Comforter Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases)",UZBIGN112-T,5,0,6,1,11,1,0.06%,0.00%,0.18%,1.67%,0.10%,0.85%,6,0,7,1,13,1,0.06%,0.00%,0.16%,0.09%,0.60%,100.00%,100.00%,4,0,36.36%,0.00%,US$183.96,US$0.00,3,0
B092LX5PDW,B09KXH87XM,UOZZI BEDDING Cream White Bed in a Bag Queen 7 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG165-Q,209,2,102,2,311,4,2.64%,3.51%,2.99%,3.33%,2.75%,3.42%,243,3,127,3,370,6,2.36%,3.57%,2.93%,2.53%,3.61%,99.46%,100.00%,3,0,0.96%,0.00%,US$197.97,US$0.00,3,0
B09QBX987B,B09QBVDKTL,Floral Comforter Sheet Set 7 Pieces Bed in a Bag Queen Size White with Green Leaves Pink Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG178-Q,56,0,25,0,81,0,0.71%,0.00%,0.73%,0.00%,0.72%,0.00%,87,0,37,0,124,0,0.85%,0.00%,0.85%,0.85%,0.00%,100.00%,0.00%,3,0,3.70%,0.00%,US$197.97,US$0.00,3,0
B09QBX987B,B09QC6QRWC,White Floral Comforter Sheet Set 6 Pieces Bed in a Bag Twin Watercolor Green Blue Leaves with Yellow Flowers Bedding Set(1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG181-T,25,0,12,0,37,0,0.32%,0.00%,0.35%,0.00%,0.33%,0.00%,32,0,28,0,60,0,0.31%,0.00%,0.65%,0.41%,0.00%,100.00%,0.00%,3,0,8.11%,0.00%,US$137.97,US$0.00,3,0
B08XXHWMH7,B09TSDL34B,Quilt Set Queen Size Cream White with Black Branch Bedding Set 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer 3 Pc Bed Cover for (1 Quilt+ 2 Shams),UQT165-Q,64,0,52,0,116,0,0.81%,0.00%,1.52%,0.00%,1.02%,0.00%,86,0,64,0,150,0,0.84%,0.00%,1.48%,1.03%,0.00%,100.00%,0.00%,3,0,2.59%,0.00%,US$134.97,US$0.00,3,0
B09YM4LNS6,B09YM5ZBK2,"4 Pieces White Toddler Bedding Set with Ruffle Fringe, Solid Color Toddler Bed Set - 1 Toddler Comforter + 1 Fitted Sheet +1 Flat Sheet +1 Pillowcase for Baby Boys and Girls",UTBS-CSHB-03,61,2,17,0,78,2,0.77%,3.51%,0.50%,0.00%,0.69%,1.71%,80,2,19,0,99,2,0.78%,2.38%,0.44%,0.68%,1.20%,100.00%,100.00%,3,0,3.85%,0.00%,US$89.97,US$0.00,3,0
B0BNMKB79G,B0BNMB1YQT,UOZZI BEDDING Leaves Floral Quilt Set Queen Full Size 90x90 3 PC White Black Reversible Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT198-Q,38,0,30,0,68,0,0.48%,0.00%,0.88%,0.00%,0.60%,0.00%,52,0,42,0,94,0,0.51%,0.00%,0.97%,0.64%,0.00%,100.00%,0.00%,3,0,4.41%,0.00%,US$128.97,US$0.00,3,0
B08D6LSCQ7,B07JGWLZM2,"3 Piece Duvet Cover Set King (1 All Season Design Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots - 800 TC with Zipper Closure, 4 Corner Ties - Pink Gray Yellow Circles for Adult",BTN38-K,32,0,22,1,54,1,0.40%,0.00%,0.64%,1.67%,0.48%,0.85%,49,0,34,1,83,1,0.48%,0.00%,0.78%,0.57%,0.60%,97.59%,100.00%,2,0,3.70%,0.00%,US$59.98,US$0.00,2,0
B08D6LSCQ7,B07M773C9S,3 Piece Duvet Cover Set Twin (1 Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots 800 - TC Comforter Cover with Zipper Closure 4 Corner Ties Pink Gray Yellow Circles for Teen Girls,BTN38-T,42,0,27,0,69,0,0.53%,0.00%,0.79%,0.00%,0.61%,0.00%,57,0,35,0,92,0,0.55%,0.00%,0.81%,0.63%,0.00%,100.00%,0.00%,2,0,2.90%,0.00%,US$49.98,US$0.00,2,0
B08DXYYPHT,B07QYRV5FZ,UOZZI BEDDING 3 Piece Reversible Quilt Set King Size 102x90 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover Blanket for All Season Colorful Dots (1 Quilt+ 2 Shams),UQT38-K,108,2,57,0,165,2,1.37%,3.51%,1.67%,0.00%,1.46%,1.71%,128,4,79,0,207,4,1.25%,4.76%,1.82%,1.42%,2.41%,100.00%,100.00%,2,0,1.21%,0.00%,US$85.98,US$0.00,2,0
B08DXYYPHT,B07T61X8LY,UOZZI BEDDING 3 Piece King Reversible Floral Quilt Set White Red Green Colorful Soft Microfiber Lightweight Summer Coverlet Red Flowers Adult Bedspread for All Season -1 Quilt +2 Pillow Shams,UQT09-K,38,1,36,0,74,1,0.48%,1.75%,1.05%,0.00%,0.65%,0.85%,48,1,44,0,92,1,0.47%,1.19%,1.01%,0.63%,0.60%,100.00%,100.00%,2,0,2.70%,0.00%,US$91.98,US$0.00,2,0
B08DXYYPHT,B07T62MXMM,UOZZI BEDDING 3 Piece Reversible Dark Gray Queen Size Quilt Set with Triangle Pattern Soft Microfiber Lightweight Adult Summer Coverlet Bedspread Bed Blanket for All Season,UQT20-Q,63,0,31,0,94,0,0.80%,0.00%,0.91%,0.00%,0.83%,0.00%,68,0,37,0,105,0,0.66%,0.00%,0.85%,0.72%,0.00%,100.00%,0.00%,2,0,2.13%,0.00%,US$79.98,US$0.00,2,0
B08HV2DGDW,B08HLWJNZN,"Gray Faux Fur Comforter Set Full/Queen 3 Pieces - 1 Shaggy Comforter 90x90 and 2 Fur Pillowcases, Ultra Soft and Easy Care Sherpa Luxury Plush Super Warm Winter Shaggy Bedding Set",CMRCBZ01-Q,172,2,72,1,244,3,2.18%,3.51%,2.11%,1.67%,2.16%,2.56%,221,3,91,3,312,6,2.15%,3.57%,2.10%,2.13%,3.61%,100.00%,100.00%,2,0,0.82%,0.00%,US$151.98,US$0.00,2,0
B092LX5PDW,B08P4H29YB,Gray Comforter Sheet Set Bed in a Bag 7 Pieces King Size Tree Branch Bloom Flower Microfiber Spring Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG02-K,261,3,104,3,365,6,3.30%,5.26%,3.04%,5.00%,3.22%,5.13%,335,3,131,3,466,6,3.26%,3.57%,3.02%,3.19%,3.61%,100.00%,100.00%,2,0,0.55%,0.00%,US$139.98,US$0.00,2,0
B092LX5PDW,B08P4HXF97,Navy Blue Comforter Sheet Set Bed in a Bag 6 Pieces Twin Size Tree Branch White Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 1 Pillowcases),UZBIG85-T,11,0,20,2,31,2,0.14%,0.00%,0.59%,3.33%,0.27%,1.71%,11,0,21,2,32,2,0.11%,0.00%,0.48%,0.22%,1.20%,100.00%,100.00%,2,0,6.45%,0.00%,US$99.98,US$0.00,2,0
B092LX5PDW,B08P4J11KL,Gray Comforter Sheet Set Bed in a Bag 6 Pieces Twin Size Tree Branch Bloom Flower Microfiber Spring Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 1 Pillowcases),UZBIG02-T,43,0,28,4,71,4,0.54%,0.00%,0.82%,6.67%,0.63%,3.42%,53,0,34,5,87,5,0.52%,0.00%,0.78%,0.60%,3.01%,100.00%,100.00%,2,0,2.82%,0.00%,US$111.98,US$0.00,2,0
B08HV2DGDW,B08XQ6699Q,"UOZZI BEDDING Pink Faux Fur Comforter Set Queen 3 Pieces - 1 Shaggy Comforter Set 90x90 and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Duvet Set for Girls Women Princess Style",CMRCBZ02-QN,40,0,20,0,60,0,0.51%,0.00%,0.59%,0.00%,0.53%,0.00%,54,0,29,0,83,0,0.53%,0.00%,0.67%,0.57%,0.00%,100.00%,0.00%,2,0,3.33%,0.00%,US$139.98,US$0.00,2,0
B08XXHWMH7,B0914ZJQ8D,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray Branch King Size 102x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT110-K,18,0,30,0,48,0,0.23%,0.00%,0.88%,0.00%,0.42%,0.00%,32,0,41,0,73,0,0.31%,0.00%,0.95%,0.50%,0.00%,98.63%,0.00%,2,0,4.17%,0.00%,US$89.98,US$0.00,2,0
B08K767M5V,B091BSGJRD,Pink Floral Comforter Sheet Set Bed in a Bag 7 Pieces King Green Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG129-K,169,3,46,0,215,3,2.14%,5.26%,1.35%,0.00%,1.90%,2.56%,191,5,55,0,246,5,1.86%,5.95%,1.27%,1.68%,3.01%,100.00%,100.00%,2,0,0.93%,0.00%,US$119.98,US$0.00,2,0
B091Y38CV7,B091Y46G8R,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Dark Gray & Gray",UTBSC-08,70,1,17,2,87,3,0.89%,1.75%,0.50%,3.33%,0.77%,2.56%,91,1,18,2,109,3,0.89%,1.19%,0.42%,0.75%,1.81%,80.73%,100.00%,2,0,2.30%,0.00%,US$59.98,US$0.00,2,0
B091XXZ9CL,B091Y6NLRP,"Navy Blue Bed in a Bag 7 Pieces Queen Size All Season Navy White line - Soft Microfiber Reversible Bed Comforter Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG112-Q,39,0,21,1,60,1,0.49%,0.00%,0.61%,1.67%,0.53%,0.85%,50,0,28,3,78,3,0.49%,0.00%,0.65%,0.53%,1.81%,100.00%,100.00%,2,0,3.33%,0.00%,US$119.98,US$0.00,2,0
B091Y38CV7,B091YBKHZG,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Pink & Gray",UTBSC-10,57,0,13,1,70,1,0.72%,0.00%,0.38%,1.67%,0.62%,0.85%,67,0,15,1,82,1,0.65%,0.00%,0.35%,0.56%,0.60%,100.00%,100.00%,2,0,2.86%,0.00%,US$59.98,US$0.00,2,0
B08HV2DGDW,B09B6Q41XZ,"UOZZI BEDDING White Faux Fur Comforter Set Queen 3 Pieces - 1 White Shaggy Comforter Set and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Duvet Set",CMRCBZ07-Q,20,1,8,0,28,1,0.25%,1.75%,0.23%,0.00%,0.25%,0.85%,34,1,9,0,43,1,0.33%,1.19%,0.21%,0.29%,0.60%,100.00%,100.00%,2,0,7.14%,0.00%,US$139.98,US$0.00,2,0
