（父）ASIN,（子）ASIN,商品名称,SKU,会话次数 – 移动应用,会话次数 – 移动应用 – B2B,会话次数 – 浏览器,会话次数 – 浏览器 – B2B,会话次数 – 总计,会话次数 – 总计 – B2B,会话百分比 – 移动应用,会话百分比 – 移动应用 – B2B,会话百分比 – 浏览器,会话百分比 – 浏览器 – B2B,会话百分比 – 总计,会话百分比 – 总计 – B2B,页面浏览量 – 移动应用,页面浏览量 – 移动应用 – B2B,页面浏览量 – 浏览器,页面浏览量 – 浏览器 – B2B,页面浏览量 – 总计,页面浏览量 – 总计 – B2B,页面浏览量百分比 – 移动应用,页面浏览量百分比 – 移动应用 – B2B,页面浏览量百分比 – 浏览器,页面浏览量百分比 – 总计,页面浏览量百分比 – 总计 – B2B,推荐报价（购买按钮）百分比,推荐报价（购买按钮）百分比 – B2B,已订购商品数量,已订购商品数量 - B2B,商品会话百分比,商品会话百分比 - B2B,已订购商品销售额,已订购商品销售额 - B2B,订单商品总数,订单商品总数 - B2B
B092VTVKZ7,B09NQ3ST6Z,"UOZZI BEDDING 4 Pieces White Girls Toddler Bedding Set Purple Floral Style - Includes Adorable Quilted Flower Comforter, Green Plaid Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-168,124,0,36,2,160,2,1.73%,0.00%,1.18%,2.44%,1.57%,1.50%,154,0,46,3,200,3,1.66%,0.00%,1.20%,1.53%,1.90%,100.00%,100.00%,8,2,5.00%,100.00%,US$239.92,US$59.98,7,1
B07NW55BDC,B07NW47G7N,"UOZZI BEDDING All-Season Bright Pink Flannel Fleece Baby Small Blanket for Girls - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, Size 27""x39""",TZK21-70,44,0,17,0,61,0,0.62%,0.00%,0.56%,0.00%,0.60%,0.00%,56,0,22,0,78,0,0.60%,0.00%,0.58%,0.60%,0.00%,100.00%,0.00%,6,0,9.84%,0.00%,US$53.94,US$0.00,6,0
B091Y38CV7,B091XWL384,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - White & Gray",UTBSC-09,30,1,10,1,40,2,0.42%,1.96%,0.33%,1.22%,0.39%,1.50%,35,1,11,1,46,2,0.38%,1.75%,0.29%,0.35%,1.27%,100.00%,100.00%,7,0,17.50%,0.00%,US$195.93,US$0.00,6,0
B091Y38CV7,B091Y46G8R,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Dark Gray & Gray",UTBSC-08,61,0,12,0,73,0,0.85%,0.00%,0.39%,0.00%,0.72%,0.00%,70,0,16,0,86,0,0.75%,0.00%,0.42%,0.66%,0.00%,100.00%,0.00%,6,0,8.22%,0.00%,US$167.94,US$0.00,6,0
B092LX5PDW,B09KXH87XM,UOZZI BEDDING Cream White Bed in a Bag Queen 7 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG165-Q,227,1,103,3,330,4,3.18%,1.96%,3.37%,3.66%,3.24%,3.01%,264,1,133,4,397,5,2.84%,1.75%,3.48%,3.03%,3.16%,100.00%,100.00%,6,0,1.82%,0.00%,US$395.94,US$0.00,6,0
B08DXYYPHT,B07QYRV5FZ,UOZZI BEDDING 3 Piece Reversible Quilt Set King Size 102x90 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover Blanket for All Season Colorful Dots (1 Quilt+ 2 Shams),UQT38-K,123,0,43,1,166,1,1.72%,0.00%,1.41%,1.22%,1.63%,0.75%,171,0,50,1,221,1,1.84%,0.00%,1.31%,1.69%,0.63%,100.00%,100.00%,5,0,3.01%,0.00%,US$214.95,US$0.00,5,0
B08K767M5V,B08CVT27TW,"6 Pieces Comforter Sheet Set Twin Size Bed in a Bag - Colorful Dots Style - Soft Microfiber, Spring Reversible Bedding Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases)",UZBIG38-T,46,0,21,1,67,1,0.64%,0.00%,0.69%,1.22%,0.66%,0.75%,61,0,33,1,94,1,0.66%,0.00%,0.86%,0.72%,0.63%,100.00%,100.00%,6,0,8.96%,0.00%,US$299.94,US$0.00,5,0
B08XXHWMH7,B09155KNZY,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray Branch Queen Full Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT110-Q,154,0,87,0,241,0,2.15%,0.00%,2.85%,0.00%,2.36%,0.00%,206,0,122,0,328,0,2.22%,0.00%,3.19%,2.50%,0.00%,100.00%,0.00%,5,0,2.07%,0.00%,US$199.95,US$0.00,5,0
B092VTVKZ7,B092T8T2GF,"4 Pieces White Girls Toddler Bedding Set Orange Floral Style - Includes Adorable Quilted Flower Comforter, Green Plaid Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-123,267,2,77,2,344,4,3.74%,3.92%,2.52%,2.44%,3.37%,3.01%,387,2,114,3,501,5,4.17%,3.51%,2.98%,3.82%,3.16%,100.00%,100.00%,5,0,1.45%,0.00%,US$149.95,US$0.00,5,0
B07SQPMYT8,B07SQPP9PN,UOZZI BEDDING Unicorn 4 Pieces Toddler Bedding Set with Colorful Rainbow Stars Pink Cute Girls Toddler Bed Comforter Sheet Set and Pillowcases,UTBS-Pink,70,0,19,0,89,0,0.98%,0.00%,0.62%,0.00%,0.87%,0.00%,100,0,21,0,121,0,1.08%,0.00%,0.55%,0.92%,0.00%,100.00%,0.00%,4,0,4.49%,0.00%,US$119.96,US$0.00,4,0
B08T6WTS5M,B088KD7B58,UOZZI BEDDING 4 Piece Gray Dinosaurs Toddler Bedding Set with Colorful Dinos Boys Bed Comforter Sheet Set,UTBS-102N,132,0,28,1,160,1,1.85%,0.00%,0.92%,1.22%,1.57%,0.75%,174,0,33,2,207,2,1.87%,0.00%,0.86%,1.58%,1.27%,100.00%,100.00%,4,1,2.50%,100.00%,US$139.96,US$34.99,4,1
B092LX5PDW,B0B7J5PNSW,Green Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Tree Branch Bloom Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 White Fitted Sheet 2 Pillowcases),UZBIG196-Q,152,2,89,3,241,5,2.13%,3.92%,2.92%,3.66%,2.36%,3.76%,181,2,99,3,280,5,1.95%,3.51%,2.59%,2.14%,3.16%,100.00%,100.00%,4,0,1.66%,0.00%,US$239.96,US$0.00,4,0
B0BGHLGXLZ,B0BGHH929R,Stripes Bed in a Bag Queen Size 7 Pieces Black Gray Yellow Comforter Sheet Set with Circles All Season Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG201-Q,66,1,19,0,85,1,0.92%,1.96%,0.62%,0.00%,0.83%,0.75%,89,1,26,0,115,1,0.96%,1.75%,0.68%,0.88%,0.63%,100.00%,100.00%,5,0,5.88%,0.00%,US$299.95,US$0.00,4,0
B01JL0GK9E,B01H1O894G,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 45"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-T,84,0,75,1,159,1,1.18%,0.00%,2.46%,1.22%,1.56%,0.75%,109,0,95,1,204,1,1.17%,0.00%,2.49%,1.56%,0.63%,99.51%,100.00%,3,0,1.89%,0.00%,US$74.97,US$0.00,3,0
B01JL0GK9E,B01H1O8ANG,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 58"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-Q,44,0,36,0,80,0,0.62%,0.00%,1.18%,0.00%,0.78%,0.00%,60,0,42,0,102,0,0.65%,0.00%,1.10%,0.78%,0.00%,98.04%,0.00%,3,0,3.75%,0.00%,US$74.97,US$0.00,3,0
B092LX5PDW,B08P4HW5GQ,White Floral Comforter Sheet Set 7 Pieces Bed in a Bag Queen Size Green Blue Leaves with Red Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG60-Q,124,0,53,1,177,1,1.73%,0.00%,1.74%,1.22%,1.74%,0.75%,150,0,56,1,206,1,1.62%,0.00%,1.47%,1.57%,0.63%,100.00%,100.00%,3,0,1.69%,0.00%,US$179.97,US$0.00,3,0
B092LX5PDW,B08P4J11KL,Gray Comforter Sheet Set Bed in a Bag 6 Pieces Twin Size Tree Branch Bloom Flower Microfiber Spring Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 1 Pillowcases),UZBIG02-T,35,0,27,1,62,1,0.49%,0.00%,0.88%,1.22%,0.61%,0.75%,59,0,40,2,99,2,0.64%,0.00%,1.05%,0.76%,1.27%,100.00%,100.00%,7,0,11.29%,0.00%,US$391.93,US$0.00,3,0
B08K767M5V,B0952KNP5Z,UOZZI BEDDING Bed in a Bag 7 Pieces King Size Gray Branches with Yellow Dots - Soft Microfiber Reversible Bed Comforter Set (1 Comforter Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG118-K,67,0,27,1,94,1,0.94%,0.00%,0.88%,1.22%,0.92%,0.75%,73,0,31,1,104,1,0.79%,0.00%,0.81%,0.79%,0.63%,100.00%,100.00%,3,0,3.19%,0.00%,US$139.98,US$0.00,3,0
B0BRN8J9X9,B099MY6VVH,3 Pieces Crib Bedding Set Baby Ruffle Quilted Comforter with Fitted Sheet and Pillow - Cute Ruffled Shabby Chic Bedding Soft Blanket Design Pink,UCBS-03,130,0,46,3,176,3,1.82%,0.00%,1.51%,3.66%,1.73%,2.26%,147,0,49,4,196,4,1.58%,0.00%,1.28%,1.50%,2.53%,100.00%,100.00%,3,0,1.70%,0.00%,US$89.97,US$0.00,3,0
B0BBLJ457Y,B09QBR1VZN,UOZZI BEDDING Rhombus Comforter Sheet Set 7 Pieces Bed in a Bag White Green Yellow Diamond Queen Size (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG184-Q,40,2,19,0,59,2,0.56%,3.92%,0.62%,0.00%,0.58%,1.50%,50,2,21,0,71,2,0.54%,3.51%,0.55%,0.54%,1.27%,98.59%,100.00%,3,0,5.08%,0.00%,US$179.97,US$0.00,3,0
B0BGHGYYSJ,B0BGHHCPNB,UOZZI BEDDING Pink Floral Bed in a Bag with Leaves Soft Microfiber Queen Size Bed Summer Flower 7Pieces Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG207-Q,32,1,14,0,46,1,0.45%,1.96%,0.46%,0.00%,0.45%,0.75%,46,1,19,0,65,1,0.50%,1.75%,0.50%,0.50%,0.63%,100.00%,0.00%,3,0,6.52%,0.00%,US$179.97,US$0.00,3,0
B0BNMKB79G,B0BNMB1YQT,UOZZI BEDDING Leaves Floral Quilt Set Queen Full Size 90x90 3 PC White Black Reversible Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT198-Q,43,0,22,0,65,0,0.60%,0.00%,0.72%,0.00%,0.64%,0.00%,52,0,25,0,77,0,0.56%,0.00%,0.65%,0.59%,0.00%,100.00%,0.00%,3,0,4.62%,0.00%,US$128.97,US$0.00,3,0
B0BNMKB79G,B0BNMCPB42,UOZZI BEDDING Botanical Quilt Set Queen Size 88x88 3 PC Reversible Soft Microfiber Lightweight Green Coverlet with Blue Red Flowers Bedspread Summer Bed Cover for All Season (1 Quilt+ 2 Shams),UQT209-Q,61,1,29,0,90,1,0.85%,1.96%,0.95%,0.00%,0.88%,0.75%,89,1,43,0,132,1,0.96%,1.75%,1.13%,1.01%,0.63%,100.00%,100.00%,3,0,3.33%,0.00%,US$119.97,US$0.00,3,0
B08D6LSCQ7,B07JGWLX2Q,"3 Piece Duvet Cover Set Queen (1 All Season Design Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots, 800 - TC Comforter Cover with Zipper Closure, 4 Corner Ties - Pink Gray Yellow Circles",BTN38-Q,69,1,38,1,107,2,0.97%,1.96%,1.24%,1.22%,1.05%,1.50%,90,1,48,1,138,2,0.97%,1.75%,1.26%,1.05%,1.27%,100.00%,100.00%,2,0,1.87%,0.00%,US$51.98,US$0.00,2,0
B08D6LSCQ7,B07M773C9S,3 Piece Duvet Cover Set Twin (1 Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots 800 - TC Comforter Cover with Zipper Closure 4 Corner Ties Pink Gray Yellow Circles for Teen Girls,BTN38-T,47,0,20,0,67,0,0.66%,0.00%,0.66%,0.00%,0.66%,0.00%,69,0,22,0,91,0,0.74%,0.00%,0.58%,0.69%,0.00%,100.00%,0.00%,2,0,2.99%,0.00%,US$24.99,US$0.00,2,0
B07NW55BDC,B07NW5H492,"UOZZI BEDDING All-Season Teal (Light Blue) Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester 27""x39""",TZK24-70,65,0,20,3,85,3,0.91%,0.00%,0.66%,3.66%,0.83%,2.26%,79,0,24,5,103,5,0.85%,0.00%,0.63%,0.79%,3.16%,100.00%,100.00%,2,1,2.35%,33.33%,US$17.98,US$8.99,2,1
B08DXYYPHT,B07T61X8LY,UOZZI BEDDING 3 Piece King Reversible Floral Quilt Set White Red Green Colorful Soft Microfiber Lightweight Summer Coverlet Red Flowers Adult Bedspread for All Season -1 Quilt +2 Pillow Shams,UQT09-K,70,0,32,0,102,0,0.98%,0.00%,1.05%,0.00%,1.00%,0.00%,89,0,40,0,129,0,0.96%,0.00%,1.05%,0.98%,0.00%,100.00%,0.00%,2,0,1.96%,0.00%,US$91.98,US$0.00,2,0
B08D3DNTBX,B07TYNNN74,UOZZI BEDDING Colorful Dots Comforter Set Twin Size Pink Yellow Gray Blue Circles Print Reversible Down Alternative 800 TC Kids Girls Teen Duvet Sets 1 Microfiber Comforter with 2 Pillow Shams,UZBZ38-T,50,0,14,0,64,0,0.70%,0.00%,0.46%,0.00%,0.63%,0.00%,60,0,18,0,78,0,0.65%,0.00%,0.47%,0.60%,0.00%,100.00%,0.00%,2,0,3.13%,0.00%,US$77.98,US$0.00,2,0
B09QC6HXD3,B07V3RZHLF,"Boys Toddler Bedding Set Navy with Colorful Cars Includes 1 Boys Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS73,25,0,8,0,33,0,0.35%,0.00%,0.26%,0.00%,0.32%,0.00%,36,0,11,0,47,0,0.39%,0.00%,0.29%,0.36%,0.00%,100.00%,0.00%,2,0,6.06%,0.00%,US$59.98,US$0.00,2,0
B07NW55BDC,B07X2H864S,"UOZZI BEDDING All-Season Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester (Navy, 27""x39"")",TZK29-70,8,0,7,2,15,2,0.11%,0.00%,0.23%,2.44%,0.15%,1.50%,9,0,7,2,16,2,0.10%,0.00%,0.18%,0.12%,1.27%,100.00%,100.00%,2,0,13.33%,0.00%,US$19.98,US$0.00,2,0
B08D6LSCQ7,B082WWGQZ2,UOZZI BEDDING Gray Twin Size Duvet Cover Set with 2 Pillow Shams-Gray Branch Style 800 TC Zipper Closure 4 Corner Ties Adult Men Women Style Dots Floral White Tree Style Reversible Design,BTN110-TN,8,0,1,0,9,0,0.11%,0.00%,0.03%,0.00%,0.09%,0.00%,8,0,1,0,9,0,0.09%,0.00%,0.03%,0.07%,0.00%,100.00%,0.00%,4,0,44.44%,0.00%,US$119.96,US$0.00,2,0
B08DXYYPHT,B08B51JB5N,UOZZI BEDDING 2 Piece Reversible Colorful Quilt Set Twin Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-T,41,0,34,0,75,0,0.57%,0.00%,1.11%,0.00%,0.74%,0.00%,62,0,41,0,103,0,0.67%,0.00%,1.07%,0.79%,0.00%,100.00%,0.00%,2,0,2.67%,0.00%,US$75.98,US$0.00,2,0
B092LX5PDW,B08P4GHXR5,Navy Blue Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Tree Branch White Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG85-Q,85,0,51,1,136,1,1.19%,0.00%,1.67%,1.22%,1.33%,0.75%,91,0,59,1,150,1,0.98%,0.00%,1.54%,1.14%,0.63%,100.00%,100.00%,2,0,1.47%,0.00%,US$111.98,US$0.00,2,0
B091Y38CV7,B08PNWDSSQ,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Gray",UTBS-02,124,1,31,1,155,2,1.73%,1.96%,1.02%,1.22%,1.52%,1.50%,164,1,33,1,197,2,1.77%,1.75%,0.86%,1.50%,1.27%,100.00%,100.00%,2,0,1.29%,0.00%,US$53.98,US$0.00,2,0
B08XXHWMH7,B08XXGYQ83,UOZZI BEDDING 3 Pieces Reversible Pink Branch Quilt Set King Size 102x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT119-K,17,0,13,0,30,0,0.24%,0.00%,0.43%,0.00%,0.29%,0.00%,27,0,15,0,42,0,0.29%,0.00%,0.39%,0.32%,0.00%,100.00%,0.00%,2,0,6.67%,0.00%,US$91.98,US$0.00,2,0
B08XXHWMH7,B0914ZJQ8D,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray Branch King Size 102x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT110-K,51,1,37,1,88,2,0.71%,1.96%,1.21%,1.22%,0.86%,1.50%,85,1,51,1,136,2,0.92%,1.75%,1.33%,1.04%,1.27%,100.00%,100.00%,2,0,2.27%,0.00%,US$89.98,US$0.00,2,0
B08LY9MZ1Y,B091BSJFDV,"UOZZI BEDDING Kids Girls Bed in a Bag 7 Pieces Queen Size Unicorn Pink Comforter Set - (1 Soft Microfiber, Reversible Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG122-Q,23,1,10,0,33,1,0.32%,1.96%,0.33%,0.00%,0.32%,0.75%,31,1,11,0,42,1,0.33%,1.75%,0.29%,0.32%,0.63%,100.00%,100.00%,2,0,6.06%,0.00%,US$119.98,US$0.00,2,0
B091XXZ9CL,B091Y6NLRP,"Navy Blue Bed in a Bag 7 Pieces Queen Size All Season Navy White line - Soft Microfiber Reversible Bed Comforter Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG112-Q,27,0,10,0,37,0,0.38%,0.00%,0.33%,0.00%,0.36%,0.00%,36,0,12,0,48,0,0.39%,0.00%,0.31%,0.37%,0.00%,100.00%,0.00%,2,0,5.41%,0.00%,US$119.98,US$0.00,2,0
B09D2ZMVB6,B0974F7RGR,"UOZZI BEDDING Teal Queen Comforter Set 7 Pieces Bed in a Bag with Spring Comforter Queen Size,Blue Sheets, Pillowcases & Shams Reversible Soft All Season Bed Set",UZCBIG05-Q,3,0,1,0,4,0,0.04%,0.00%,0.03%,0.00%,0.04%,0.00%,5,0,1,0,6,0,0.05%,0.00%,0.03%,0.05%,0.00%,100.00%,0.00%,2,0,50.00%,0.00%,US$111.98,US$0.00,2,0
B092LX5PDW,B09KXHQ7R3,UOZZI BEDDING Cream White Bed in a Bag Twin 6 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 1 Pillowcases),UZBIG165-T,29,0,21,2,50,2,0.41%,0.00%,0.69%,2.44%,0.49%,1.50%,40,0,36,2,76,2,0.43%,0.00%,0.94%,0.58%,1.27%,100.00%,100.00%,3,0,6.00%,0.00%,US$167.97,US$0.00,2,0
B092LX5PDW,B09KXL7TTG,UOZZI BEDDING Cream White Bed in a Bag King 7 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG165-K,121,3,52,2,173,5,1.69%,5.88%,1.70%,2.44%,1.70%,3.76%,156,3,56,2,212,5,1.68%,5.26%,1.47%,1.62%,3.16%,100.00%,100.00%,2,0,1.16%,0.00%,US$135.98,US$0.00,2,0
B09NXYDDHP,B09NXZ9HKD,Yellow Green Rhomb Plaid Quilt Set 3pc Queen Size Reversible Coverlet Bedspread Set Soft Microfiber Lightweight Summer Quilt Bedding Set Bed Cover for All Season 88x88,UQT184-Q,16,0,3,0,19,0,0.22%,0.00%,0.10%,0.00%,0.19%,0.00%,25,0,3,0,28,0,0.27%,0.00%,0.08%,0.21%,0.00%,100.00%,0.00%,2,0,10.53%,0.00%,US$77.98,US$0.00,2,0
B08XXHWMH7,B09TSDL34B,Quilt Set Queen Size Cream White with Black Branch Bedding Set 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer 3 Pc Bed Cover for (1 Quilt+ 2 Shams),UQT165-Q,79,0,48,0,127,0,1.11%,0.00%,1.57%,0.00%,1.25%,0.00%,100,0,63,0,163,0,1.08%,0.00%,1.65%,1.24%,0.00%,100.00%,0.00%,2,0,1.57%,0.00%,US$89.98,US$0.00,2,0
