（父）ASIN,（子）ASIN,商品名称,SKU,会话次数 – 移动应用,会话次数 – 移动应用 – B2B,会话次数 – 浏览器,会话次数 – 浏览器 – B2B,会话次数 – 总计,会话次数 – 总计 – B2B,会话百分比 – 移动应用,会话百分比 – 移动应用 – B2B,会话百分比 – 浏览器,会话百分比 – 浏览器 – B2B,会话百分比 – 总计,会话百分比 – 总计 – B2B,页面浏览量 – 移动应用,页面浏览量 – 移动应用 – B2B,页面浏览量 – 浏览器,页面浏览量 – 浏览器 – B2B,页面浏览量 – 总计,页面浏览量 – 总计 – B2B,页面浏览量百分比 – 移动应用,页面浏览量百分比 – 移动应用 – B2B,页面浏览量百分比 – 浏览器,页面浏览量百分比 – 总计,页面浏览量百分比 – 总计 – B2B,推荐报价（购买按钮）百分比,推荐报价（购买按钮）百分比 – B2B,已订购商品数量,已订购商品数量 - B2B,商品会话百分比,商品会话百分比 - B2B,已订购商品销售额,已订购商品销售额 - B2B,订单商品总数,订单商品总数 - B2B
B08DXYYPHT,B07QYRV5FZ,UOZZI BEDDING 3 Piece Reversible Quilt Set King Size 102x90 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover Blanket for All Season Colorful Dots (1 Quilt+ 2 Shams),UQT38-K,127,1,49,0,176,1,1.32%,0.87%,1.31%,0.00%,1.32%,0.59%,171,1,66,0,237,1,1.38%,0.72%,1.38%,1.38%,0.49%,100.00%,100.00%,6,0,3.41%,0.00%,US$257.94,US$0.00,6,0
B091Y38CV7,B091Y6MZ8J,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Royal Blue & Gray",UTBSC-04,91,1,22,1,113,2,0.95%,0.87%,0.59%,1.85%,0.85%,1.18%,118,1,30,1,148,2,0.95%,0.72%,0.63%,0.86%,0.99%,100.00%,100.00%,6,0,5.31%,0.00%,US$179.94,US$0.00,6,0
B0BRN8J9X9,B099MY6VVH,3 Pieces Crib Bedding Set Baby Ruffle Quilted Comforter with Fitted Sheet and Pillow - Cute Ruffled Shabby Chic Bedding Soft Blanket Design Pink,UCBS-03,144,3,46,1,190,4,1.50%,2.61%,1.23%,1.85%,1.42%,2.37%,174,7,52,2,226,9,1.41%,5.04%,1.08%,1.32%,4.43%,100.00%,100.00%,6,0,3.16%,0.00%,US$179.94,US$0.00,6,0
B092LX5PDW,B0B7J5PNSW,Green Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Tree Branch Bloom Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 White Fitted Sheet 2 Pillowcases),UZBIG196-Q,209,3,113,3,322,6,2.17%,2.61%,3.01%,5.56%,2.41%,3.55%,244,3,137,4,381,7,1.97%,2.16%,2.86%,2.22%,3.45%,99.74%,100.00%,6,0,1.86%,0.00%,US$359.94,US$0.00,6,0
B08D6LSCQ7,B07JGWLX2Q,"3 Piece Duvet Cover Set Queen (1 All Season Design Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots, 800 - TC Comforter Cover with Zipper Closure, 4 Corner Ties - Pink Gray Yellow Circles",BTN38-Q,124,2,61,0,185,2,1.29%,1.74%,1.63%,0.00%,1.38%,1.18%,179,2,77,0,256,2,1.45%,1.44%,1.61%,1.49%,0.99%,99.22%,100.00%,5,0,2.70%,0.00%,US$129.95,US$0.00,5,0
B08DXYYPHT,B08B51JB5N,UOZZI BEDDING 2 Piece Reversible Colorful Quilt Set Twin Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-T,44,1,30,0,74,1,0.46%,0.87%,0.80%,0.00%,0.55%,0.59%,62,1,38,0,100,1,0.50%,0.72%,0.79%,0.58%,0.49%,100.00%,100.00%,6,0,8.11%,0.00%,US$227.94,US$0.00,5,0
B08DXYYPHT,B08B52HXMX,UOZZI BEDDING 3 Piece Reversible Colorful Quilt Set King Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-K,119,0,50,0,169,0,1.24%,0.00%,1.33%,0.00%,1.27%,0.00%,162,0,66,0,228,0,1.31%,0.00%,1.38%,1.33%,0.00%,99.56%,0.00%,5,0,2.96%,0.00%,US$224.95,US$0.00,5,0
B092LX5PDW,B08P4K1SYL,Gray Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Tree Branch Bloom Flower Microfiber Spring Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG02-Q,599,5,232,5,831,10,6.23%,4.35%,6.19%,9.26%,6.22%,5.92%,789,6,316,5,"1,105",11,6.38%,4.32%,6.59%,6.44%,5.42%,100.00%,100.00%,5,0,0.60%,0.00%,US$299.90,US$0.00,5,0
B091Y38CV7,B091Y46G8R,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Dark Gray & Gray",UTBSC-08,63,0,10,0,73,0,0.66%,0.00%,0.27%,0.00%,0.55%,0.00%,78,0,15,0,93,0,0.63%,0.00%,0.31%,0.54%,0.00%,100.00%,0.00%,5,0,6.85%,0.00%,US$149.95,US$0.00,5,0
B09YM4LNS6,B09YM5ZBK2,"4 Pieces White Toddler Bedding Set with Ruffle Fringe, Solid Color Toddler Bed Set - 1 Toddler Comforter + 1 Fitted Sheet +1 Flat Sheet +1 Pillowcase for Baby Boys and Girls",UTBS-CSHB-03,75,0,20,0,95,0,0.78%,0.00%,0.53%,0.00%,0.71%,0.00%,103,0,29,0,132,0,0.83%,0.00%,0.61%,0.77%,0.00%,98.48%,0.00%,6,0,6.32%,0.00%,US$179.94,US$0.00,5,0
B08D6LSCQ7,B07M773C9S,3 Piece Duvet Cover Set Twin (1 Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots 800 - TC Comforter Cover with Zipper Closure 4 Corner Ties Pink Gray Yellow Circles for Teen Girls,BTN38-T,59,0,26,0,85,0,0.61%,0.00%,0.69%,0.00%,0.64%,0.00%,74,0,36,0,110,0,0.60%,0.00%,0.75%,0.64%,0.00%,100.00%,0.00%,5,0,5.88%,0.00%,US$124.95,US$0.00,4,0
B07SQPMYT8,B07SQPP9PN,UOZZI BEDDING Unicorn 4 Pieces Toddler Bedding Set with Colorful Rainbow Stars Pink Cute Girls Toddler Bed Comforter Sheet Set and Pillowcases,UTBS-Pink,79,0,17,0,96,0,0.82%,0.00%,0.45%,0.00%,0.72%,0.00%,118,0,20,0,138,0,0.95%,0.00%,0.42%,0.80%,0.00%,97.83%,0.00%,4,0,4.17%,0.00%,US$119.96,US$0.00,4,0
B08DXYYPHT,B07T61X8LY,UOZZI BEDDING 3 Piece King Reversible Floral Quilt Set White Red Green Colorful Soft Microfiber Lightweight Summer Coverlet Red Flowers Adult Bedspread for All Season -1 Quilt +2 Pillow Shams,UQT09-K,75,0,38,0,113,0,0.78%,0.00%,1.01%,0.00%,0.85%,0.00%,83,0,49,0,132,0,0.67%,0.00%,1.02%,0.77%,0.00%,98.48%,0.00%,4,0,3.54%,0.00%,US$183.96,US$0.00,4,0
B092LX5PDW,B09KXL7TTG,UOZZI BEDDING Cream White Bed in a Bag King 7 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG165-K,145,2,61,2,206,4,1.51%,1.74%,1.63%,3.70%,1.54%,2.37%,176,2,78,2,254,4,1.42%,1.44%,1.63%,1.48%,1.97%,100.00%,100.00%,4,0,1.94%,0.00%,US$271.96,US$0.00,4,0
B0BQV6HMN2,B01H1H41R2,3 Pieces Duvet Cover Set Blue Gray with White Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover Queen Size 90x90+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,WT07-T,37,0,26,0,63,0,0.39%,0.00%,0.69%,0.00%,0.47%,0.00%,55,0,35,0,90,0,0.45%,0.00%,0.73%,0.52%,0.00%,100.00%,0.00%,3,0,4.76%,0.00%,US$77.97,US$0.00,3,0
B01JL0GK9E,B01H1O894G,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 45"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-T,87,0,59,1,146,1,0.91%,0.00%,1.57%,1.85%,1.09%,0.59%,136,0,75,1,211,1,1.10%,0.00%,1.56%,1.23%,0.49%,100.00%,100.00%,3,0,2.05%,0.00%,US$74.97,US$0.00,3,0
B08DXYYPHT,B07QYV47W2,UOZZI BEDDING 2 Piece Reversible Kids Quilt Set Twin Size 68x86 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season Colorful Dots (1 Quilt + 1 Shams),UQT38-T,52,3,39,1,91,4,0.54%,2.61%,1.04%,1.85%,0.68%,2.37%,68,4,47,1,115,5,0.55%,2.88%,0.98%,0.67%,2.46%,100.00%,100.00%,3,0,3.30%,0.00%,US$113.97,US$0.00,3,0
B08DXYYPHT,B07TRKC348,White Quilt Set with Green Leaves Botanical Coverlet Bedspread 3 Pieces Queen Size Reversible Microfiber Summer Lightweight Style Colorful Colorful Quilt Bedding Set,UQT208-Q,116,1,59,0,175,1,1.21%,0.87%,1.57%,0.00%,1.31%,0.59%,143,1,73,0,216,1,1.16%,0.72%,1.52%,1.26%,0.49%,100.00%,100.00%,4,0,2.29%,0.00%,US$171.96,US$0.00,3,0
B09QC6HXD3,B07V3RZHLF,"Boys Toddler Bedding Set Navy with Colorful Cars Includes 1 Boys Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS73,27,1,8,0,35,1,0.28%,0.87%,0.21%,0.00%,0.26%,0.59%,40,2,14,0,54,2,0.32%,1.44%,0.29%,0.31%,0.99%,100.00%,100.00%,4,0,11.43%,0.00%,US$119.96,US$0.00,3,0
B092LX5PDW,B08P4J11KL,Gray Comforter Sheet Set Bed in a Bag 6 Pieces Twin Size Tree Branch Bloom Flower Microfiber Spring Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 1 Pillowcases),UZBIG02-T,48,0,29,0,77,0,0.50%,0.00%,0.77%,0.00%,0.58%,0.00%,70,0,38,0,108,0,0.57%,0.00%,0.79%,0.63%,0.00%,100.00%,0.00%,3,0,3.90%,0.00%,US$111.98,US$0.00,3,0
B08T6WTS5M,B08T6W8P9G,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Dinosaur White Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS-105,130,0,18,0,148,0,1.35%,0.00%,0.48%,0.00%,1.11%,0.00%,175,0,24,0,199,0,1.42%,0.00%,0.50%,1.16%,0.00%,98.99%,0.00%,3,0,2.03%,0.00%,US$104.97,US$0.00,3,0
B092LX5PDW,B09KXH87XM,UOZZI BEDDING Cream White Bed in a Bag Queen 7 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG165-Q,269,3,103,2,372,5,2.80%,2.61%,2.75%,3.70%,2.78%,2.96%,342,3,137,2,479,5,2.77%,2.16%,2.86%,2.79%,2.46%,99.79%,100.00%,3,0,0.81%,0.00%,US$197.97,US$0.00,3,0
B09NY6QLP4,B09TZN1Q4B,UOZZI BEDDING 3 Piece Reversible Grey with Pink Floral Quilt Set Queen Size 90x90 Soft Microfiber Lightweight Coverlet Bedspread for All Season Grey Flower Quilt Set (1 Quilt+ 2 Shams),UQT186-Q,20,0,16,0,36,0,0.21%,0.00%,0.43%,0.00%,0.27%,0.00%,28,0,29,0,57,0,0.23%,0.00%,0.61%,0.33%,0.00%,100.00%,0.00%,3,0,8.33%,0.00%,US$107.97,US$0.00,3,0
B094QRWNTJ,B09VC4QY1L,"100% Cotton 4 Pieces Pink Flowers Toddler Bedding Set with Pink Yellow White Dark Red Flowers Includes Adorable Quilted Floral Comforter, Pink Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-08,64,1,15,0,79,1,0.67%,0.87%,0.40%,0.00%,0.59%,0.59%,104,1,31,0,135,1,0.84%,0.72%,0.65%,0.79%,0.49%,100.00%,100.00%,3,0,3.80%,0.00%,US$128.97,US$0.00,3,0
B094QRWNTJ,B09VC6NPXP,"100% Cotton 4 Pieces White Space Toddler Bedding Set with Colorful Rocket Stars and Planet Includes Adorable Quilted Comforter, Blue Gray Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-12,61,1,12,0,73,1,0.63%,0.87%,0.32%,0.00%,0.55%,0.59%,81,1,15,0,96,1,0.66%,0.72%,0.31%,0.56%,0.49%,100.00%,100.00%,4,0,5.48%,0.00%,US$171.96,US$0.00,3,0
B01JL0GK9E,B01H1O80A4,"UOZZI BEDDING 4 Corners Post Purple Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 58"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA02-Q,11,0,9,0,20,0,0.11%,0.00%,0.24%,0.00%,0.15%,0.00%,15,0,13,0,28,0,0.12%,0.00%,0.27%,0.16%,0.00%,100.00%,0.00%,2,0,10.00%,0.00%,US$47.98,US$0.00,2,0
B0BQV6HMN2,B07D595G7C,3 Pieces Duvet Cover Set Black with White Yellow Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover Queen Size 90x90+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,NBTN20-Q,22,0,4,0,26,0,0.23%,0.00%,0.11%,0.00%,0.19%,0.00%,30,0,4,0,34,0,0.24%,0.00%,0.08%,0.20%,0.00%,100.00%,0.00%,2,0,7.69%,0.00%,US$53.98,US$0.00,2,0
B07NW55BDC,B07NW47G7N,"UOZZI BEDDING All-Season Bright Pink Flannel Fleece Baby Small Blanket for Girls - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, Size 27""x39""",TZK21-70,42,0,14,0,56,0,0.44%,0.00%,0.37%,0.00%,0.42%,0.00%,57,0,14,0,71,0,0.46%,0.00%,0.29%,0.41%,0.00%,100.00%,0.00%,3,0,5.36%,0.00%,US$26.97,US$0.00,2,0
B08DXYYPHT,B07TRKBFTF,UOZZI BEDDING 3 Piece Reversible White Quilt Set Queen Size with Blue Green Leaves and Red Flowers Soft Microfiber Lightweight Floral Adult Summer Coverlet Bedspread for All Season,UQT60-Q,157,4,70,0,227,4,1.63%,3.48%,1.87%,0.00%,1.70%,2.37%,179,4,82,0,261,4,1.45%,2.88%,1.71%,1.52%,1.97%,100.00%,100.00%,2,0,0.88%,0.00%,US$79.98,US$0.00,2,0
B08DXYYPHT,B07TT1S7MD,White Quilt Set with Green Leaves Botanical Coverlet Bedspread 3 Pieces King Size Reversible Microfiber Summer Lightweight Style Colorful Colorful Quilt Bedding Set,UQT208-K,60,1,24,0,84,1,0.62%,0.87%,0.64%,0.00%,0.63%,0.59%,65,1,26,0,91,1,0.53%,0.72%,0.54%,0.53%,0.49%,100.00%,100.00%,2,1,2.38%,100.00%,US$99.98,US$49.99,2,1
B08D3DNTBX,B07TYNNN74,UOZZI BEDDING Colorful Dots Comforter Set Twin Size Pink Yellow Gray Blue Circles Print Reversible Down Alternative 800 TC Kids Girls Teen Duvet Sets 1 Microfiber Comforter with 2 Pillow Shams,UZBZ38-T,61,2,22,0,83,2,0.63%,1.74%,0.59%,0.00%,0.62%,1.18%,84,3,29,0,113,3,0.68%,2.16%,0.61%,0.66%,1.48%,100.00%,100.00%,2,0,2.41%,0.00%,US$77.98,US$0.00,2,0
B08K767M5V,B08CVS7G7W,"7 Pieces Comforter Sheet Set King Size Bed in a Bag - Colorful Dots Style - Soft Microfiber, Spring Reversible Bedding Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG38-K,162,0,59,1,221,1,1.69%,0.00%,1.57%,1.85%,1.65%,0.59%,207,0,72,1,279,1,1.67%,0.00%,1.50%,1.63%,0.49%,100.00%,100.00%,2,0,0.90%,0.00%,US$131.98,US$0.00,2,0
B08K767M5V,B08CVT27TW,"6 Pieces Comforter Sheet Set Twin Size Bed in a Bag - Colorful Dots Style - Soft Microfiber, Spring Reversible Bedding Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases)",UZBIG38-T,71,0,43,1,114,1,0.74%,0.00%,1.15%,1.85%,0.85%,0.59%,100,0,58,2,158,2,0.81%,0.00%,1.21%,0.92%,0.99%,100.00%,100.00%,2,0,1.75%,0.00%,US$99.98,US$0.00,2,0
B092LX5PDW,B08P4HDY6H,White Floral Comforter Sheet Set 7 Pieces Bed in a Bag King Size Green Blue Leaves with Red Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG60-K,97,1,34,2,131,3,1.01%,0.87%,0.91%,3.70%,0.98%,1.78%,104,1,42,2,146,3,0.84%,0.72%,0.88%,0.85%,1.48%,100.00%,100.00%,2,0,1.53%,0.00%,US$139.98,US$0.00,2,0
B092LX5PDW,B08XVR2FF1,Burgundy Red Comforter Sheet Set 7 Pieces Christmas Bed in a Bag Queen Size All Season Tree Branch Soft Microfiber Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG01-QN,156,1,73,0,229,1,1.62%,0.87%,1.95%,0.00%,1.71%,0.59%,181,1,81,0,262,1,1.46%,0.72%,1.69%,1.53%,0.49%,99.62%,100.00%,2,0,0.87%,0.00%,US$119.98,US$0.00,2,0
B08XXHWMH7,B08XXG8B1F,UOZZI BEDDING 3 Pieces Reversible Pink Branch Quilt Set Queen Full Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT119-Q,63,0,25,0,88,0,0.66%,0.00%,0.67%,0.00%,0.66%,0.00%,88,0,31,0,119,0,0.71%,0.00%,0.65%,0.69%,0.00%,100.00%,0.00%,2,0,2.27%,0.00%,US$79.98,US$0.00,2,0
B08XXHWMH7,B08XXGGC16,UOZZI BEDDING 2 Pieces Reversible Pink Branch Quilt Set Twin Size 68x86 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 1 Shams),UQT119-T,15,0,17,0,32,0,0.16%,0.00%,0.45%,0.00%,0.24%,0.00%,18,0,27,0,45,0,0.15%,0.00%,0.56%,0.26%,0.00%,100.00%,0.00%,2,0,6.25%,0.00%,US$73.98,US$0.00,2,0
B08XXHWMH7,B08XXGNHF6,UOZZI BEDDING 3 Piece Reversible Quilt Set Plaid White & Gray King Size 102x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT117-K,24,1,19,0,43,1,0.25%,0.87%,0.51%,0.00%,0.32%,0.59%,33,1,25,0,58,1,0.27%,0.72%,0.52%,0.34%,0.49%,100.00%,100.00%,2,0,4.65%,0.00%,US$91.98,US$0.00,2,0
B08K767M5V,B091BSGJRD,Pink Floral Comforter Sheet Set Bed in a Bag 7 Pieces King Green Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG129-K,209,4,63,3,272,7,2.17%,3.48%,1.68%,5.56%,2.04%,4.14%,224,5,72,3,296,8,1.81%,3.60%,1.50%,1.73%,3.94%,100.00%,100.00%,2,0,0.74%,0.00%,US$119.98,US$0.00,2,0
B08LY9MZ1Y,B091BSJFDV,"UOZZI BEDDING Kids Girls Bed in a Bag 7 Pieces Queen Size Unicorn Pink Comforter Set - (1 Soft Microfiber, Reversible Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG122-Q,37,2,13,1,50,3,0.39%,1.74%,0.35%,1.85%,0.37%,1.78%,58,3,14,1,72,4,0.47%,2.16%,0.29%,0.42%,1.97%,100.00%,100.00%,2,0,4.00%,0.00%,US$119.98,US$0.00,2,0
B091Y38CV7,B091YBKHZG,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Pink & Gray",UTBSC-10,54,0,13,0,67,0,0.56%,0.00%,0.35%,0.00%,0.50%,0.00%,64,0,14,0,78,0,0.52%,0.00%,0.29%,0.45%,0.00%,98.72%,0.00%,2,0,2.99%,0.00%,US$59.98,US$0.00,2,0
B09D2ZMVB6,B0974F2K4D,"King White Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases - 7 Pieces Bedding Set",UZCBIG04-K,5,0,6,1,11,1,0.05%,0.00%,0.16%,1.85%,0.08%,0.59%,17,0,8,1,25,1,0.14%,0.00%,0.17%,0.15%,0.49%,100.00%,100.00%,2,0,18.18%,0.00%,US$59.98,US$0.00,2,0
B08D6LSCQ7,B097PNR99G,UOZZI BEDDING Branch Style Gray Queen Duvet Cover Set with 2 Pillow Shams- 800 TC Zipper Closure 4 Corner Ties Adult Men Women Style Dots Floral White Tree Style Reversible Design,BTN110-QQQ,45,0,24,0,69,0,0.47%,0.00%,0.64%,0.00%,0.52%,0.00%,51,0,29,0,80,0,0.41%,0.00%,0.61%,0.47%,0.00%,100.00%,0.00%,2,0,2.90%,0.00%,US$55.98,US$0.00,2,0
