（父）ASIN,（子）ASIN,商品名称,SKU,会话次数 – 移动应用,会话次数 – 移动应用 – B2B,会话次数 – 浏览器,会话次数 – 浏览器 – B2B,会话次数 – 总计,会话次数 – 总计 – B2B,会话百分比 – 移动应用,会话百分比 – 移动应用 – B2B,会话百分比 – 浏览器,会话百分比 – 浏览器 – B2B,会话百分比 – 总计,会话百分比 – 总计 – B2B,页面浏览量 – 移动应用,页面浏览量 – 移动应用 – B2B,页面浏览量 – 浏览器,页面浏览量 – 浏览器 – B2B,页面浏览量 – 总计,页面浏览量 – 总计 – B2B,页面浏览量百分比 – 移动应用,页面浏览量百分比 – 移动应用 – B2B,页面浏览量百分比 – 浏览器,页面浏览量百分比 – 总计,页面浏览量百分比 – 总计 – B2B,推荐报价（购买按钮）百分比,推荐报价（购买按钮）百分比 – B2B,已订购商品数量,已订购商品数量 - B2B,商品会话百分比,商品会话百分比 - B2B,已订购商品销售额,已订购商品销售额 - B2B,订单商品总数,订单商品总数 - B2B
B09YM4LNS6,B09YM5ZBK2,"4 Pieces White Toddler Bedding Set with Ruffle Fringe, Solid Color Toddler Bed Set - 1 Toddler Comforter + 1 Fitted Sheet +1 Flat Sheet +1 Pillowcase for Baby Boys and Girls",UTBS-CSHB-03,78,0,18,0,96,0,0.86%,0.00%,0.49%,0.00%,0.75%,0.00%,99,0,20,0,119,0,0.85%,0.00%,0.44%,0.73%,0.00%,100.00%,0.00%,7,0,7.29%,0.00%,US$209.93,US$0.00,7,0
B08T6WTS5M,B088KD7B58,UOZZI BEDDING 4 Piece Gray Dinosaurs Toddler Bedding Set with Colorful Dinos Boys Bed Comforter Sheet Set,UTBS-102N,251,2,62,2,313,4,2.77%,2.50%,1.70%,2.33%,2.46%,2.41%,345,6,98,2,443,8,2.95%,5.77%,2.14%,2.72%,3.79%,99.77%,100.00%,6,0,1.92%,0.00%,US$179.94,US$0.00,6,0
B08LY9MZ1Y,B091BSJFDV,"UOZZI BEDDING Kids Girls Bed in a Bag 7 Pieces Queen Size Unicorn Pink Comforter Set - (1 Soft Microfiber, Reversible Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG122-Q,86,0,22,1,108,1,0.95%,0.00%,0.60%,1.16%,0.85%,0.60%,128,0,24,1,152,1,1.09%,0.00%,0.52%,0.93%,0.47%,100.00%,100.00%,6,1,5.56%,100.00%,US$359.94,US$59.99,6,1
B091Y38CV7,B091Y6MZ8J,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Royal Blue & Gray",UTBSC-04,60,1,20,1,80,2,0.66%,1.25%,0.55%,1.16%,0.63%,1.20%,71,1,25,1,96,2,0.61%,0.96%,0.55%,0.59%,0.95%,98.96%,100.00%,7,0,8.75%,0.00%,US$209.93,US$0.00,6,0
B092VTVKZ7,B092T8T2GF,"4 Pieces White Girls Toddler Bedding Set Orange Floral Style - Includes Adorable Quilted Flower Comforter, Green Plaid Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-123,306,2,55,2,361,4,3.37%,2.50%,1.50%,2.33%,2.84%,2.41%,425,7,78,5,503,12,3.63%,6.73%,1.70%,3.09%,5.69%,100.00%,100.00%,6,0,1.66%,0.00%,US$179.94,US$0.00,6,0
B07NW55BDC,B07NW5H492,"UOZZI BEDDING All-Season Teal (Light Blue) Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester 27""x39""",TZK24-70,69,1,30,1,99,2,0.76%,1.25%,0.82%,1.16%,0.78%,1.20%,93,1,42,1,135,2,0.80%,0.96%,0.92%,0.83%,0.95%,100.00%,100.00%,8,0,8.08%,0.00%,US$71.92,US$0.00,5,0
B08XXHWMH7,B09155KNZY,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray Branch Queen Full Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT110-Q,135,1,103,2,238,3,1.49%,1.25%,2.82%,2.33%,1.87%,1.81%,190,1,127,2,317,3,1.62%,0.96%,2.78%,1.95%,1.42%,99.68%,100.00%,5,0,2.10%,0.00%,US$199.95,US$0.00,5,0
B092LX5PDW,B0B7J5PNSW,Green Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Tree Branch Bloom Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 White Fitted Sheet 2 Pillowcases),UZBIG196-Q,204,2,97,1,301,3,2.25%,2.50%,2.65%,1.16%,2.36%,1.81%,254,2,121,1,375,3,2.17%,1.92%,2.64%,2.30%,1.42%,99.73%,100.00%,5,0,1.66%,0.00%,US$299.95,US$0.00,5,0
B01JL0GK9E,B01H1O894G,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 45"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-T,72,1,38,0,110,1,0.79%,1.25%,1.04%,0.00%,0.86%,0.60%,90,1,46,0,136,1,0.77%,0.96%,1.01%,0.84%,0.47%,100.00%,100.00%,4,0,3.64%,0.00%,US$99.96,US$0.00,4,0
B08D6LSCQ7,B07JGWLX2Q,"3 Piece Duvet Cover Set Queen (1 All Season Design Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots, 800 - TC Comforter Cover with Zipper Closure, 4 Corner Ties - Pink Gray Yellow Circles",BTN38-Q,91,0,39,1,130,1,1.00%,0.00%,1.07%,1.16%,1.02%,0.60%,119,0,51,1,170,1,1.02%,0.00%,1.11%,1.04%,0.47%,100.00%,100.00%,4,0,3.08%,0.00%,US$111.96,US$0.00,4,0
B07NW55BDC,B07NW47G7N,"UOZZI BEDDING All-Season Bright Pink Flannel Fleece Baby Small Blanket for Girls - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, Size 27""x39""",TZK21-70,40,0,16,1,56,1,0.44%,0.00%,0.44%,1.16%,0.44%,0.60%,57,0,17,1,74,1,0.49%,0.00%,0.37%,0.45%,0.47%,100.00%,100.00%,5,0,8.93%,0.00%,US$44.95,US$0.00,4,0
B08DXYYPHT,B08B52HXMX,UOZZI BEDDING 3 Piece Reversible Colorful Quilt Set King Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-K,78,1,38,0,116,1,0.86%,1.25%,1.04%,0.00%,0.91%,0.60%,100,1,51,0,151,1,0.85%,0.96%,1.11%,0.93%,0.47%,100.00%,100.00%,4,0,3.45%,0.00%,US$179.96,US$0.00,4,0
B091Y38CV7,B091Y46G8R,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Dark Gray & Gray",UTBSC-08,45,1,13,0,58,1,0.50%,1.25%,0.36%,0.00%,0.46%,0.60%,59,1,14,0,73,1,0.50%,0.96%,0.31%,0.45%,0.47%,100.00%,100.00%,4,0,6.90%,0.00%,US$119.96,US$0.00,4,0
B092LX5PDW,B09KXH87XM,UOZZI BEDDING Cream White Bed in a Bag Queen 7 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG165-Q,263,2,125,2,388,4,2.90%,2.50%,3.42%,2.33%,3.05%,2.41%,314,2,170,2,484,4,2.68%,1.92%,3.72%,2.97%,1.90%,99.79%,100.00%,4,0,1.03%,0.00%,US$263.96,US$0.00,4,0
B0BBLJ457Y,B09QBR1VZN,UOZZI BEDDING Rhombus Comforter Sheet Set 7 Pieces Bed in a Bag White Green Yellow Diamond Queen Size (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG184-Q,56,0,22,0,78,0,0.62%,0.00%,0.60%,0.00%,0.61%,0.00%,93,0,33,0,126,0,0.80%,0.00%,0.72%,0.77%,0.00%,100.00%,0.00%,4,0,5.13%,0.00%,US$223.96,US$0.00,4,0
B08D6LSCQ7,B07FXZFB92,UOZZI BEDDING 3 Piece Colorful Queen Duvet Cover Set with Green Yellow Orange Cubes and Triangles 800 - TC 1 Comforter Cover 90x90 with 2 Pillowshams Zipper Closure 4 Corner Ties,BT09-Q,38,0,19,0,57,0,0.42%,0.00%,0.52%,0.00%,0.45%,0.00%,51,0,23,0,74,0,0.44%,0.00%,0.50%,0.45%,0.00%,100.00%,0.00%,3,0,5.26%,0.00%,US$77.97,US$0.00,3,0
B08D6LSCQ7,B07M773C9S,3 Piece Duvet Cover Set Twin (1 Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots 800 - TC Comforter Cover with Zipper Closure 4 Corner Ties Pink Gray Yellow Circles for Teen Girls,BTN38-T,45,0,21,0,66,0,0.50%,0.00%,0.57%,0.00%,0.52%,0.00%,64,0,25,0,89,0,0.55%,0.00%,0.55%,0.55%,0.00%,100.00%,0.00%,4,0,6.06%,0.00%,US$99.96,US$0.00,3,0
B08HV2DGDW,B08HLWJNZN,"Gray Faux Fur Comforter Set Full/Queen 3 Pieces - 1 Shaggy Comforter 90x90 and 2 Fur Pillowcases, Ultra Soft and Easy Care Sherpa Luxury Plush Super Warm Winter Shaggy Bedding Set",CMRCBZ01-Q,212,1,68,0,280,1,2.34%,1.25%,1.86%,0.00%,2.20%,0.60%,299,1,89,0,388,1,2.56%,0.96%,1.95%,2.38%,0.47%,99.74%,100.00%,3,0,1.07%,0.00%,US$227.97,US$0.00,3,0
B092LX5PDW,B08P4GHXR5,Navy Blue Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Tree Branch White Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG85-Q,156,0,66,0,222,0,1.72%,0.00%,1.81%,0.00%,1.74%,0.00%,164,0,85,0,249,0,1.40%,0.00%,1.86%,1.53%,0.00%,100.00%,0.00%,3,0,1.35%,0.00%,US$179.97,US$0.00,3,0
B09D2ZMVB6,B0974DMP59,"Twin Pink Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases - 6 Pieces Bedding Set",UZCBIG02-T,33,0,17,0,50,0,0.36%,0.00%,0.47%,0.00%,0.39%,0.00%,44,0,25,0,69,0,0.38%,0.00%,0.55%,0.42%,0.00%,100.00%,0.00%,5,0,10.00%,0.00%,US$229.95,US$0.00,3,0
B094QRWNTJ,B09VC6NPXP,"100% Cotton 4 Pieces White Space Toddler Bedding Set with Colorful Rocket Stars and Planet Includes Adorable Quilted Comforter, Blue Gray Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-12,27,0,10,0,37,0,0.30%,0.00%,0.27%,0.00%,0.29%,0.00%,44,0,10,0,54,0,0.38%,0.00%,0.22%,0.33%,0.00%,100.00%,0.00%,4,0,10.81%,0.00%,US$171.96,US$0.00,3,0
B0BQV33615,B01H1H41R2,3 Pieces Duvet Cover Set Blue Gray with White Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover Queen Size 90x90+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,WT07-T,18,0,23,0,41,0,0.20%,0.00%,0.63%,0.00%,0.32%,0.00%,35,0,27,0,62,0,0.30%,0.00%,0.59%,0.38%,0.00%,98.39%,0.00%,3,0,7.32%,0.00%,US$83.97,US$0.00,2,0
B08DXYYPHT,B07QYRV5FZ,UOZZI BEDDING 3 Piece Reversible Quilt Set King Size 102x90 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover Blanket for All Season Colorful Dots (1 Quilt+ 2 Shams),UQT38-K,127,1,54,1,181,2,1.40%,1.25%,1.48%,1.16%,1.42%,1.20%,166,1,67,2,233,3,1.42%,0.96%,1.46%,1.43%,1.42%,98.71%,100.00%,2,0,1.10%,0.00%,US$85.98,US$0.00,2,0
B08D3DNTBX,B07TYNNN74,UOZZI BEDDING Colorful Dots Comforter Set Twin Size Pink Yellow Gray Blue Circles Print Reversible Down Alternative 800 TC Kids Girls Teen Duvet Sets 1 Microfiber Comforter with 2 Pillow Shams,UZBZ38-T,49,0,22,0,71,0,0.54%,0.00%,0.60%,0.00%,0.56%,0.00%,70,0,22,0,92,0,0.60%,0.00%,0.48%,0.57%,0.00%,98.91%,0.00%,2,0,2.82%,0.00%,US$77.98,US$0.00,2,0
B08DXYYPHT,B08B51JB5N,UOZZI BEDDING 2 Piece Reversible Colorful Quilt Set Twin Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-T,28,0,17,1,45,1,0.31%,0.00%,0.47%,1.16%,0.35%,0.60%,34,0,24,1,58,1,0.29%,0.00%,0.52%,0.36%,0.47%,100.00%,100.00%,3,0,6.67%,0.00%,US$134.97,US$0.00,2,0
B08K767M5V,B08CVS7G7W,"7 Pieces Comforter Sheet Set King Size Bed in a Bag - Colorful Dots Style - Soft Microfiber, Spring Reversible Bedding Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG38-K,129,2,51,1,180,3,1.42%,2.50%,1.40%,1.16%,1.41%,1.81%,158,3,56,2,214,5,1.35%,2.88%,1.22%,1.32%,2.37%,100.00%,100.00%,2,0,1.11%,0.00%,US$131.98,US$0.00,2,0
B08HV2DGDW,B08HLTH341,"Faux Fur Shaggy Comforter Set Queen 3 Pieces - 1 Cream White Comforter Set with Sherpa and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Super Soft and Warm Beige Duvet Set",CMRCBZ04-Q,62,1,20,0,82,1,0.68%,1.25%,0.55%,0.00%,0.64%,0.60%,79,1,25,0,104,1,0.68%,0.96%,0.55%,0.64%,0.47%,100.00%,100.00%,2,0,2.44%,0.00%,US$139.98,US$0.00,2,0
B08HV2DGDW,B08HLVVZZT,"UOZZI BEDDING Gray Faux Fur Comforter Set Twin 3 Pieces - 1 Shaggy Comforter 68x86 and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Super Warm Winter Shaggy Duvet Set",CMRCBZ01-T,36,0,18,0,54,0,0.40%,0.00%,0.49%,0.00%,0.42%,0.00%,43,0,23,0,66,0,0.37%,0.00%,0.50%,0.41%,0.00%,100.00%,0.00%,2,0,3.70%,0.00%,US$131.98,US$0.00,2,0
B08K767M5V,B08P43H43R,UOZZI BEDDING Bed in a Bag 7 Pieces King Size Yellow Green Triangles Print - Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG19-K,161,2,65,2,226,4,1.77%,2.50%,1.78%,2.33%,1.78%,2.41%,177,2,72,2,249,4,1.51%,1.92%,1.57%,1.53%,1.90%,100.00%,100.00%,2,0,0.88%,0.00%,US$131.98,US$0.00,2,0
B092LX5PDW,B08P4HW5GQ,White Floral Comforter Sheet Set 7 Pieces Bed in a Bag Queen Size Green Blue Leaves with Red Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG60-Q,148,1,74,4,222,5,1.63%,1.25%,2.02%,4.65%,1.74%,3.01%,167,1,79,4,246,5,1.43%,0.96%,1.73%,1.51%,2.37%,100.00%,100.00%,2,0,0.90%,0.00%,US$119.98,US$0.00,2,0
B08XXHWMH7,B08XXFK66P,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray White Branch with Yellow Dots Queen Full Size 88x88 Soft Microfiber Lightweight Summer Coverlet Bedspread for All Season (1 Quilt+ 2 Shams),UQT118-Q,45,0,46,0,91,0,0.50%,0.00%,1.26%,0.00%,0.71%,0.00%,50,0,53,0,103,0,0.43%,0.00%,1.16%,0.63%,0.00%,100.00%,0.00%,2,0,2.20%,0.00%,US$79.98,US$0.00,2,0
B08XXHWMH7,B08XXGGC16,UOZZI BEDDING 2 Pieces Reversible Pink Branch Quilt Set Twin Size 68x86 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 1 Shams),UQT119-T,70,1,33,1,103,2,0.77%,1.25%,0.90%,1.16%,0.81%,1.20%,79,1,36,1,115,2,0.68%,0.96%,0.79%,0.71%,0.95%,100.00%,100.00%,2,0,1.94%,0.00%,US$73.98,US$0.00,2,0
B08XXHWMH7,B0914ZJQ8D,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray Branch King Size 102x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT110-K,72,1,54,2,126,3,0.79%,1.25%,1.48%,2.33%,0.99%,1.81%,89,1,70,2,159,3,0.76%,0.96%,1.53%,0.98%,1.42%,99.37%,100.00%,2,1,1.59%,33.33%,US$89.98,US$44.99,2,1
B08K767M5V,B091BSCFSV,Pink Floral Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Green Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG129-Q,171,2,50,1,221,3,1.88%,2.50%,1.37%,1.16%,1.74%,1.81%,201,2,59,1,260,3,1.72%,1.92%,1.29%,1.60%,1.42%,100.00%,100.00%,2,0,0.90%,0.00%,US$58.99,US$0.00,2,0
B09D2ZMVB6,B0974D8952,"Queen White Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases - 7 Pieces Bedding Set",UZCBIG04-Q,12,0,5,0,17,0,0.13%,0.00%,0.14%,0.00%,0.13%,0.00%,13,0,8,0,21,0,0.11%,0.00%,0.17%,0.13%,0.00%,90.48%,0.00%,2,0,11.76%,0.00%,US$111.98,US$0.00,2,0
B07NW55BDC,B09CTBXCJS,"UOZZI BEDDING All-Season Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester (Teal, 40""x60"")",TZK24-100,6,0,5,0,11,0,0.07%,0.00%,0.14%,0.00%,0.09%,0.00%,6,0,7,0,13,0,0.05%,0.00%,0.15%,0.08%,0.00%,100.00%,0.00%,2,0,18.18%,0.00%,US$29.98,US$0.00,2,0
B09QBX987B,B09QC5HQKQ,UOZZI BEDDING Floral Comforter Sheet Set 7 Pieces Bed in a Bag Grey with White Flower King Size (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG176-K,40,0,16,0,56,0,0.44%,0.00%,0.44%,0.00%,0.44%,0.00%,56,0,23,0,79,0,0.48%,0.00%,0.50%,0.49%,0.00%,100.00%,0.00%,2,0,3.57%,0.00%,US$139.98,US$0.00,2,0
B09NY6QLP4,B09TZN1Q4B,UOZZI BEDDING 3 Piece Reversible Grey with Pink Floral Quilt Set Queen Size 90x90 Soft Microfiber Lightweight Coverlet Bedspread for All Season Grey Flower Quilt Set (1 Quilt+ 2 Shams),UQT186-Q,22,1,8,0,30,1,0.24%,1.25%,0.22%,0.00%,0.24%,0.60%,27,1,10,0,37,1,0.23%,0.96%,0.22%,0.23%,0.47%,94.59%,100.00%,2,0,6.67%,0.00%,US$71.98,US$0.00,2,0
B094QRWNTJ,B09VC678PS,"100% Cotton 4 Pieces Cars Toddler Bedding Set with Colorful Cars House Cloud Rainbow Includes Adorable Quilted White Comforter, Blue Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-09,41,0,15,0,56,0,0.45%,0.00%,0.41%,0.00%,0.44%,0.00%,68,0,21,0,89,0,0.58%,0.00%,0.46%,0.55%,0.00%,98.88%,0.00%,2,0,3.57%,0.00%,US$89.98,US$0.00,2,0
B092LX5PDW,B0B7J9XJ9C,Green Comforter Sheet Set Bed in a Bag 6 Pieces Twin Size Tree Branch Bloom Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 White Fitted Sheet 1 Pillowcases),UZBIG196-T,21,0,15,0,36,0,0.23%,0.00%,0.41%,0.00%,0.28%,0.00%,25,0,18,0,43,0,0.21%,0.00%,0.39%,0.26%,0.00%,100.00%,0.00%,2,0,5.56%,0.00%,US$105.98,US$0.00,2,0
B0B92F2BGQ,B0B92B9938,Shaggy Comforter Set Black Queen Size 3 Pieces Winter Faux Fur Comforter Set with 2 Pillowcases Ultra Soft and Easy Care Luxury Plush Warm Super Fleece Velvet Flannel Bedding Set,CMRSJC03-Q,48,1,14,0,62,1,0.53%,1.25%,0.38%,0.00%,0.49%,0.60%,55,1,20,0,75,1,0.47%,0.96%,0.44%,0.46%,0.47%,100.00%,100.00%,2,0,3.23%,0.00%,US$119.98,US$0.00,2,0
B09QBX987B,B0BGHNFH2V,UOZZI BEDDING Floral Comforter Sheet Set 7 Pieces Bed in a Bag Dark Grey Golden Flower Queen Size (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG210-Q,43,0,14,0,57,0,0.47%,0.00%,0.38%,0.00%,0.45%,0.00%,52,0,15,0,67,0,0.44%,0.00%,0.33%,0.41%,0.00%,100.00%,0.00%,2,0,3.51%,0.00%,US$99.98,US$0.00,2,0
