（父）ASIN,（子）ASIN,商品名称,SKU,会话次数 – 移动应用,会话次数 – 移动应用 – B2B,会话次数 – 浏览器,会话次数 – 浏览器 – B2B,会话次数 – 总计,会话次数 – 总计 – B2B,会话百分比 – 移动应用,会话百分比 – 移动应用 – B2B,会话百分比 – 浏览器,会话百分比 – 浏览器 – B2B,会话百分比 – 总计,会话百分比 – 总计 – B2B,页面浏览量 – 移动应用,页面浏览量 – 移动应用 – B2B,页面浏览量 – 浏览器,页面浏览量 – 浏览器 – B2B,页面浏览量 – 总计,页面浏览量 – 总计 – B2B,页面浏览量百分比 – 移动应用,页面浏览量百分比 – 移动应用 – B2B,页面浏览量百分比 – 浏览器,页面浏览量百分比 – 总计,页面浏览量百分比 – 总计 – B2B,推荐报价（购买按钮）百分比,推荐报价（购买按钮）百分比 – B2B,已订购商品数量,已订购商品数量 - B2B,商品会话百分比,商品会话百分比 - B2B,已订购商品销售额,已订购商品销售额 - B2B,订单商品总数,订单商品总数 - B2B
B092LX5PDW,B08P4H29YB,Gray Comforter Sheet Set Bed in a Bag 7 Pieces King Size Tree Branch Bloom Flower Microfiber Spring Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG02-K,240,0,92,1,332,1,2.85%,0.00%,2.72%,1.35%,2.82%,0.75%,315,0,113,1,428,1,2.86%,0.00%,2.65%,2.80%,0.53%,100.00%,100.00%,7,0,2.11%,0.00%,US$489.93,US$0.00,7,0
B08DXYYPHT,B07QYRV5FZ,UOZZI BEDDING 3 Piece Reversible Quilt Set King Size 102x90 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover Blanket for All Season Colorful Dots (1 Quilt+ 2 Shams),UQT38-K,115,0,51,2,166,2,1.37%,0.00%,1.51%,2.70%,1.41%,1.50%,164,0,72,2,236,2,1.49%,0.00%,1.69%,1.55%,1.07%,100.00%,100.00%,6,0,3.61%,0.00%,US$257.94,US$0.00,6,0
B091Y38CV7,B091Y6MZ8J,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Royal Blue & Gray",UTBSC-04,77,3,16,0,93,3,0.92%,5.08%,0.47%,0.00%,0.79%,2.26%,110,4,16,0,126,4,1.00%,5.06%,0.37%,0.82%,2.14%,99.21%,75.00%,6,0,6.45%,0.00%,US$179.94,US$0.00,6,0
B08LY9MZ1Y,B091BSJFDV,"UOZZI BEDDING Kids Girls Bed in a Bag 7 Pieces Queen Size Unicorn Pink Comforter Set - (1 Soft Microfiber, Reversible Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG122-Q,94,1,34,0,128,1,1.12%,1.69%,1.01%,0.00%,1.09%,0.75%,155,1,44,0,199,1,1.41%,1.27%,1.03%,1.30%,0.53%,99.50%,100.00%,5,0,3.91%,0.00%,US$299.95,US$0.00,5,0
B092VTVKZ7,B09NQ3ST6Z,"UOZZI BEDDING 4 Pieces White Girls Toddler Bedding Set Purple Floral Style - Includes Adorable Quilted Flower Comforter, Green Plaid Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-168,148,0,24,0,172,0,1.76%,0.00%,0.71%,0.00%,1.46%,0.00%,194,0,25,0,219,0,1.76%,0.00%,0.59%,1.43%,0.00%,100.00%,0.00%,5,0,2.91%,0.00%,US$149.95,US$0.00,5,0
B094QRWNTJ,B09VC6NPXP,"100% Cotton 4 Pieces White Space Toddler Bedding Set with Colorful Rocket Stars and Planet Includes Adorable Quilted Comforter, Blue Gray Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-12,44,0,15,0,59,0,0.52%,0.00%,0.44%,0.00%,0.50%,0.00%,60,0,20,0,80,0,0.55%,0.00%,0.47%,0.52%,0.00%,100.00%,0.00%,6,0,10.17%,0.00%,US$257.94,US$0.00,5,0
B08D6LSCQ7,B07M773C9S,3 Piece Duvet Cover Set Twin (1 Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots 800 - TC Comforter Cover with Zipper Closure 4 Corner Ties Pink Gray Yellow Circles for Teen Girls,BTN38-T,49,0,19,0,68,0,0.58%,0.00%,0.56%,0.00%,0.58%,0.00%,69,0,22,0,91,0,0.63%,0.00%,0.52%,0.60%,0.00%,98.90%,0.00%,4,0,5.88%,0.00%,US$99.96,US$0.00,4,0
B07NW55BDC,B07NW3P1FF,"UOZZI BEDDING All-Season Dark Gray Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester 27""x39""",TZK28-70,12,0,8,0,20,0,0.14%,0.00%,0.24%,0.00%,0.17%,0.00%,14,0,8,0,22,0,0.13%,0.00%,0.19%,0.14%,0.00%,100.00%,0.00%,8,0,40.00%,0.00%,US$79.92,US$0.00,4,0
B07NW55BDC,B07NW47G7N,"UOZZI BEDDING All-Season Bright Pink Flannel Fleece Baby Small Blanket for Girls - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, Size 27""x39""",TZK21-70,39,1,18,0,57,1,0.46%,1.69%,0.53%,0.00%,0.48%,0.75%,56,1,27,0,83,1,0.51%,1.27%,0.63%,0.54%,0.53%,100.00%,100.00%,4,0,7.02%,0.00%,US$35.96,US$0.00,4,0
B08DXYYPHT,B07TRKC348,White Quilt Set with Green Leaves Botanical Coverlet Bedspread 3 Pieces Queen Size Reversible Microfiber Summer Lightweight Style Colorful Colorful Quilt Bedding Set,UQT208-Q,74,0,47,1,121,1,0.88%,0.00%,1.39%,1.35%,1.03%,0.75%,79,0,60,1,139,1,0.72%,0.00%,1.41%,0.91%,0.53%,99.28%,100.00%,4,0,3.31%,0.00%,US$171.96,US$0.00,4,0
B08DXYYPHT,B08B51GQGQ,UOZZI BEDDING 3 Piece Reversible Colorful Quilt Set Queen Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-Q,113,1,53,2,166,3,1.34%,1.69%,1.57%,2.70%,1.41%,2.26%,159,1,70,5,229,6,1.44%,1.27%,1.64%,1.50%,3.21%,99.56%,50.00%,5,0,3.01%,0.00%,US$199.95,US$0.00,4,0
B0BRN8J9X9,B099MY6VVH,3 Pieces Crib Bedding Set Baby Ruffle Quilted Comforter with Fitted Sheet and Pillow - Cute Ruffled Shabby Chic Bedding Soft Blanket Design Pink,UCBS-03,114,3,45,0,159,3,1.36%,5.08%,1.33%,0.00%,1.35%,2.26%,139,3,49,0,188,3,1.26%,3.80%,1.15%,1.23%,1.60%,98.94%,100.00%,4,0,2.52%,0.00%,US$119.96,US$0.00,4,0
B094QRWNTJ,B09VC4QY1L,"100% Cotton 4 Pieces Pink Flowers Toddler Bedding Set with Pink Yellow White Dark Red Flowers Includes Adorable Quilted Floral Comforter, Pink Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-08,48,0,13,0,61,0,0.57%,0.00%,0.38%,0.00%,0.52%,0.00%,75,0,15,0,90,0,0.68%,0.00%,0.35%,0.59%,0.00%,100.00%,0.00%,4,0,6.56%,0.00%,US$128.97,US$0.00,4,0
B01JL0GK9E,B01H1O8ANG,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 58"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-Q,42,0,19,1,61,1,0.50%,0.00%,0.56%,1.35%,0.52%,0.75%,65,0,23,1,88,1,0.59%,0.00%,0.54%,0.58%,0.53%,98.86%,100.00%,3,0,4.92%,0.00%,US$74.97,US$0.00,3,0
B08DXYYPHT,B07QYV47W2,UOZZI BEDDING 2 Piece Reversible Kids Quilt Set Twin Size 68x86 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season Colorful Dots (1 Quilt + 1 Shams),UQT38-T,54,0,27,1,81,1,0.64%,0.00%,0.80%,1.35%,0.69%,0.75%,81,0,34,1,115,1,0.74%,0.00%,0.80%,0.75%,0.53%,100.00%,100.00%,4,0,4.94%,0.00%,US$151.96,US$0.00,3,0
B092LX5PDW,B08P4JDZ74,Navy Blue Comforter Sheet Set Bed in a Bag 7 Pieces King Size Tree Branch White Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG85-K,60,0,24,0,84,0,0.71%,0.00%,0.71%,0.00%,0.71%,0.00%,69,0,28,0,97,0,0.63%,0.00%,0.66%,0.64%,0.00%,100.00%,0.00%,3,0,3.57%,0.00%,US$209.97,US$0.00,3,0
B092LX5PDW,B08XVR2FF1,Burgundy Red Comforter Sheet Set 7 Pieces Christmas Bed in a Bag Queen Size All Season Tree Branch Soft Microfiber Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG01-QN,147,1,75,5,222,6,1.75%,1.69%,2.22%,6.76%,1.88%,4.51%,166,1,89,8,255,9,1.51%,1.27%,2.08%,1.67%,4.81%,100.00%,100.00%,3,0,1.35%,0.00%,US$179.97,US$0.00,3,0
B08XXHWMH7,B08XXH7ZV9,UOZZI BEDDING 3 Piece Reversible Quilt Set Plaid White & Gray Queen Full Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT117-Q,62,1,33,0,95,1,0.74%,1.69%,0.98%,0.00%,0.81%,0.75%,72,1,37,0,109,1,0.65%,1.27%,0.87%,0.71%,0.53%,100.00%,100.00%,3,0,3.16%,0.00%,US$119.97,US$0.00,3,0
B08XXHWMH7,B09155KNZY,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray Branch Queen Full Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT110-Q,169,1,111,2,280,3,2.01%,1.69%,3.29%,2.70%,2.38%,2.26%,238,2,148,2,386,4,2.16%,2.53%,3.47%,2.53%,2.14%,100.00%,100.00%,3,0,1.07%,0.00%,US$119.97,US$0.00,3,0
B09NY6QLP4,B09TZN1Q4B,UOZZI BEDDING 3 Piece Reversible Grey with Pink Floral Quilt Set Queen Size 90x90 Soft Microfiber Lightweight Coverlet Bedspread for All Season Grey Flower Quilt Set (1 Quilt+ 2 Shams),UQT186-Q,19,0,13,0,32,0,0.23%,0.00%,0.38%,0.00%,0.27%,0.00%,32,0,19,0,51,0,0.29%,0.00%,0.44%,0.33%,0.00%,100.00%,0.00%,3,0,9.38%,0.00%,US$107.97,US$0.00,3,0
B0B92QC3D8,B09V6Z5F22,Leaves Comforter Sheet Set White Bed in a Bag 7 Pieces Queen Size Green Floral Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG187-Q,30,0,15,0,45,0,0.36%,0.00%,0.44%,0.00%,0.38%,0.00%,43,0,18,0,61,0,0.39%,0.00%,0.42%,0.40%,0.00%,100.00%,0.00%,3,0,6.67%,0.00%,US$167.97,US$0.00,3,0
B09YM4LNS6,B09YM5XT7Y,"4 Pieces Pink Toddler Bedding Set with Ruffle Fringe, Solid Color Toddler Bed Set - 1 Toddler Comforter + 1 Fitted Sheet +1 Flat Sheet +1 Pillowcase for Baby Boys and Girls",UTBS-CSHB-02,69,0,17,0,86,0,0.82%,0.00%,0.50%,0.00%,0.73%,0.00%,93,0,19,0,112,0,0.85%,0.00%,0.44%,0.73%,0.00%,98.21%,0.00%,4,0,4.65%,0.00%,US$139.96,US$0.00,3,0
B09YM4LNS6,B09YM5ZBK2,"4 Pieces White Toddler Bedding Set with Ruffle Fringe, Solid Color Toddler Bed Set - 1 Toddler Comforter + 1 Fitted Sheet +1 Flat Sheet +1 Pillowcase for Baby Boys and Girls",UTBS-CSHB-03,81,1,17,0,98,1,0.96%,1.69%,0.50%,0.00%,0.83%,0.75%,101,1,27,0,128,1,0.92%,1.27%,0.63%,0.84%,0.53%,98.44%,100.00%,3,0,3.06%,0.00%,US$89.97,US$0.00,3,0
B0B92F2BGQ,B0B92N9Y9M,Shaggy Comforter Set Gray Queen Size 3 Pieces Winter Faux Fur Comforter Set with 2 Pillowcases Ultra Soft and Easy Care Luxury Plush Warm Super Fleece Velvet Flannel Bedding Set,CMRSJC01-Q,46,0,17,0,63,0,0.55%,0.00%,0.50%,0.00%,0.53%,0.00%,53,0,17,0,70,0,0.48%,0.00%,0.40%,0.46%,0.00%,98.57%,0.00%,3,0,4.76%,0.00%,US$179.97,US$0.00,3,0
B0BNMKB79G,B0BNM9HZYC,UOZZI BEDDING Botanical Quilt Set King Size 102x88 3 PC Reversible Soft Microfiber Lightweight Green Coverlet with Blue Red Flowers Bedspread Summer Bed Cover for All Season (1 Quilt+ 2 Shams),UQT209-K,41,1,16,1,57,2,0.49%,1.69%,0.47%,1.35%,0.48%,1.50%,56,1,18,1,74,2,0.51%,1.27%,0.42%,0.48%,1.07%,100.00%,100.00%,3,0,5.26%,0.00%,US$137.97,US$0.00,3,0
B0BQV6HMN2,B01H1H41R2,3 Pieces Duvet Cover Set Blue Gray with White Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover Queen Size 90x90+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,WT07-T,19,0,26,0,45,0,0.23%,0.00%,0.77%,0.00%,0.38%,0.00%,28,0,30,0,58,0,0.25%,0.00%,0.70%,0.38%,0.00%,100.00%,0.00%,2,0,4.44%,0.00%,US$51.98,US$0.00,2,0
B01JL0GK9E,B01H1O7YOM,"UOZZI BEDDING 4 Corners Post Purple Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 47"" W x 78"" L Mosquito Net - Princess Bedroom Decoration",FXA02-T,11,0,7,0,18,0,0.13%,0.00%,0.21%,0.00%,0.15%,0.00%,13,0,9,0,22,0,0.12%,0.00%,0.21%,0.14%,0.00%,100.00%,0.00%,2,0,11.11%,0.00%,US$47.98,US$0.00,2,0
B01JL0GK9E,B01H1O80A4,"UOZZI BEDDING 4 Corners Post Purple Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 58"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA02-Q,15,0,12,0,27,0,0.18%,0.00%,0.36%,0.00%,0.23%,0.00%,29,0,15,0,44,0,0.26%,0.00%,0.35%,0.29%,0.00%,100.00%,0.00%,2,0,7.41%,0.00%,US$47.98,US$0.00,2,0
B08D6LSCQ7,B07FXZFB92,UOZZI BEDDING 3 Piece Colorful Queen Duvet Cover Set with Green Yellow Orange Cubes and Triangles 800 - TC 1 Comforter Cover 90x90 with 2 Pillowshams Zipper Closure 4 Corner Ties,BT09-Q,37,0,23,0,60,0,0.44%,0.00%,0.68%,0.00%,0.51%,0.00%,41,0,28,0,69,0,0.37%,0.00%,0.66%,0.45%,0.00%,100.00%,0.00%,2,0,3.33%,0.00%,US$51.98,US$0.00,2,0
B08D6LSCQ7,B07JGWLZM2,"3 Piece Duvet Cover Set King (1 All Season Design Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots - 800 TC with Zipper Closure, 4 Corner Ties - Pink Gray Yellow Circles for Adult",BTN38-K,31,0,17,0,48,0,0.37%,0.00%,0.50%,0.00%,0.41%,0.00%,49,0,24,0,73,0,0.45%,0.00%,0.56%,0.48%,0.00%,97.26%,0.00%,2,0,4.17%,0.00%,US$59.98,US$0.00,2,0
B0BQV6HMN2,B07L2V3Y25,3 Pieces Duvet Cover Set Blue Gray with White Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover Twin Size 68x86+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,WTSIXU-XX,23,0,12,0,35,0,0.27%,0.00%,0.36%,0.00%,0.30%,0.00%,35,0,13,0,48,0,0.32%,0.00%,0.30%,0.31%,0.00%,100.00%,0.00%,2,0,5.71%,0.00%,US$49.98,US$0.00,2,0
B07SQPMYT8,B07SQPP9PN,UOZZI BEDDING Unicorn 4 Pieces Toddler Bedding Set with Colorful Rainbow Stars Pink Cute Girls Toddler Bed Comforter Sheet Set and Pillowcases,UTBS-Pink,69,2,23,0,92,2,0.82%,3.39%,0.68%,0.00%,0.78%,1.50%,92,2,33,0,125,2,0.84%,2.53%,0.77%,0.82%,1.07%,100.00%,100.00%,2,0,2.17%,0.00%,US$59.98,US$0.00,2,0
B08DXYYPHT,B07T3YPBY1,UOZZI BEDDING 3 Piece Queen Reversible Floral Quilt Set White Red Green Colorful Soft Microfiber Lightweight Summer Coverlet Red Flowers Adult Bedspread for All Season -1 Quilt +2 Pillow Shams,UQT09-Q,80,1,51,1,131,2,0.95%,1.69%,1.51%,1.35%,1.11%,1.50%,104,1,58,1,162,2,0.95%,1.27%,1.36%,1.06%,1.07%,100.00%,100.00%,3,0,2.29%,0.00%,US$128.97,US$0.00,2,0
B08DXYYPHT,B07TRKBFTF,UOZZI BEDDING 3 Piece Reversible White Quilt Set Queen Size with Blue Green Leaves and Red Flowers Soft Microfiber Lightweight Floral Adult Summer Coverlet Bedspread for All Season,UQT60-Q,107,2,50,0,157,2,1.27%,3.39%,1.48%,0.00%,1.33%,1.50%,129,2,58,0,187,2,1.17%,2.53%,1.36%,1.22%,1.07%,100.00%,100.00%,2,0,1.27%,0.00%,US$79.98,US$0.00,2,0
B08DXYYPHT,B07TT1S7MD,White Quilt Set with Green Leaves Botanical Coverlet Bedspread 3 Pieces King Size Reversible Microfiber Summer Lightweight Style Colorful Colorful Quilt Bedding Set,UQT208-K,33,0,19,0,52,0,0.39%,0.00%,0.56%,0.00%,0.44%,0.00%,41,0,28,0,69,0,0.37%,0.00%,0.66%,0.45%,0.00%,100.00%,0.00%,2,0,3.85%,0.00%,US$99.98,US$0.00,2,0
B09QC6HXD3,B07V3RZHLF,"Boys Toddler Bedding Set Navy with Colorful Cars Includes 1 Boys Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS73,31,0,12,0,43,0,0.37%,0.00%,0.36%,0.00%,0.36%,0.00%,43,0,16,0,59,0,0.39%,0.00%,0.37%,0.39%,0.00%,98.31%,0.00%,2,0,4.65%,0.00%,US$59.98,US$0.00,2,0
B09QC6HXD3,B07V5VMGXY,"Boys Space Planet Toddler Bedding Set Gray-Green Includes Adorable Quilted Comforter, Fitted Sheet, Top Sheet, and Pillow Case for Boys Bed",UTBS70,37,0,13,0,50,0,0.44%,0.00%,0.38%,0.00%,0.42%,0.00%,54,0,15,0,69,0,0.49%,0.00%,0.35%,0.45%,0.00%,100.00%,0.00%,2,0,4.00%,0.00%,US$59.98,US$0.00,2,0
B08DXYYPHT,B08B52HXMX,UOZZI BEDDING 3 Piece Reversible Colorful Quilt Set King Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-K,72,1,41,1,113,2,0.86%,1.69%,1.21%,1.35%,0.96%,1.50%,87,1,53,1,140,2,0.79%,1.27%,1.24%,0.92%,1.07%,100.00%,100.00%,2,0,1.77%,0.00%,US$89.98,US$0.00,2,0
B08HV2DGDW,B08HLTH341,"Faux Fur Shaggy Comforter Set Queen 3 Pieces - 1 Cream White Comforter Set with Sherpa and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Super Soft and Warm Beige Duvet Set",CMRCBZ04-Q,54,1,19,0,73,1,0.64%,1.69%,0.56%,0.00%,0.62%,0.75%,65,1,24,0,89,1,0.59%,1.27%,0.56%,0.58%,0.53%,98.88%,100.00%,2,0,2.74%,0.00%,US$139.98,US$0.00,2,0
B08HV2DGDW,B08HLWJNZN,"Gray Faux Fur Comforter Set Full/Queen 3 Pieces - 1 Shaggy Comforter 90x90 and 2 Fur Pillowcases, Ultra Soft and Easy Care Sherpa Luxury Plush Super Warm Winter Shaggy Bedding Set",CMRCBZ01-Q,186,3,70,2,256,5,2.21%,5.08%,2.07%,2.70%,2.17%,3.76%,254,5,85,2,339,7,2.31%,6.33%,1.99%,2.22%,3.74%,99.71%,100.00%,2,1,0.78%,20.00%,US$151.98,US$75.99,2,1
B08HV2DGDW,B08HLWWM5F,"UOZZI BEDDING Black Faux Fur Comforter Set King 3 Pieces - 1 Black Shaggy Comforter Set 104x90 and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Duvet Set",CMRCBZ03-KN,10,0,5,1,15,1,0.12%,0.00%,0.15%,1.35%,0.13%,0.75%,15,0,9,4,24,4,0.14%,0.00%,0.21%,0.16%,2.14%,100.00%,100.00%,2,0,13.33%,0.00%,US$171.98,US$0.00,2,0
B092LX5PDW,B08P4GHXR5,Navy Blue Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Tree Branch White Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG85-Q,115,1,70,3,185,4,1.37%,1.69%,2.07%,4.05%,1.57%,3.01%,119,1,77,3,196,4,1.08%,1.27%,1.80%,1.28%,2.14%,100.00%,100.00%,2,0,1.08%,0.00%,US$119.98,US$0.00,2,0
