（父）ASIN,（子）ASIN,商品名称,SKU,会话次数 – 移动应用,会话次数 – 移动应用 – B2B,会话次数 – 浏览器,会话次数 – 浏览器 – B2B,会话次数 – 总计,会话次数 – 总计 – B2B,会话百分比 – 移动应用,会话百分比 – 移动应用 – B2B,会话百分比 – 浏览器,会话百分比 – 浏览器 – B2B,会话百分比 – 总计,会话百分比 – 总计 – B2B,页面浏览量 – 移动应用,页面浏览量 – 移动应用 – B2B,页面浏览量 – 浏览器,页面浏览量 – 浏览器 – B2B,页面浏览量 – 总计,页面浏览量 – 总计 – B2B,页面浏览量百分比 – 移动应用,页面浏览量百分比 – 移动应用 – B2B,页面浏览量百分比 – 浏览器,页面浏览量百分比 – 总计,页面浏览量百分比 – 总计 – B2B,推荐报价（购买按钮）百分比,推荐报价（购买按钮）百分比 – B2B,已订购商品数量,已订购商品数量 - B2B,商品会话百分比,商品会话百分比 - B2B,已订购商品销售额,已订购商品销售额 - B2B,订单商品总数,订单商品总数 - B2B
B08K767M5V,B0952KNP5Z,UOZZI BEDDING Bed in a Bag 7 Pieces King Size Gray Branches with Yellow Dots - Soft Microfiber Reversible Bed Comforter Set (1 Comforter Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG118-K,69,0,41,2,110,2,0.86%,0.00%,1.25%,2.82%,0.98%,1.31%,79,0,51,2,130,2,0.76%,0.00%,1.23%,0.90%,1.05%,100.00%,100.00%,2,1,1.82%,50.00%,US$139.98,US$69.99,2,1
B08K767M5V,B0952LMCQX,UOZZI BEDDING Bed in a Bag 7 Pieces Queen Size Gray Branches with Yellow Dots - Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG118-Q,105,1,34,1,139,2,1.32%,1.22%,1.04%,1.41%,1.24%,1.31%,135,2,39,1,174,3,1.31%,1.92%,0.94%,1.20%,1.57%,98.85%,33.33%,2,0,1.44%,0.00%,US$111.98,US$0.00,2,0
B09D2ZMVB6,B0974DMP59,"Twin Pink Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases - 6 Pieces Bedding Set",UZCBIG02-T,13,0,4,0,17,0,0.16%,0.00%,0.12%,0.00%,0.15%,0.00%,13,0,4,0,17,0,0.13%,0.00%,0.10%,0.12%,0.00%,100.00%,0.00%,2,0,11.76%,0.00%,US$91.98,US$0.00,2,0
B07NW55BDC,B09CTBXCJS,"UOZZI BEDDING All-Season Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester (Teal, 40""x60"")",TZK24-100,3,0,3,0,6,0,0.04%,0.00%,0.09%,0.00%,0.05%,0.00%,4,0,3,0,7,0,0.04%,0.00%,0.07%,0.05%,0.00%,100.00%,0.00%,2,0,33.33%,0.00%,US$29.98,US$0.00,2,0
B092VTVKZ7,B09NQ3ST6Z,"UOZZI BEDDING 4 Pieces White Girls Toddler Bedding Set Purple Floral Style - Includes Adorable Quilted Flower Comforter, Green Plaid Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-168,125,0,24,1,149,1,1.57%,0.00%,0.73%,1.41%,1.32%,0.65%,159,0,25,1,184,1,1.54%,0.00%,0.60%,1.27%,0.52%,100.00%,100.00%,3,0,2.01%,0.00%,US$89.97,US$0.00,2,0
B09QBX987B,B09QC5PYX9,Floral Comforter Sheet Set 6 Pieces Bed in a Bag Twin Size White with Watercolor Navy Blue Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG180-T,12,0,10,1,22,1,0.15%,0.00%,0.31%,1.41%,0.20%,0.65%,15,0,16,5,31,5,0.15%,0.00%,0.38%,0.21%,2.62%,100.00%,100.00%,5,4,22.73%,400.00%,US$229.95,US$183.96,2,1
B0B92QC3D8,B09V6Z5F22,Leaves Comforter Sheet Set White Bed in a Bag 7 Pieces Queen Size Green Floral Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG187-Q,29,1,19,0,48,1,0.36%,1.22%,0.58%,0.00%,0.43%,0.65%,52,3,28,0,80,3,0.50%,2.88%,0.67%,0.55%,1.57%,90.00%,0.00%,2,0,4.17%,0.00%,US$111.98,US$0.00,2,0
B094QRWNTJ,B09VC4QY1L,"100% Cotton 4 Pieces Pink Flowers Toddler Bedding Set with Pink Yellow White Dark Red Flowers Includes Adorable Quilted Floral Comforter, Pink Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-08,55,0,9,0,64,0,0.69%,0.00%,0.28%,0.00%,0.57%,0.00%,82,0,10,0,92,0,0.79%,0.00%,0.24%,0.63%,0.00%,98.91%,0.00%,2,0,3.13%,0.00%,US$85.98,US$0.00,2,0
B094QRWNTJ,B09VC678PS,"100% Cotton 4 Pieces Cars Toddler Bedding Set with Colorful Cars House Cloud Rainbow Includes Adorable Quilted White Comforter, Blue Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-09,44,0,12,0,56,0,0.55%,0.00%,0.37%,0.00%,0.50%,0.00%,62,0,14,0,76,0,0.60%,0.00%,0.34%,0.52%,0.00%,100.00%,0.00%,2,0,3.57%,0.00%,US$89.98,US$0.00,2,0
B094QRWNTJ,B09VC6NPXP,"100% Cotton 4 Pieces White Space Toddler Bedding Set with Colorful Rocket Stars and Planet Includes Adorable Quilted Comforter, Blue Gray Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-12,33,0,11,0,44,0,0.41%,0.00%,0.34%,0.00%,0.39%,0.00%,47,0,15,0,62,0,0.45%,0.00%,0.36%,0.43%,0.00%,100.00%,0.00%,2,0,4.55%,0.00%,US$85.98,US$0.00,2,0
B09YM4LNS6,B09YM6WVLY,"4 Pieces Gray Toddler Bedding Set with Ruffle Fringe, Solid Color Toddler Bed Set - 1 Toddler Comforter + 1 Fitted Sheet +1 Flat Sheet +1 Pillowcase for Baby Boys and Girls",UTBS-CSHB-01,23,0,5,0,28,0,0.29%,0.00%,0.15%,0.00%,0.25%,0.00%,27,0,7,0,34,0,0.26%,0.00%,0.17%,0.23%,0.00%,100.00%,0.00%,2,0,7.14%,0.00%,US$59.98,US$0.00,2,0
B09Z5SC157,B09Z4JGWJ4,Flowers Crib Bedding Set Purple Baby Ruffle Quilted Botanical Comforter with Green Fitted Sheet and Pillow Cover- Cute White Ruffled Shabby Chic Floral Baby Bedding Soft All Season Blanket,URCBT-02,18,0,3,0,21,0,0.23%,0.00%,0.09%,0.00%,0.19%,0.00%,21,0,3,0,24,0,0.20%,0.00%,0.07%,0.17%,0.00%,100.00%,0.00%,2,0,9.52%,0.00%,US$39.98,US$0.00,2,0
B0B67XPN3C,B0B67VNHTM,"100% Cotton 4 Pieces Colorful Dinosaur Toddler Bedding Set Includes Adorable Quilted Comforter,White Fitted Sheet, Top Sheet, and Pillow Case",UCMTBS-16,14,1,2,0,16,1,0.18%,1.22%,0.06%,0.00%,0.14%,0.65%,14,1,2,0,16,1,0.14%,0.96%,0.05%,0.11%,0.52%,100.00%,100.00%,2,0,12.50%,0.00%,US$71.98,US$0.00,2,0
B092LX5PDW,B0B7J9XJ9C,Green Comforter Sheet Set Bed in a Bag 6 Pieces Twin Size Tree Branch Bloom Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 White Fitted Sheet 1 Pillowcases),UZBIG196-T,17,0,14,1,31,1,0.21%,0.00%,0.43%,1.41%,0.28%,0.65%,18,0,17,1,35,1,0.17%,0.00%,0.41%,0.24%,0.52%,100.00%,100.00%,3,0,9.68%,0.00%,US$158.97,US$0.00,2,0
B0BF4MLKFL,B0BF4PPKKQ,Kids Cotton Space Comforter Set for Boys Girls Reversible Rocket Style White 3 PC Bedding Set with Gray Brown Rockets and Colorful Planet Stars Teens with Pillow Shams Full Queen 88x88,UCMBZN12-Q,6,0,4,0,10,0,0.08%,0.00%,0.12%,0.00%,0.09%,0.00%,12,0,5,0,17,0,0.12%,0.00%,0.12%,0.12%,0.00%,100.00%,0.00%,2,0,20.00%,0.00%,US$119.98,US$0.00,2,0
B0BQV6HMN2,B01H1H4CEO,Floral Duvet Cover Set Blue Flowers - Ultra Soft and Easy Care Design Summer Bedding 3pc Duvet Cover Queen Size 90x90+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,WT09-Q,13,0,2,0,15,0,0.16%,0.00%,0.06%,0.00%,0.13%,0.00%,25,0,2,0,27,0,0.24%,0.00%,0.05%,0.19%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,US$29.99,US$0.00,1,0
B08D6LSCQ7,B07M773C9S,3 Piece Duvet Cover Set Twin (1 Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots 800 - TC Comforter Cover with Zipper Closure 4 Corner Ties Pink Gray Yellow Circles for Teen Girls,BTN38-T,32,0,28,0,60,0,0.40%,0.00%,0.86%,0.00%,0.53%,0.00%,41,0,39,0,80,0,0.40%,0.00%,0.94%,0.55%,0.00%,100.00%,0.00%,1,0,1.67%,0.00%,US$24.99,US$0.00,1,0
B07NW55BDC,B07NW3K9V4,"Baby Toddler Blanket 27""x39"" Red Christmas Snowflake Design Flannel Fleece Blanket for Girls & Boys - Ultra Soft Plush Thin Warm Kids Blanket for Holiday New Year Day Use 100% Polyester",TZK25-130,18,0,11,0,29,0,0.23%,0.00%,0.34%,0.00%,0.26%,0.00%,20,0,11,0,31,0,0.19%,0.00%,0.26%,0.21%,0.00%,100.00%,0.00%,1,0,3.45%,0.00%,US$9.99,US$0.00,1,0
B0BQV6HMN2,B07PLN87Y8,3 Pieces Pink Duvet Cover Set - Ultra Soft and Easy Care Design Bedding Duvet Cover Twin Size + 2 Pillow Shams- 800 TC Dandelion Comforter Cover with Zipper Closure 4 Corner Ties,WT06-XX,12,0,6,0,18,0,0.15%,0.00%,0.18%,0.00%,0.16%,0.00%,23,0,7,0,30,0,0.22%,0.00%,0.17%,0.21%,0.00%,100.00%,0.00%,2,0,11.11%,0.00%,US$49.98,US$0.00,1,0
B07SQPMYT8,B07STTQYKR,"UOZZI BEDDING Unicorn 4 Piece Toddler Bedding Set with Rainbow Stars Blue-Gray - Includes Adorable Quilted Comforter, Fitted Sheet, Top Sheet, and Pillow Case for Girls Boys Bed",UTBS-Blue,24,0,6,0,30,0,0.30%,0.00%,0.18%,0.00%,0.27%,0.00%,32,0,8,0,40,0,0.31%,0.00%,0.19%,0.28%,0.00%,100.00%,0.00%,1,0,3.33%,0.00%,US$34.99,US$0.00,1,0
B08DXYYPHT,B07TT2XYC3,White Quilt Set with Green Leaves Botanical Coverlet Bedspread 2 Pieces Twin Size Microfiber Summer Lightweight Style Colorful Colorful Quilt Bedding Set,UQT208-T,16,0,19,0,35,0,0.20%,0.00%,0.58%,0.00%,0.31%,0.00%,19,0,22,0,41,0,0.18%,0.00%,0.53%,0.28%,0.00%,100.00%,0.00%,2,0,5.71%,0.00%,US$69.98,US$0.00,1,0
B09QC6HXD3,B07V5VMGXY,"Boys Space Planet Toddler Bedding Set Gray-Green Includes Adorable Quilted Comforter, Fitted Sheet, Top Sheet, and Pillow Case for Boys Bed",UTBS70,22,0,10,0,32,0,0.28%,0.00%,0.31%,0.00%,0.28%,0.00%,28,0,10,0,38,0,0.27%,0.00%,0.24%,0.26%,0.00%,100.00%,0.00%,1,0,3.13%,0.00%,US$29.99,US$0.00,1,0
B08DXYYPHT,B08B52HXMX,UOZZI BEDDING 3 Piece Reversible Colorful Quilt Set King Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-K,91,0,51,1,142,1,1.14%,0.00%,1.56%,1.41%,1.26%,0.65%,114,0,70,1,184,1,1.10%,0.00%,1.68%,1.27%,0.52%,100.00%,100.00%,1,0,0.70%,0.00%,US$44.99,US$0.00,1,0
B08LYWWHVH,B08CVS2K1S,Dots Cross Comforter Sheet Set Gray Bed in a Bag 7 Pieces Queen Size Soft Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG17-Q,12,0,12,0,24,0,0.15%,0.00%,0.37%,0.00%,0.21%,0.00%,16,0,14,0,30,0,0.15%,0.00%,0.34%,0.21%,0.00%,100.00%,0.00%,1,0,4.17%,0.00%,US$39.99,US$0.00,1,0
B08LY9MZ1Y,B08CVS2V95,"UOZZI BEDDING Bed in a Bag 6 Pieces Twin Size Unicorn Pink with Rainbow Star - Soft Microfiber, Reversible Bed Comforter Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases)",UZBIG25-T,21,0,5,0,26,0,0.26%,0.00%,0.15%,0.00%,0.23%,0.00%,33,0,5,0,38,0,0.32%,0.00%,0.12%,0.26%,0.00%,100.00%,0.00%,1,0,3.85%,0.00%,US$59.99,US$0.00,1,0
B08K767M5V,B08P43H43R,UOZZI BEDDING Bed in a Bag 7 Pieces King Size Yellow Green Triangles Print - Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG19-K,109,3,50,2,159,5,1.37%,3.66%,1.53%,2.82%,1.41%,3.27%,115,3,62,2,177,5,1.11%,2.88%,1.49%,1.22%,2.62%,99.44%,100.00%,1,0,0.63%,0.00%,US$65.99,US$0.00,1,0
B092LX5PDW,B08P4HW5GQ,White Floral Comforter Sheet Set 7 Pieces Bed in a Bag Queen Size Green Blue Leaves with Red Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG60-Q,135,1,51,2,186,3,1.69%,1.22%,1.56%,2.82%,1.65%,1.96%,146,1,54,2,200,3,1.41%,0.96%,1.30%,1.38%,1.57%,100.00%,100.00%,1,0,0.54%,0.00%,US$59.99,US$0.00,1,0
B092LX5PDW,B08P4JDZ74,Navy Blue Comforter Sheet Set Bed in a Bag 7 Pieces King Size Tree Branch White Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG85-K,51,1,24,1,75,2,0.64%,1.22%,0.73%,1.41%,0.67%,1.31%,54,1,27,1,81,2,0.52%,0.96%,0.65%,0.56%,1.05%,100.00%,100.00%,1,0,1.33%,0.00%,US$69.99,US$0.00,1,0
B091Y38CV7,B08PNWDSSQ,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Gray",UTBS-02,4,1,2,0,6,1,0.05%,1.22%,0.06%,0.00%,0.05%,0.65%,5,2,3,0,8,2,0.05%,1.92%,0.07%,0.06%,1.05%,100.00%,100.00%,1,0,16.67%,0.00%,US$26.99,US$0.00,1,0
B08XXLJGWZ,B08XXMDT18,"Quilt Set Bed in a bag 7 Piece Queen Size Colorful Cubes Orange Yellow Green Bedspread Coverlet with (1 Reversible Quilt 88x88, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UQTBIG19-Q,7,0,4,0,11,0,0.09%,0.00%,0.12%,0.00%,0.10%,0.00%,12,0,6,0,18,0,0.12%,0.00%,0.14%,0.12%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,US$55.99,US$0.00,1,0
B08ZMLMKKD,B08ZMMXK4W,UOZZI BEDDING Flannel Fleece Baby Toddler Blanket All-Season Ultra Soft Plush Thin Small Blanket for Crib -100% Microfiber Polyester Navy Royal Blue 27x39 Inch,TZK8-03-70,9,0,3,0,12,0,0.11%,0.00%,0.09%,0.00%,0.11%,0.00%,9,0,3,0,12,0,0.09%,0.00%,0.07%,0.08%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,US$7.99,US$0.00,1,0
B0B92QC3D8,B091BPRKTK,Flower Comforter Sheet Set White Bed in a Bag 7 Pieces King Size Dark Pink Floral Microfiber Bedding Set (1 Comforter 2 Pillow Shams 1 Pink Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG192-K,7,0,1,0,8,0,0.09%,0.00%,0.03%,0.00%,0.07%,0.00%,7,0,1,0,8,0,0.07%,0.00%,0.02%,0.06%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,US$59.99,US$0.00,1,0
B091Y38CV7,B091XPL4TL,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Teal / Green & Gray",UTBSC-07,11,0,5,0,16,0,0.14%,0.00%,0.15%,0.00%,0.14%,0.00%,12,0,7,0,19,0,0.12%,0.00%,0.17%,0.13%,0.00%,100.00%,0.00%,1,0,6.25%,0.00%,US$29.99,US$0.00,1,0
B091XXZ9CL,B091Y6NLRP,"Navy Blue Bed in a Bag 7 Pieces Queen Size All Season Navy White line - Soft Microfiber Reversible Bed Comforter Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG112-Q,47,1,15,1,62,2,0.59%,1.22%,0.46%,1.41%,0.55%,1.31%,53,2,19,1,72,3,0.51%,1.92%,0.46%,0.50%,1.57%,100.00%,100.00%,1,0,1.61%,0.00%,US$59.99,US$0.00,1,0
B091XXZ9CL,B091YH9M96,Bed in a Bag 7 Pieces Queen Size All Season White Checkered Fork - Soft Microfiber Reversible Bed Comforter Sheet Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG117-Q,29,0,15,2,44,2,0.36%,0.00%,0.46%,2.82%,0.39%,1.31%,38,0,19,3,57,3,0.37%,0.00%,0.46%,0.39%,1.57%,100.00%,100.00%,1,0,2.27%,0.00%,US$55.99,US$0.00,1,0
B08XXLJGWZ,B096DB8FHM,"UOZZI BEDDING 7 Piece Quilt Set Bed in a Bag Gray Branch King Size Summer Bedspread Coverlet with (1 Reversible Quilt 102x90, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UQTBIG111-K,3,0,5,0,8,0,0.04%,0.00%,0.15%,0.00%,0.07%,0.00%,6,0,5,0,11,0,0.06%,0.00%,0.12%,0.08%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,US$69.99,US$0.00,1,0
B09D2ZMVB6,B0974DKT2Q,"UOZZI BEDDING Green Queen Comforter Set 7 Pieces Bed in a Bag with Spring Comforter Queen Size,Gray Sheets, Pillowcases & Shams Reversible Soft All Season Bed Set",UZCBIG06-Q,8,0,9,1,17,1,0.10%,0.00%,0.28%,1.41%,0.15%,0.65%,11,0,9,1,20,1,0.11%,0.00%,0.22%,0.14%,0.52%,100.00%,100.00%,1,0,5.88%,0.00%,US$55.99,US$0.00,1,0
B09D2ZMVB6,B0974DLHBG,"UOZZI BEDDING Green Twin Comforter Set 6 Pieces Bed in a Bag with Spring Comforter Twin Size,Gray Sheets, Pillowcases & Shams Reversible Soft All Season Bed Set",UZCBIG06-T,4,0,5,1,9,1,0.05%,0.00%,0.15%,1.41%,0.08%,0.65%,4,0,5,1,9,1,0.04%,0.00%,0.12%,0.06%,0.52%,100.00%,100.00%,1,0,11.11%,0.00%,US$45.99,US$0.00,1,0
B09D2ZMVB6,B0974DPG7M,"King Navy Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases - 7 Pieces Bedding Set",UZCBIG03-K,15,0,5,1,20,1,0.19%,0.00%,0.15%,1.41%,0.18%,0.65%,20,0,5,1,25,1,0.19%,0.00%,0.12%,0.17%,0.52%,100.00%,100.00%,1,0,5.00%,0.00%,US$29.99,US$0.00,1,0
B09D2ZMVB6,B0974F2K4D,"King White Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases - 7 Pieces Bedding Set",UZCBIG04-K,6,0,7,1,13,1,0.08%,0.00%,0.21%,1.41%,0.12%,0.65%,7,0,8,1,15,1,0.07%,0.00%,0.19%,0.10%,0.52%,100.00%,100.00%,1,0,7.69%,0.00%,US$29.99,US$0.00,1,0
B09D2ZMVB6,B0974F3MYL,"King Pink Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases - 7 Pieces Bedding Set",UZCBIG02-K,16,0,6,1,22,1,0.20%,0.00%,0.18%,1.41%,0.20%,0.65%,22,0,6,1,28,1,0.21%,0.00%,0.14%,0.19%,0.52%,100.00%,100.00%,1,0,4.55%,0.00%,US$65.99,US$0.00,1,0
B08D6LSCQ7,B097PNR99G,UOZZI BEDDING Branch Style Gray Queen Duvet Cover Set with 2 Pillow Shams- 800 TC Zipper Closure 4 Corner Ties Adult Men Women Style Dots Floral White Tree Style Reversible Design,BTN110-QQQ,33,0,13,0,46,0,0.41%,0.00%,0.40%,0.00%,0.41%,0.00%,33,0,22,0,55,0,0.32%,0.00%,0.53%,0.38%,0.00%,100.00%,0.00%,1,0,2.17%,0.00%,US$27.99,US$0.00,1,0
B08HV2DGDW,B09B6Q41XZ,"UOZZI BEDDING White Faux Fur Comforter Set Queen 3 Pieces - 1 White Shaggy Comforter Set and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Duvet Set",CMRCBZ07-Q,18,0,10,0,28,0,0.23%,0.00%,0.31%,0.00%,0.25%,0.00%,19,0,21,0,40,0,0.18%,0.00%,0.51%,0.28%,0.00%,97.50%,0.00%,1,0,3.57%,0.00%,US$69.99,US$0.00,1,0
B092LX5PDW,B09HGP94SQ,Burgundy Red Comforter Sheet Set 7 Pieces Bed in a Bag King Size Tree Branch Soft Christmas Holiday Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases)…,UZBIG01-NK,64,0,30,2,94,2,0.80%,0.00%,0.92%,2.82%,0.84%,1.31%,67,0,36,2,103,2,0.65%,0.00%,0.87%,0.71%,1.05%,100.00%,100.00%,1,0,1.06%,0.00%,US$75.99,US$0.00,1,0
B092LX5PDW,B09KXHQ7R3,UOZZI BEDDING Cream White Bed in a Bag Twin 6 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 1 Pillowcases),UZBIG165-T,22,0,17,1,39,1,0.28%,0.00%,0.52%,1.41%,0.35%,0.65%,30,0,18,1,48,1,0.29%,0.00%,0.43%,0.33%,0.52%,100.00%,100.00%,1,0,2.56%,0.00%,US$55.99,US$0.00,1,0
B0B8846DVS,B09NCV5R8J,Black White Duvet Cover Set Twin Size Leaves Floral with 2 Pillow Shams - Leaves Style Reversible Soft and Breathable Design - 4 Ties & Zipper 3PC Bedding Duvet Cover Set…,BTNJ63-T,5,0,5,0,10,0,0.06%,0.00%,0.15%,0.00%,0.09%,0.00%,6,0,5,0,11,0,0.06%,0.00%,0.12%,0.08%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,US$21.99,US$0.00,1,0
B092VTVKZ7,B09NQ42W51,"UOZZI BEDDING 4 Pieces White Girls Toddler Bedding Set Green Floral Style - Includes Adorable Quilted Flower Comforter, Green Plaid Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-167,80,1,12,0,92,1,1.00%,1.22%,0.37%,0.00%,0.82%,0.65%,93,2,14,0,107,2,0.90%,1.92%,0.34%,0.74%,1.05%,100.00%,100.00%,1,0,1.09%,0.00%,US$29.99,US$0.00,1,0
B09NXYDDHP,B09NXZBPJT,Yellow Green Rhomb Plaid Quilt Set 3pc King Size Reversible Coverlet Bedspread Set Soft Microfiber Lightweight Summer Quilt Bedding Set Bed Cover for All Season 102x88,UQT184-K,20,0,17,0,37,0,0.25%,0.00%,0.52%,0.00%,0.33%,0.00%,27,0,22,0,49,0,0.26%,0.00%,0.53%,0.34%,0.00%,100.00%,0.00%,1,0,2.70%,0.00%,US$39.99,US$0.00,1,0
B09QBX987B,B09QBQZJB7,Floral Comforter Sheet Set 7 Pieces Bed in a Bag Queen Size White with Watercolor Navy Blue Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG180-Q,31,0,12,0,43,0,0.39%,0.00%,0.37%,0.00%,0.38%,0.00%,56,0,20,0,76,0,0.54%,0.00%,0.48%,0.52%,0.00%,100.00%,0.00%,1,0,2.33%,0.00%,US$55.99,US$0.00,1,0
B0BBLJ457Y,B09QBR1VZN,UOZZI BEDDING Rhombus Comforter Sheet Set 7 Pieces Bed in a Bag White Green Yellow Diamond Queen Size (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG184-Q,60,2,29,1,89,3,0.75%,2.44%,0.89%,1.41%,0.79%,1.96%,80,2,44,1,124,3,0.77%,1.92%,1.06%,0.86%,1.57%,100.00%,100.00%,1,0,1.12%,0.00%,US$55.99,US$0.00,1,0
B09QBX987B,B09QBTGF5Z,Floral Comforter Sheet Set 7 Pieces Bed in a Bag King Size White with Green Leaves Pink Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG178-K,30,0,14,0,44,0,0.38%,0.00%,0.43%,0.00%,0.39%,0.00%,37,0,14,0,51,0,0.36%,0.00%,0.34%,0.35%,0.00%,100.00%,0.00%,1,0,2.27%,0.00%,US$0.00,US$0.00,1,0
B08K767M5V,B09QBTNL7L,"White Bed in a Bag 7 Pieces King Size with Green Yellow Dots Style Soft Microfiber, Reversible Bed Comforter Sheet Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG172-K,108,0,40,2,148,2,1.35%,0.00%,1.22%,2.82%,1.32%,1.31%,115,0,46,2,161,2,1.11%,0.00%,1.11%,1.11%,1.05%,100.00%,100.00%,1,0,0.68%,0.00%,US$65.99,US$0.00,1,0
B09QBX987B,B09QBZ1X9W,White Floral Comforter Sheet Set 7 Pieces Bed in a Bag King Watercolor Green Blue Leaves with Yellow Flowers Bedding Set(1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG181-K,38,1,17,0,55,1,0.48%,1.22%,0.52%,0.00%,0.49%,0.65%,41,1,18,0,59,1,0.40%,0.96%,0.43%,0.41%,0.52%,100.00%,100.00%,1,0,1.82%,0.00%,US$65.99,US$0.00,1,0
B0BBLJ457Y,B09QC3QNCK,UOZZI BEDDING Rhombus Comforter Sheet Set 7 Pieces Bed in a Bag White Green Yellow Diamond King Size (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG184-K,14,0,2,0,16,0,0.18%,0.00%,0.06%,0.00%,0.14%,0.00%,15,0,2,0,17,0,0.15%,0.00%,0.05%,0.12%,0.00%,100.00%,0.00%,1,0,6.25%,0.00%,US$69.99,US$0.00,1,0
