（父）ASIN,（子）ASIN,商品名称,SKU,会话次数 – 移动应用,会话次数 – 移动应用 – B2B,会话次数 – 浏览器,会话次数 – 浏览器 – B2B,会话次数 – 总计,会话次数 – 总计 – B2B,会话百分比 – 移动应用,会话百分比 – 移动应用 – B2B,会话百分比 – 浏览器,会话百分比 – 浏览器 – B2B,会话百分比 – 总计,会话百分比 – 总计 – B2B,页面浏览量 – 移动应用,页面浏览量 – 移动应用 – B2B,页面浏览量 – 浏览器,页面浏览量 – 浏览器 – B2B,页面浏览量 – 总计,页面浏览量 – 总计 – B2B,页面浏览量百分比 – 移动应用,页面浏览量百分比 – 移动应用 – B2B,页面浏览量百分比 – 浏览器,页面浏览量百分比 – 总计,页面浏览量百分比 – 总计 – B2B,推荐报价（购买按钮）百分比,推荐报价（购买按钮）百分比 – B2B,已订购商品数量,已订购商品数量 - B2B,商品会话百分比,商品会话百分比 - B2B,已订购商品销售额,已订购商品销售额 - B2B,订单商品总数,订单商品总数 - B2B
B09QBX987B,B09QC1LX62,UOZZI BEDDING Floral Comforter Sheet Set 7 Pieces Bed in a Bag Grey with White Flower Queen Size (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG176-Q,66,1,25,0,91,1,0.68%,0.88%,0.63%,0.00%,0.67%,0.51%,91,1,29,0,120,1,0.72%,0.70%,0.58%,0.68%,0.41%,100.00%,100.00%,2,0,2.20%,0.00%,US$119.98,US$0.00,2,0
B0B92QC3D8,B09V6Z5F22,Leaves Comforter Sheet Set White Bed in a Bag 7 Pieces Queen Size Green Floral Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG187-Q,27,2,24,0,51,2,0.28%,1.75%,0.60%,0.00%,0.37%,1.02%,39,2,28,0,67,2,0.31%,1.40%,0.56%,0.38%,0.82%,100.00%,100.00%,2,0,3.92%,0.00%,US$111.98,US$0.00,2,0
B094QRWNTJ,B09VC4QY1L,"100% Cotton 4 Pieces Pink Flowers Toddler Bedding Set with Pink Yellow White Dark Red Flowers Includes Adorable Quilted Floral Comforter, Pink Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-08,55,1,7,0,62,1,0.57%,0.88%,0.18%,0.00%,0.45%,0.51%,97,1,7,0,104,1,0.77%,0.70%,0.14%,0.59%,0.41%,100.00%,100.00%,2,0,3.23%,0.00%,US$42.99,US$0.00,2,0
B0B92F2BGQ,B0B92B9938,Shaggy Comforter Set Black Queen Size 3 Pieces Winter Faux Fur Comforter Set with 2 Pillowcases Ultra Soft and Easy Care Luxury Plush Warm Super Fleece Velvet Flannel Bedding Set,CMRSJC03-Q,60,0,14,1,74,1,0.62%,0.00%,0.35%,1.20%,0.54%,0.51%,73,0,21,1,94,1,0.58%,0.00%,0.42%,0.53%,0.41%,98.94%,100.00%,2,0,2.70%,0.00%,US$119.98,US$0.00,2,0
B0BGHGYYSJ,B0BGHSZ36D,Yellow Comforter Sheet Set Floral Bed in a Bag 7 Pieces Queen Size Orange Flowers Microfiber Summer Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG204-Q,11,0,7,0,18,0,0.11%,0.00%,0.18%,0.00%,0.13%,0.00%,17,0,14,0,31,0,0.13%,0.00%,0.28%,0.18%,0.00%,100.00%,0.00%,2,0,11.11%,0.00%,US$111.98,US$0.00,2,0
B0BQV6HMN2,B01H1H42R6,3 Pieces Duvet Cover Set Blue Gray with White Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover King Size 102x90+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,WT07-F,9,0,8,0,17,0,0.09%,0.00%,0.20%,0.00%,0.12%,0.00%,9,0,9,0,18,0,0.07%,0.00%,0.18%,0.10%,0.00%,100.00%,0.00%,1,0,5.88%,0.00%,US$29.99,US$0.00,1,0
B01JL0GK9E,B01H1O83TM,"UOZZI BEDDING 4 Corners Post Turquoise Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 45"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA03-T,21,0,11,1,32,1,0.22%,0.00%,0.28%,1.20%,0.23%,0.51%,25,0,11,1,36,1,0.20%,0.00%,0.22%,0.20%,0.41%,100.00%,100.00%,1,0,3.13%,0.00%,US$19.99,US$0.00,1,0
B01JL0GK9E,B01H1O8ANG,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 58"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-Q,41,0,22,1,63,1,0.42%,0.00%,0.55%,1.20%,0.46%,0.51%,60,0,32,2,92,2,0.48%,0.00%,0.64%,0.52%,0.82%,100.00%,100.00%,1,0,1.59%,0.00%,US$24.99,US$0.00,1,0
B0BQV6HMN2,B07BHCN7QH,3 Pieces Duvet Cover Set Gray Dots Cross - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover King Size 102x90+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,NBTN17-K,14,0,10,0,24,0,0.14%,0.00%,0.25%,0.00%,0.18%,0.00%,18,0,10,0,28,0,0.14%,0.00%,0.20%,0.16%,0.00%,100.00%,0.00%,1,0,4.17%,0.00%,US$24.99,US$0.00,1,0
B0BQV6HMN2,B07D595G7C,3 Pieces Duvet Cover Set Black with White Yellow Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover Queen Size 90x90+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,NBTN20-Q,14,0,8,0,22,0,0.14%,0.00%,0.20%,0.00%,0.16%,0.00%,19,0,9,0,28,0,0.15%,0.00%,0.18%,0.16%,0.00%,100.00%,0.00%,1,0,4.55%,0.00%,US$26.99,US$0.00,1,0
B08D6LSCQ7,B07FXCH4GZ,UOZZI BEDDING 3 Piece Colorful King Duvet Cover Set with Green Yellow Orange Cubes and Triangles 800 - TC 1 Comforter Cover 102x90 with 2 Pillowshams Zipper Closure 4 Corner Ties,BT09-K,45,0,9,1,54,1,0.47%,0.00%,0.23%,1.20%,0.40%,0.51%,53,0,13,1,66,1,0.42%,0.00%,0.26%,0.38%,0.41%,100.00%,100.00%,1,0,1.85%,0.00%,US$29.99,US$0.00,1,0
B08D6LSCQ7,B07JGWLZM2,"3 Piece Duvet Cover Set King (1 All Season Design Summer Duvet Cover + 2 Pillow Shams) with Colorful Dots - 800 TC with Zipper Closure, 4 Corner Ties - Pink Gray Yellow Circles for Adult",BTN38-K,50,1,20,0,70,1,0.52%,0.88%,0.50%,0.00%,0.51%,0.51%,69,1,20,0,89,1,0.55%,0.70%,0.40%,0.51%,0.41%,97.75%,100.00%,1,0,1.43%,0.00%,US$29.99,US$0.00,1,0
B07NW55BDC,B07NW3P1FF,"UOZZI BEDDING All-Season Dark Gray Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester 27""x39""",TZK28-70,22,2,8,0,30,2,0.23%,1.75%,0.20%,0.00%,0.22%,1.02%,30,2,8,0,38,2,0.24%,1.40%,0.16%,0.22%,0.82%,100.00%,100.00%,1,0,3.33%,0.00%,US$9.99,US$0.00,1,0
B08DXYYPHT,B07S7YXXLH,UOZZI BEDDING 3 Piece Reversible Queen Quilt Set Blue Gray Soft Microfiber with White Triangles Lightweight Men Adults 92x90 in Coverlet Bedspread for All Season,UQT07-Q,87,1,58,1,145,2,0.90%,0.88%,1.45%,1.20%,1.06%,1.02%,90,1,66,1,156,2,0.71%,0.70%,1.32%,0.89%,0.82%,100.00%,100.00%,1,0,0.69%,0.00%,US$39.99,US$0.00,1,0
B08DXYYPHT,B07S91ZRXJ,UOZZI BEDDING 3 Piece Reversible King Quilt Set Blue Gray Soft Microfiber with White Triangles Lightweight Men Adult 102x90 in Coverlet Bedspread All Season,UQT07-K,52,2,28,0,80,2,0.54%,1.75%,0.70%,0.00%,0.59%,1.02%,56,2,32,0,88,2,0.44%,1.40%,0.64%,0.50%,0.82%,100.00%,100.00%,1,0,1.25%,0.00%,US$44.99,US$0.00,1,0
B07SQPMYT8,B07STTQYKR,"UOZZI BEDDING Unicorn 4 Piece Toddler Bedding Set with Rainbow Stars Blue-Gray - Includes Adorable Quilted Comforter, Fitted Sheet, Top Sheet, and Pillow Case for Girls Boys Bed",UTBS-Blue,25,0,4,0,29,0,0.26%,0.00%,0.10%,0.00%,0.21%,0.00%,35,0,4,0,39,0,0.28%,0.00%,0.08%,0.22%,0.00%,100.00%,0.00%,1,0,3.45%,0.00%,US$34.99,US$0.00,1,0
B08DXYYPHT,B07T61X8LY,UOZZI BEDDING 3 Piece King Reversible Floral Quilt Set White Red Green Colorful Soft Microfiber Lightweight Summer Coverlet Red Flowers Adult Bedspread for All Season -1 Quilt +2 Pillow Shams,UQT09-K,61,3,31,1,92,4,0.63%,2.63%,0.78%,1.20%,0.67%,2.03%,96,4,40,1,136,5,0.76%,2.80%,0.80%,0.77%,2.05%,100.00%,100.00%,1,0,1.09%,0.00%,US$45.99,US$0.00,1,0
B08DXYYPHT,B07TRKBFTF,UOZZI BEDDING 3 Piece Reversible White Quilt Set Queen Size with Blue Green Leaves and Red Flowers Soft Microfiber Lightweight Floral Adult Summer Coverlet Bedspread for All Season,UQT60-Q,140,1,64,1,204,2,1.45%,0.88%,1.60%,1.20%,1.49%,1.02%,168,1,77,1,245,2,1.33%,0.70%,1.54%,1.39%,0.82%,100.00%,100.00%,1,0,0.49%,0.00%,US$39.99,US$0.00,1,0
B08DXYYPHT,B07TT19PSS,UOZZI BEDDING 3 Piece Reversible White Quilt Set King Size with Blue Green Leaves and Red Flowers Soft Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT60-K,55,0,29,0,84,0,0.57%,0.00%,0.73%,0.00%,0.61%,0.00%,69,0,35,0,104,0,0.55%,0.00%,0.70%,0.59%,0.00%,100.00%,0.00%,1,0,1.19%,0.00%,US$42.99,US$0.00,1,0
B08DXYYPHT,B07TT2XYC3,White Quilt Set with Green Leaves Botanical Coverlet Bedspread 2 Pieces Twin Size Microfiber Summer Lightweight Style Colorful Colorful Quilt Bedding Set,UQT208-T,23,1,17,1,40,2,0.24%,0.88%,0.43%,1.20%,0.29%,1.02%,25,1,25,1,50,2,0.20%,0.70%,0.50%,0.28%,0.82%,100.00%,100.00%,1,0,2.50%,0.00%,US$34.99,US$0.00,1,0
B08DXYYPHT,B07TT3GX66,UOZZI BEDDING 2 Piece Reversible Pink Unicorn Twin Quilt Set with Rainbow and Stars Cute Style for Girls Kids Teens Soft Microfiber Lightweight Coverlet Bedspread for All Season,UQT25-T,47,2,39,1,86,3,0.49%,1.75%,0.98%,1.20%,0.63%,1.52%,50,2,44,2,94,4,0.40%,1.40%,0.88%,0.53%,1.64%,100.00%,100.00%,1,0,1.16%,0.00%,US$37.99,US$0.00,1,0
B08D3DNTBX,B07TYNNN74,UOZZI BEDDING Colorful Dots Comforter Set Twin Size Pink Yellow Gray Blue Circles Print Reversible Down Alternative 800 TC Kids Girls Teen Duvet Sets 1 Microfiber Comforter with 2 Pillow Shams,UZBZ38-T,49,0,27,1,76,1,0.51%,0.00%,0.68%,1.20%,0.56%,0.51%,78,0,38,1,116,1,0.62%,0.00%,0.76%,0.66%,0.41%,100.00%,100.00%,1,0,1.32%,0.00%,US$38.99,US$0.00,1,0
B09QC6HXD3,B07V3RZHLF,"Boys Toddler Bedding Set Navy with Colorful Cars Includes 1 Boys Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS73,30,0,9,0,39,0,0.31%,0.00%,0.23%,0.00%,0.29%,0.00%,51,0,11,0,62,0,0.40%,0.00%,0.22%,0.35%,0.00%,100.00%,0.00%,1,0,2.56%,0.00%,US$29.99,US$0.00,1,0
B08HV2DGDW,B08HLTH341,"Faux Fur Shaggy Comforter Set Queen 3 Pieces - 1 Cream White Comforter Set with Sherpa and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Super Soft and Warm Beige Duvet Set",CMRCBZ04-Q,72,0,30,1,102,1,0.74%,0.00%,0.75%,1.20%,0.75%,0.51%,82,0,34,2,116,2,0.65%,0.00%,0.68%,0.66%,0.82%,100.00%,100.00%,1,0,0.98%,0.00%,US$69.99,US$0.00,1,0
B08HV2DGDW,B08HLVZ9CN,"UOZZI BEDDING Faux Fur Shaggy Comforter Set King 3 Pieces - 1 Cream White Comforter Set with Sherpa and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Super Soft and Warm Beige Duvet Set",CMRCBZ04-K,19,0,6,1,25,1,0.20%,0.00%,0.15%,1.20%,0.18%,0.51%,23,0,12,3,35,3,0.18%,0.00%,0.24%,0.20%,1.23%,97.14%,100.00%,1,0,4.00%,0.00%,US$79.99,US$0.00,1,0
B08HV2DGDW,B08HLWGVW9,"UOZZI BEDDING Pink Faux Fur Comforter Set Twin 3 Pieces - 1 Shaggy Comforter Set 68x86 and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Duvet Set for Girls Women Princess Style",CMRCBZ02-T,5,0,2,1,7,1,0.05%,0.00%,0.05%,1.20%,0.05%,0.51%,7,0,2,1,9,1,0.06%,0.00%,0.04%,0.05%,0.41%,100.00%,100.00%,1,0,14.29%,0.00%,US$65.99,US$0.00,1,0
B08K767M5V,B08P44L3CJ,UOZZI BEDDING Bed in a Bag 7 Pieces Queen Size Yellow Green Triangles Print - Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG19-Q,149,4,59,3,208,7,1.54%,3.51%,1.48%,3.61%,1.52%,3.55%,168,4,63,4,231,8,1.33%,2.80%,1.26%,1.31%,3.28%,100.00%,100.00%,1,0,0.48%,0.00%,US$59.99,US$0.00,1,0
B092LX5PDW,B08P4HW5GQ,White Floral Comforter Sheet Set 7 Pieces Bed in a Bag Queen Size Green Blue Leaves with Red Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG60-Q,149,1,81,1,230,2,1.54%,0.88%,2.03%,1.20%,1.68%,1.02%,174,1,89,1,263,2,1.38%,0.70%,1.78%,1.49%,0.82%,100.00%,100.00%,1,0,0.43%,0.00%,US$59.99,US$0.00,1,0
B092LX5PDW,B08P4JDZ74,Navy Blue Comforter Sheet Set Bed in a Bag 7 Pieces King Size Tree Branch White Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Tan Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG85-K,100,1,35,0,135,1,1.03%,0.88%,0.88%,0.00%,0.99%,0.51%,112,1,35,0,147,1,0.89%,0.70%,0.70%,0.84%,0.41%,100.00%,100.00%,1,0,0.74%,0.00%,US$69.99,US$0.00,1,0
B092LX5PDW,B08XVR2FF1,Burgundy Red Comforter Sheet Set 7 Pieces Christmas Bed in a Bag Queen Size All Season Tree Branch Soft Microfiber Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG01-QN,141,0,86,1,227,1,1.46%,0.00%,2.15%,1.20%,1.66%,0.51%,156,0,93,1,249,1,1.24%,0.00%,1.86%,1.42%,0.41%,98.80%,100.00%,1,0,0.44%,0.00%,US$59.99,US$0.00,1,0
B08XXHWMH7,B0914T9JPT,UOZZI BEDDING 3 Pieces Christmas Quilt Set Red Branch Queen Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT111-Q,23,0,34,1,57,1,0.24%,0.00%,0.85%,1.20%,0.42%,0.51%,29,0,34,1,63,1,0.23%,0.00%,0.68%,0.36%,0.41%,100.00%,100.00%,1,0,1.75%,0.00%,US$39.99,US$0.00,1,0
B08K767M5V,B091BSCFSV,Pink Floral Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Green Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG129-Q,55,0,17,2,72,2,0.57%,0.00%,0.43%,2.41%,0.53%,1.02%,62,0,20,2,82,2,0.49%,0.00%,0.40%,0.47%,0.82%,100.00%,100.00%,1,0,1.39%,0.00%,US$58.99,US$0.00,1,0
B091Y38CV7,B091XPL4TL,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Teal / Green & Gray",UTBSC-07,8,0,2,0,10,0,0.08%,0.00%,0.05%,0.00%,0.07%,0.00%,13,0,5,0,18,0,0.10%,0.00%,0.10%,0.10%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,US$29.99,US$0.00,1,0
B091XXZ9CL,B091Y6NLRP,"Navy Blue Bed in a Bag 7 Pieces Queen Size All Season Navy White line - Soft Microfiber Reversible Bed Comforter Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG112-Q,37,1,11,1,48,2,0.38%,0.88%,0.28%,1.20%,0.35%,1.02%,48,1,13,1,61,2,0.38%,0.70%,0.26%,0.35%,0.82%,100.00%,100.00%,1,0,2.08%,0.00%,US$59.99,US$0.00,1,0
B091Y38CV7,B091YGD1BD,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Blue & Gray",UTBSC-06,22,0,4,1,26,1,0.23%,0.00%,0.10%,1.20%,0.19%,0.51%,23,0,4,1,27,1,0.18%,0.00%,0.08%,0.15%,0.41%,100.00%,100.00%,1,0,3.85%,0.00%,US$29.99,US$0.00,1,0
B092VTVKZ7,B092VT1LV3,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Black Space Style with Stars Planets Black Cute Includes Toddler Size Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS-148,69,1,13,0,82,1,0.71%,0.88%,0.33%,0.00%,0.60%,0.51%,73,1,14,0,87,1,0.58%,0.70%,0.28%,0.49%,0.41%,98.85%,100.00%,1,0,1.22%,0.00%,US$34.99,US$0.00,1,0
B09D2ZMVB6,B0974D7Y3N,"UOZZI BEDDING Gray Comforter Sheet Set Bed in a Bag with Dark Gray 7 Pieces Queen Size Reversible Soft (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZCBIG01-Q,23,0,11,0,34,0,0.24%,0.00%,0.28%,0.00%,0.25%,0.00%,26,0,12,0,38,0,0.21%,0.00%,0.24%,0.22%,0.00%,100.00%,0.00%,1,0,2.94%,0.00%,US$52.99,US$0.00,1,0
B09D2ZMVB6,B0974DKT2Q,"UOZZI BEDDING Green Queen Comforter Set 7 Pieces Bed in a Bag with Spring Comforter Queen Size,Gray Sheets, Pillowcases & Shams Reversible Soft All Season Bed Set",UZCBIG06-Q,14,0,4,0,18,0,0.14%,0.00%,0.10%,0.00%,0.13%,0.00%,15,0,4,0,19,0,0.12%,0.00%,0.08%,0.11%,0.00%,100.00%,0.00%,1,0,5.56%,0.00%,US$55.99,US$0.00,1,0
B09D2ZMVB6,B0974DPG7M,"King Navy Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases - 7 Pieces Bedding Set",UZCBIG03-K,13,0,8,0,21,0,0.13%,0.00%,0.20%,0.00%,0.15%,0.00%,15,0,9,0,24,0,0.12%,0.00%,0.18%,0.14%,0.00%,100.00%,0.00%,1,0,4.76%,0.00%,US$29.99,US$0.00,1,0
B08LY9MZ1Y,B0991FW8DV,"UOZZI BEDDING Bed in a Bag 6 Pieces Twin Size - Blue Plaid Bear Style - Soft Microfiber, Reversible Bed Comforter Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases)",UZBIG162-T,11,1,1,0,12,1,0.11%,0.88%,0.03%,0.00%,0.09%,0.51%,15,1,1,0,16,1,0.12%,0.70%,0.02%,0.09%,0.41%,100.00%,100.00%,1,0,8.33%,0.00%,US$49.99,US$0.00,1,0
B091XXZ9CL,B099RZSBLX,"Navy Blue Bed in a Bag 6 Pieces Twin Size All Season Navy White line - Soft Microfiber Reversible Bed Comforter Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases)",UZBIGN112-T,5,1,0,0,5,1,0.05%,0.88%,0.00%,0.00%,0.04%,0.51%,6,1,0,0,6,1,0.05%,0.70%,0.00%,0.03%,0.41%,100.00%,100.00%,1,0,20.00%,0.00%,US$45.99,US$0.00,1,0
B099DTMYL7,B09B6PXJHH,Shaggy Comforter Set Queen Size 3 Pieces Winter Faux Fur Comforter Set with 2 Pillowcases Ultra Soft and Easy Care Luxury Plush Warm Super Fleece Sherpa Bedding Set White with White with Black,CMRPBZ08-Q,18,0,8,0,26,0,0.19%,0.00%,0.20%,0.00%,0.19%,0.00%,18,0,8,0,26,0,0.14%,0.00%,0.16%,0.15%,0.00%,100.00%,0.00%,1,0,3.85%,0.00%,US$79.99,US$0.00,1,0
B07NW55BDC,B09CT41ZN8,"UOZZI BEDDING All-Season Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester (Gray, 40""x60"")",TZK22-100,10,1,6,0,16,1,0.10%,0.88%,0.15%,0.00%,0.12%,0.51%,11,1,6,0,17,1,0.09%,0.70%,0.12%,0.10%,0.41%,100.00%,100.00%,1,0,6.25%,0.00%,US$16.99,US$0.00,1,0
B09GF9MSV8,B09GF4XPW4,UOZZI BEDDING Fur Bed in a Bag 6 Pieces Faux Fur Comforter Set Queen Size Luxury Warm Winter Shaggy Comforter Set - Black Fluffy Comforter + Flannel Bed Skirt + 4 Pillowcases,CMRBIG01-Q,8,0,4,0,12,0,0.08%,0.00%,0.10%,0.00%,0.09%,0.00%,16,0,4,0,20,0,0.13%,0.00%,0.08%,0.11%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,US$69.99,US$0.00,1,0
B0B8846DVS,B09NCV62N3,UOZZI BEDDING Black White Duvet Cover Set Queen Size Leaves Floral with 2 Pillow Shams - Leaves Style Reversible Soft and Breathable Design - 4 Ties & Zipper Botanical Duvet Cover…,BTNJ63-Q,1,0,4,0,5,0,0.01%,0.00%,0.10%,0.00%,0.04%,0.00%,1,0,6,0,7,0,0.01%,0.00%,0.12%,0.04%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,US$24.99,US$0.00,1,0
B092VTVKZ7,B09NQ42W51,"UOZZI BEDDING 4 Pieces White Girls Toddler Bedding Set Green Floral Style - Includes Adorable Quilted Flower Comforter, Green Plaid Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-167,74,0,26,0,100,0,0.77%,0.00%,0.65%,0.00%,0.73%,0.00%,80,0,27,0,107,0,0.63%,0.00%,0.54%,0.61%,0.00%,99.07%,0.00%,1,0,1.00%,0.00%,US$29.99,US$0.00,1,0
B09NY6QLP4,B09NY8H7Y5,UOZZI BEDDING 3 Piece Reversible Quilt Set Queen Size 90x90 Soft Microfiber Lightweight Coverlet Bedspread for All Season Pink Green Leaves Floral Quilt Set (1 Quilt+ 2 Shams),UQT129-Q,35,0,12,1,47,1,0.36%,0.00%,0.30%,1.20%,0.34%,0.51%,46,0,15,1,61,1,0.36%,0.00%,0.30%,0.35%,0.41%,100.00%,100.00%,1,0,2.13%,0.00%,US$25.99,US$0.00,1,0
B0BBLJ457Y,B09QBR1VZN,UOZZI BEDDING Rhombus Comforter Sheet Set 7 Pieces Bed in a Bag White Green Yellow Diamond Queen Size (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG184-Q,58,0,20,0,78,0,0.60%,0.00%,0.50%,0.00%,0.57%,0.00%,75,0,23,0,98,0,0.60%,0.00%,0.46%,0.56%,0.00%,100.00%,0.00%,1,0,1.28%,0.00%,US$55.99,US$0.00,1,0
B09QBX987B,B09QBTGF5Z,Floral Comforter Sheet Set 7 Pieces Bed in a Bag King Size White with Green Leaves Pink Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG178-K,27,0,16,2,43,2,0.28%,0.00%,0.40%,2.41%,0.31%,1.02%,35,0,20,2,55,2,0.28%,0.00%,0.40%,0.31%,0.82%,100.00%,100.00%,1,0,2.33%,0.00%,US$75.99,US$0.00,1,0
B09QBX987B,B09QBY1RMN,Floral Comforter Sheet Set 7 Pieces Bed in a Bag King Size White with Watercolor Navy Blue Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG180-K,28,0,17,2,45,2,0.29%,0.00%,0.43%,2.41%,0.33%,1.02%,40,0,18,2,58,2,0.32%,0.00%,0.36%,0.33%,0.82%,100.00%,100.00%,1,0,2.22%,0.00%,US$65.99,US$0.00,1,0
B09QBX987B,B09QBZ1X9W,White Floral Comforter Sheet Set 7 Pieces Bed in a Bag King Watercolor Green Blue Leaves with Yellow Flowers Bedding Set(1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG181-K,28,0,18,2,46,2,0.29%,0.00%,0.45%,2.41%,0.34%,1.02%,38,0,21,3,59,3,0.30%,0.00%,0.42%,0.34%,1.23%,100.00%,100.00%,1,0,2.17%,0.00%,US$65.99,US$0.00,1,0
B0BBLJ457Y,B09QC55J1F,UOZZI BEDDING Plaid Comforter Sheet Set 7 Pieces Bed in a Bag White and Dark Gray Plaid King Size (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG173-K,5,0,3,0,8,0,0.05%,0.00%,0.08%,0.00%,0.06%,0.00%,6,0,4,0,10,0,0.05%,0.00%,0.08%,0.06%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,US$69.99,US$0.00,1,0
B09QBX987B,B09QC6QRWC,White Floral Comforter Sheet Set 6 Pieces Bed in a Bag Twin Watercolor Green Blue Leaves with Yellow Flowers Bedding Set(1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG181-T,19,0,4,0,23,0,0.20%,0.00%,0.10%,0.00%,0.17%,0.00%,22,0,4,0,26,0,0.17%,0.00%,0.08%,0.15%,0.00%,100.00%,0.00%,1,0,4.35%,0.00%,US$45.99,US$0.00,1,0
B08XXHWMH7,B09TSC1PGR,Quilt Set King Size Cream White with Black Branch Bedding Set 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer 3 Pc Bed Cover for (1 Quilt+ 2 Shams),UQT165-K,31,1,28,0,59,1,0.32%,0.88%,0.70%,0.00%,0.43%,0.51%,38,1,32,0,70,1,0.30%,0.70%,0.64%,0.40%,0.41%,100.00%,100.00%,1,0,1.69%,0.00%,US$49.99,US$0.00,1,0
