（父）ASIN,（子）ASIN,商品名称,SKU,会话次数 – 移动应用,会话次数 – 移动应用 – B2B,会话次数 – 浏览器,会话次数 – 浏览器 – B2B,会话次数 – 总计,会话次数 – 总计 – B2B,会话百分比 – 移动应用,会话百分比 – 移动应用 – B2B,会话百分比 – 浏览器,会话百分比 – 浏览器 – B2B,会话百分比 – 总计,会话百分比 – 总计 – B2B,页面浏览量 – 移动应用,页面浏览量 – 移动应用 – B2B,页面浏览量 – 浏览器,页面浏览量 – 浏览器 – B2B,页面浏览量 – 总计,页面浏览量 – 总计 – B2B,页面浏览量百分比 – 移动应用,页面浏览量百分比 – 移动应用 – B2B,页面浏览量百分比 – 浏览器,页面浏览量百分比 – 总计,页面浏览量百分比 – 总计 – B2B,推荐报价（购买按钮）百分比,推荐报价（购买按钮）百分比 – B2B,已订购商品数量,已订购商品数量 - B2B,商品会话百分比,商品会话百分比 - B2B,已订购商品销售额,已订购商品销售额 - B2B,订单商品总数,订单商品总数 - B2B
B08T6WTS5M,B08T6XP7ML,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Lion White Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS-107,138,2,24,0,162,2,1.54%,2.44%,0.63%,0.00%,1.27%,1.34%,165,2,29,0,194,2,1.40%,2.11%,0.59%,1.16%,1.12%,100.00%,100.00%,2,0,1.23%,0.00%,US$69.98,US$0.00,2,0
B08HV2DGDW,B08XQ6699Q,"UOZZI BEDDING Pink Faux Fur Comforter Set Queen 3 Pieces - 1 Shaggy Comforter Set 90x90 and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Duvet Set for Girls Women Princess Style",CMRCBZ02-QN,56,0,25,1,81,1,0.62%,0.00%,0.65%,1.49%,0.63%,0.67%,62,0,31,1,93,1,0.53%,0.00%,0.63%,0.56%,0.56%,98.92%,100.00%,2,0,2.47%,0.00%,US$139.98,US$0.00,2,0
B092LX5PDW,B08XVR2FF1,Burgundy Red Comforter Sheet Set 7 Pieces Christmas Bed in a Bag Queen Size All Season Tree Branch Soft Microfiber Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG01-QN,171,1,96,1,267,2,1.90%,1.22%,2.51%,1.49%,2.09%,1.34%,189,1,121,1,310,2,1.61%,1.05%,2.47%,1.86%,1.12%,100.00%,100.00%,2,0,0.75%,0.00%,US$119.98,US$0.00,2,0
B08XXHWMH7,B08XXG8B1F,UOZZI BEDDING 3 Pieces Reversible Pink Branch Quilt Set Queen Full Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT119-Q,47,0,36,1,83,1,0.52%,0.00%,0.94%,1.49%,0.65%,0.67%,79,0,40,1,119,1,0.67%,0.00%,0.82%,0.71%,0.56%,100.00%,100.00%,2,0,2.41%,0.00%,US$79.98,US$0.00,2,0
B08XXHWMH7,B08XXH7ZV9,UOZZI BEDDING 3 Piece Reversible Quilt Set Plaid White & Gray Queen Full Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT117-Q,47,0,31,0,78,0,0.52%,0.00%,0.81%,0.00%,0.61%,0.00%,51,0,32,0,83,0,0.43%,0.00%,0.65%,0.50%,0.00%,100.00%,0.00%,2,0,2.56%,0.00%,US$79.98,US$0.00,2,0
B08XXHWMH7,B0914T9JPT,UOZZI BEDDING 3 Pieces Christmas Quilt Set Red Branch Queen Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT111-Q,32,0,19,0,51,0,0.36%,0.00%,0.50%,0.00%,0.40%,0.00%,49,0,23,0,72,0,0.42%,0.00%,0.47%,0.43%,0.00%,100.00%,0.00%,2,0,3.92%,0.00%,US$79.98,US$0.00,2,0
B08XXHWMH7,B09151RYPC,UOZZI BEDDING 3 Pieces Quilt Set Burgundy Red Branch King Size 102x88 Soft Microfiber Lightweight Coverlet Christmas Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT111-K,11,0,22,0,33,0,0.12%,0.00%,0.58%,0.00%,0.26%,0.00%,21,0,27,0,48,0,0.18%,0.00%,0.55%,0.29%,0.00%,100.00%,0.00%,2,0,6.06%,0.00%,US$95.98,US$0.00,2,0
B08LY9MZ1Y,B091BSF824,"UOZZI BEDDING Kids Girls Bed in a Bag 6 Pieces Twin Size Unicorn Pink Colorful Comforter Set - (1 Soft Microfiber, Reversible Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases)",UZBIG122-T,63,0,21,0,84,0,0.70%,0.00%,0.55%,0.00%,0.66%,0.00%,84,0,27,0,111,0,0.71%,0.00%,0.55%,0.67%,0.00%,99.10%,0.00%,2,0,2.38%,0.00%,US$111.98,US$0.00,2,0
B091XXZ9CL,B091Y6NLRP,"Navy Blue Bed in a Bag 7 Pieces Queen Size All Season Navy White line - Soft Microfiber Reversible Bed Comforter Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG112-Q,43,1,17,0,60,1,0.48%,1.22%,0.45%,0.00%,0.47%,0.67%,56,1,21,0,77,1,0.48%,1.05%,0.43%,0.46%,0.56%,100.00%,100.00%,2,0,3.33%,0.00%,US$119.98,US$0.00,2,0
B092YPXMTD,B092YHZJVN,"Down Alternative Toddler Quilt Comforter Super Soft Design for Baby Boys Girls, Breathable Quilted Crib for Winter Nap Sleeping Nursery Bed Light Blanket - 27”x39” Pink",BBHFB02-70,1,0,2,0,3,0,0.01%,0.00%,0.05%,0.00%,0.02%,0.00%,2,0,5,0,7,0,0.02%,0.00%,0.10%,0.04%,0.00%,100.00%,0.00%,2,0,66.67%,0.00%,US$25.98,US$0.00,2,0
B08XXLJGWZ,B09BDXR7J5,"Quilt Set Bed in a Bag 7 Piece Gray White Branch with Yellow Dots Queen Size Summer Bedspread Coverlet with (1 Reversible Quilt 88x88, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UQTBIG118-Q,19,0,18,0,37,0,0.21%,0.00%,0.47%,0.00%,0.29%,0.00%,35,0,25,0,60,0,0.30%,0.00%,0.51%,0.36%,0.00%,100.00%,0.00%,2,0,5.41%,0.00%,US$78.38,US$0.00,2,0
B09QBX987B,B09QBVDKTL,Floral Comforter Sheet Set 7 Pieces Bed in a Bag Queen Size White with Green Leaves Pink Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG178-Q,54,0,34,0,88,0,0.60%,0.00%,0.89%,0.00%,0.69%,0.00%,74,0,54,0,128,0,0.63%,0.00%,1.10%,0.77%,0.00%,100.00%,0.00%,2,0,2.27%,0.00%,US$131.98,US$0.00,2,0
B09YM4LNS6,B09YM6KXX2,"4 Pieces Red Toddler Bedding Set with Ruffle Fringe, Solid Color Toddler Bed Set - 1 Toddler Comforter + 1 Fitted Sheet +1 Flat Sheet +1 Pillowcase for Baby Boys and Girls",UTBS-CSHB-07,22,0,5,0,27,0,0.24%,0.00%,0.13%,0.00%,0.21%,0.00%,30,0,8,0,38,0,0.26%,0.00%,0.16%,0.23%,0.00%,100.00%,0.00%,2,0,7.41%,0.00%,US$65.98,US$0.00,2,0
B09YM4LNS6,B09YM6WVLY,"4 Pieces Gray Toddler Bedding Set with Ruffle Fringe, Solid Color Toddler Bed Set - 1 Toddler Comforter + 1 Fitted Sheet +1 Flat Sheet +1 Pillowcase for Baby Boys and Girls",UTBS-CSHB-01,35,1,10,0,45,1,0.39%,1.22%,0.26%,0.00%,0.35%,0.67%,50,1,12,0,62,1,0.43%,1.05%,0.24%,0.37%,0.56%,100.00%,100.00%,2,0,4.44%,0.00%,US$59.98,US$0.00,2,0
B0BQV33615,B01H1H42R6,3 Pieces Duvet Cover Set Blue Gray with White Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover King Size 102x90+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,WT07-F,3,0,7,0,10,0,0.03%,0.00%,0.18%,0.00%,0.08%,0.00%,3,0,7,0,10,0,0.03%,0.00%,0.14%,0.06%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,US$29.99,US$0.00,1,0
B01JL0GK9E,B01H1O7YOM,"UOZZI BEDDING 4 Corners Post Purple Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 47"" W x 78"" L Mosquito Net - Princess Bedroom Decoration",FXA02-T,17,2,10,0,27,2,0.19%,2.44%,0.26%,0.00%,0.21%,1.34%,24,2,13,0,37,2,0.20%,2.11%,0.27%,0.22%,1.12%,100.00%,100.00%,1,0,3.70%,0.00%,US$23.99,US$0.00,1,0
B01JL0GK9E,B01H1O80A4,"UOZZI BEDDING 4 Corners Post Purple Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 58"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA02-Q,13,1,3,0,16,1,0.14%,1.22%,0.08%,0.00%,0.12%,0.67%,18,1,4,0,22,1,0.15%,1.05%,0.08%,0.13%,0.56%,100.00%,100.00%,1,0,6.25%,0.00%,US$23.99,US$0.00,1,0
B08D6LSCQ7,B07FXZFB92,UOZZI BEDDING 3 Piece Colorful Queen Duvet Cover Set with Green Yellow Orange Cubes and Triangles 800 - TC 1 Comforter Cover 90x90 with 2 Pillowshams Zipper Closure 4 Corner Ties,BT09-Q,32,0,12,0,44,0,0.36%,0.00%,0.31%,0.00%,0.34%,0.00%,36,0,13,0,49,0,0.31%,0.00%,0.27%,0.29%,0.00%,100.00%,0.00%,1,0,2.27%,0.00%,US$25.99,US$0.00,1,0
B08D6LSCQ7,B07JGWLB9J,"3 Piece Duvet Cover Set California King (1 All Season Design Duvet Cover + 2 Pillow Shams) with Colorful Dots - 800 TC with Zipper Closure, 4 Corner Ties - Pink Gray Yellow Circles for Adult",BTN38-CAK,6,0,5,0,11,0,0.07%,0.00%,0.13%,0.00%,0.09%,0.00%,7,0,5,0,12,0,0.06%,0.00%,0.10%,0.07%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,US$29.99,US$0.00,1,0
B0BQV33615,B07L2V3Y25,3 Pieces Duvet Cover Set Blue Gray with White Triangles - Ultra Soft and Easy Care Design Summer Bedding Duvet Cover Twin Size 68x86+ 2 Pillow Shams- 800 TC with Zipper Closure 4 Corner Ties,WTSIXU-XX,14,0,4,1,18,1,0.16%,0.00%,0.10%,1.49%,0.14%,0.67%,19,0,5,1,24,1,0.16%,0.00%,0.10%,0.14%,0.56%,100.00%,100.00%,1,0,5.56%,0.00%,US$24.99,US$0.00,1,0
B07NW55BDC,B07NW3P1FF,"UOZZI BEDDING All-Season Dark Gray Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester 27""x39""",TZK28-70,6,0,7,1,13,1,0.07%,0.00%,0.18%,1.49%,0.10%,0.67%,6,0,8,1,14,1,0.05%,0.00%,0.16%,0.08%,0.56%,100.00%,0.00%,1,1,7.69%,100.00%,US$13.99,US$13.99,1,1
B07NW55BDC,B07NW4CCWN,"UOZZI BEDDING All-Season Green Flannel Fleece Baby Blanket for Girls & Boys - Ultra Soft Plush Thin Kids Toddler Blanket for Crib, Pram Strollers, Sofa, 100% Microfiber Polyester 27""x39""",TZK26-70,4,0,4,0,8,0,0.04%,0.00%,0.10%,0.00%,0.06%,0.00%,4,0,4,0,8,0,0.03%,0.00%,0.08%,0.05%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,US$9.99,US$0.00,1,0
B08DXYYPHT,B07QYRV5FZ,UOZZI BEDDING 3 Piece Reversible Quilt Set King Size 102x90 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover Blanket for All Season Colorful Dots (1 Quilt+ 2 Shams),UQT38-K,90,0,45,1,135,1,1.00%,0.00%,1.18%,1.49%,1.05%,0.67%,122,0,53,1,175,1,1.04%,0.00%,1.08%,1.05%,0.56%,100.00%,100.00%,1,0,0.74%,0.00%,US$42.99,US$0.00,1,0
B07SQPMYT8,B07SQPP9PN,UOZZI BEDDING Unicorn 4 Pieces Toddler Bedding Set with Colorful Rainbow Stars Pink Cute Girls Toddler Bed Comforter Sheet Set and Pillowcases,UTBS-Pink,45,0,5,0,50,0,0.50%,0.00%,0.13%,0.00%,0.39%,0.00%,65,0,7,0,72,0,0.55%,0.00%,0.14%,0.43%,0.00%,100.00%,0.00%,1,0,2.00%,0.00%,US$32.99,US$0.00,1,0
B08DXYYPHT,B07TT19PSS,UOZZI BEDDING 3 Piece Reversible White Quilt Set King Size with Blue Green Leaves and Red Flowers Soft Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT60-K,31,0,18,0,49,0,0.35%,0.00%,0.47%,0.00%,0.38%,0.00%,33,0,20,0,53,0,0.28%,0.00%,0.41%,0.32%,0.00%,100.00%,0.00%,1,0,2.04%,0.00%,US$42.99,US$0.00,1,0
B08D3DNTBX,B07TVH8FR1,UOZZI BEDDING Colorful Dots Comforter Set King Size Pink Yellow Gray Blue Circles Print Reversible Down Alternative 800 TC Adult Duvet Sets 1 Microfiber Comforter with 2 Pillow Shams for Winter,UZBZ38-K,39,1,16,0,55,1,0.43%,1.22%,0.42%,0.00%,0.43%,0.67%,50,1,20,0,70,1,0.43%,1.05%,0.41%,0.42%,0.56%,100.00%,100.00%,1,0,1.82%,0.00%,US$46.99,US$0.00,1,0
B08D3DNTBX,B07TYLTKSS,Colorful Dots Comforter Set Queen Size Pink Yellow Gray Blue Circles Print Reversible Down Alternative 800 TC Adult Teen Summer Duvet Sets 1 Winter Microfiber Comforter with 2 Pillow Shams,UZBZ38-Q,49,0,29,1,78,1,0.55%,0.00%,0.76%,1.49%,0.61%,0.67%,66,0,40,3,106,3,0.56%,0.00%,0.82%,0.64%,1.69%,100.00%,100.00%,1,0,1.28%,0.00%,US$45.99,US$0.00,1,0
B08D3DNTBX,B07TYNNN74,UOZZI BEDDING Colorful Dots Comforter Set Twin Size Pink Yellow Gray Blue Circles Print Reversible Down Alternative 800 TC Kids Girls Teen Duvet Sets 1 Microfiber Comforter with 2 Pillow Shams,UZBZ38-T,28,0,24,0,52,0,0.31%,0.00%,0.63%,0.00%,0.41%,0.00%,34,0,28,0,62,0,0.29%,0.00%,0.57%,0.37%,0.00%,100.00%,0.00%,1,0,1.92%,0.00%,US$38.99,US$0.00,1,0
B08D6LSCQ7,B082WWGQZ2,UOZZI BEDDING Gray Twin Size Duvet Cover Set with 2 Pillow Shams-Gray Branch Style 800 TC Zipper Closure 4 Corner Ties Adult Men Women Style Dots Floral White Tree Style Reversible Design,BTN110-TN,5,0,8,0,13,0,0.06%,0.00%,0.21%,0.00%,0.10%,0.00%,6,0,10,0,16,0,0.05%,0.00%,0.20%,0.10%,0.00%,100.00%,0.00%,2,0,15.38%,0.00%,US$59.98,US$0.00,1,0
B08DXYYPHT,B08B51JB5N,UOZZI BEDDING 2 Piece Reversible Colorful Quilt Set Twin Size with Green Orange Yellow Cubes Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT19-T,24,0,16,0,40,0,0.27%,0.00%,0.42%,0.00%,0.31%,0.00%,26,0,17,0,43,0,0.22%,0.00%,0.35%,0.26%,0.00%,100.00%,0.00%,1,0,2.50%,0.00%,US$44.99,US$0.00,1,0
B099DTMYL7,B08DNBRPGR,Shaggy Comforter Set Twin Size 2 Pieces Winter Faux Fur Comforter Set with 1 Pillowcases Ultra Soft and Easy Care Luxury Plush Warm Super Fleece Sherpa Bedding Set White with Dark Gray,CMRPBZ01-T,1,0,1,0,2,0,0.01%,0.00%,0.03%,0.00%,0.02%,0.00%,1,0,1,0,2,0,0.01%,0.00%,0.02%,0.01%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,US$59.99,US$0.00,1,0
B099DTMYL7,B08DNCBJNV,UOZZI BEDDING Faux Fur Plush Shaggy Comforter Set Queen White with Pink 3 Pieces Down Alternative Microfiber Ultra Soft Luxury Warm Sherpa Duvet Set with 2 Pillow Cases Luxury,CMRPBZ03-Q,10,0,4,0,14,0,0.11%,0.00%,0.10%,0.00%,0.11%,0.00%,15,0,4,0,19,0,0.13%,0.00%,0.08%,0.11%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,US$49.99,US$0.00,1,0
B08HV2DGDW,B08HLVZ9CN,"UOZZI BEDDING Faux Fur Shaggy Comforter Set King 3 Pieces - 1 Cream White Comforter Set with Sherpa and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Super Soft and Warm Beige Duvet Set",CMRCBZ04-K,39,0,12,0,51,0,0.43%,0.00%,0.31%,0.00%,0.40%,0.00%,51,0,12,0,63,0,0.43%,0.00%,0.24%,0.38%,0.00%,96.83%,0.00%,1,0,1.96%,0.00%,US$79.99,US$0.00,1,0
B08HV2DGDW,B08HLWGVW9,"UOZZI BEDDING Pink Faux Fur Comforter Set Twin 3 Pieces - 1 Shaggy Comforter Set 68x86 and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Duvet Set for Girls Women Princess Style",CMRCBZ02-T,23,0,22,0,45,0,0.26%,0.00%,0.58%,0.00%,0.35%,0.00%,26,0,27,0,53,0,0.22%,0.00%,0.55%,0.32%,0.00%,100.00%,0.00%,1,0,2.22%,0.00%,US$65.99,US$0.00,1,0
B08K767M5V,B08P43H43R,UOZZI BEDDING Bed in a Bag 7 Pieces King Size Yellow Green Triangles Print - Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG19-K,156,4,68,1,224,5,1.74%,4.88%,1.78%,1.49%,1.75%,3.36%,171,4,77,1,248,5,1.45%,4.21%,1.57%,1.49%,2.81%,100.00%,100.00%,1,0,0.45%,0.00%,US$65.99,US$0.00,1,0
B092LX5PDW,B08P4GY3LZ,White Floral Comforter Sheet Set 6 Pieces Bed in a Bag Twin Size Green Blue Leaves with Red Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 1 Pillowcases),UZBIG60-T,26,0,12,1,38,1,0.29%,0.00%,0.31%,1.49%,0.30%,0.67%,26,0,17,1,43,1,0.22%,0.00%,0.35%,0.26%,0.56%,100.00%,100.00%,1,0,2.63%,0.00%,US$53.99,US$0.00,1,0
B08XXHWMH7,B08XXFK66P,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray White Branch with Yellow Dots Queen Full Size 88x88 Soft Microfiber Lightweight Summer Coverlet Bedspread for All Season (1 Quilt+ 2 Shams),UQT118-Q,52,0,42,0,94,0,0.58%,0.00%,1.10%,0.00%,0.73%,0.00%,57,0,47,0,104,0,0.48%,0.00%,0.96%,0.62%,0.00%,100.00%,0.00%,1,0,1.06%,0.00%,US$39.99,US$0.00,1,0
B08XXHWMH7,B08XXJCZMQ,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray White Branch with Yellow Dots King Size 102x88 Soft Microfiber Lightweight Summer Coverlet Bedspread for All Season (1 Quilt+ 2 Shams),UQT118-K,34,0,26,1,60,1,0.38%,0.00%,0.68%,1.49%,0.47%,0.67%,38,0,27,1,65,1,0.32%,0.00%,0.55%,0.39%,0.56%,100.00%,100.00%,1,0,1.67%,0.00%,US$45.99,US$0.00,1,0
B08XXHWMH7,B09153W9VF,UOZZI BEDDING 3 Pieces Reversible Quilt Set White Leaves Queen Full Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT114-Q,6,0,0,0,6,0,0.07%,0.00%,0.00%,0.00%,0.05%,0.00%,6,0,0,0,6,0,0.05%,0.00%,0.00%,0.04%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,US$39.99,US$0.00,1,0
B08XXHWMH7,B09157P2P7,UOZZI BEDDING 2 Pieces Christmas Quilt Set Burgundy Red Branch Twin Size 68x86 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 1 Shams),UQT111-T,3,0,6,0,9,0,0.03%,0.00%,0.16%,0.00%,0.07%,0.00%,6,0,7,0,13,0,0.05%,0.00%,0.14%,0.08%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,US$73.98,US$0.00,1,0
B0B92QC3D8,B091BPRKTK,Flower Comforter Sheet Set White Bed in a Bag 7 Pieces King Size Dark Pink Floral Microfiber Bedding Set (1 Comforter 2 Pillow Shams 1 Pink Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG192-K,7,0,8,0,15,0,0.08%,0.00%,0.21%,0.00%,0.12%,0.00%,7,0,9,0,16,0,0.06%,0.00%,0.18%,0.10%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,US$59.99,US$0.00,1,0
B08K767M5V,B091BSCFSV,Pink Floral Comforter Sheet Set Bed in a Bag 7 Pieces Queen Size Green Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG129-Q,154,1,58,1,212,2,1.71%,1.22%,1.52%,1.49%,1.66%,1.34%,177,1,73,1,250,2,1.50%,1.05%,1.49%,1.50%,1.12%,100.00%,100.00%,1,0,0.47%,0.00%,US$58.99,US$0.00,1,0
B091Y38CV7,B091XPL4TL,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Teal / Green & Gray",UTBSC-07,15,0,5,1,20,1,0.17%,0.00%,0.13%,1.49%,0.16%,0.67%,18,0,6,1,24,1,0.15%,0.00%,0.12%,0.14%,0.56%,100.00%,100.00%,1,1,5.00%,100.00%,US$29.99,US$29.99,1,1
B091Y38CV7,B091Y3D9GN,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Purple & Gray",UTBSC-11,16,0,4,0,20,0,0.18%,0.00%,0.10%,0.00%,0.16%,0.00%,16,0,5,0,21,0,0.14%,0.00%,0.10%,0.13%,0.00%,100.00%,0.00%,1,0,5.00%,0.00%,US$29.99,US$0.00,1,0
B091Y38CV7,B091YGD1BD,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Blue & Gray",UTBSC-06,25,0,11,1,36,1,0.28%,0.00%,0.29%,1.49%,0.28%,0.67%,27,0,13,1,40,1,0.23%,0.00%,0.27%,0.24%,0.56%,100.00%,100.00%,1,0,2.78%,0.00%,US$29.99,US$0.00,1,0
B092VTVKZ7,B092VT1LV3,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Black Space Style with Stars Planets Black Cute Includes Toddler Size Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS-148,69,1,9,0,78,1,0.77%,1.22%,0.24%,0.00%,0.61%,0.67%,79,1,10,0,89,1,0.67%,1.05%,0.20%,0.53%,0.56%,100.00%,100.00%,1,0,1.28%,0.00%,US$34.99,US$0.00,1,0
B094QRWNTJ,B094QS78RX,"100% Cotton 4 Pieces Pink Flowers Toddler Bedding Set with Purple Orange Pink Flowers Includes Adorable Quilted Floral Comforter, Purple Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-05,21,0,2,0,23,0,0.23%,0.00%,0.05%,0.00%,0.18%,0.00%,27,0,2,0,29,0,0.23%,0.00%,0.04%,0.17%,0.00%,100.00%,0.00%,1,0,4.35%,0.00%,US$45.99,US$0.00,1,0
B08K767M5V,B0952LMCQX,UOZZI BEDDING Bed in a Bag 7 Pieces Queen Size Gray Branches with Yellow Dots - Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG118-Q,126,3,46,1,172,4,1.40%,3.66%,1.20%,1.49%,1.34%,2.68%,135,3,54,1,189,4,1.15%,3.16%,1.10%,1.13%,2.25%,100.00%,100.00%,1,0,0.58%,0.00%,US$55.99,US$0.00,1,0
B09D2ZMVB6,B0974DMP59,"Twin Pink Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases - 6 Pieces Bedding Set",UZCBIG02-T,35,0,13,0,48,0,0.39%,0.00%,0.34%,0.00%,0.37%,0.00%,46,0,19,0,65,0,0.39%,0.00%,0.39%,0.39%,0.00%,100.00%,0.00%,1,1,2.08%,0.00%,US$45.99,US$45.99,1,1
B09D2ZMVB6,B0974DTYPR,"UOZZI BEDDING Teal King Comforter Set 7 Pieces Bed in a Bag with Spring Comforter King Size,Blue Sheets, Pillowcases & Shams Reversible Soft All Season Bed Set",UZCBIG05-K,7,0,3,0,10,0,0.08%,0.00%,0.08%,0.00%,0.08%,0.00%,7,0,5,0,12,0,0.06%,0.00%,0.10%,0.07%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,US$65.99,US$0.00,1,0
B09D2ZMVB6,B0974F7RGR,"UOZZI BEDDING Teal Queen Comforter Set 7 Pieces Bed in a Bag with Spring Comforter Queen Size,Blue Sheets, Pillowcases & Shams Reversible Soft All Season Bed Set",UZCBIG05-Q,37,0,21,1,58,1,0.41%,0.00%,0.55%,1.49%,0.45%,0.67%,43,0,28,1,71,1,0.37%,0.00%,0.57%,0.43%,0.56%,100.00%,100.00%,1,0,1.72%,0.00%,US$55.99,US$0.00,1,0
B08D6LSCQ7,B097PNDXNM,UOZZI BEDDING Branch Style Gray King Duvet Cover Set with 2 Pillow Shams- 800 TC Zipper Closure 4 Corner Ties Adult Men Women Style Dots Floral White Tree Style Reversible Design,BTN110-KKK,9,0,5,0,14,0,0.10%,0.00%,0.13%,0.00%,0.11%,0.00%,10,0,6,0,16,0,0.09%,0.00%,0.12%,0.10%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,US$29.99,US$0.00,1,0
B091XXZ9CL,B099RZGY1H,"Navy Blue Bed in a Bag 7 Pieces King Size All Season Navy White line - Soft Microfiber Reversible Bed Comforter Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIGN112-K,11,0,7,0,18,0,0.12%,0.00%,0.18%,0.00%,0.14%,0.00%,13,0,10,0,23,0,0.11%,0.00%,0.20%,0.14%,0.00%,100.00%,0.00%,1,0,5.56%,0.00%,US$65.99,US$0.00,1,0
B099DTMYL7,B09B6PYXFK,Shaggy Comforter Set King Size 3 Pieces Winter Faux Fur Comforter Set with 2 Pillowcases Ultra Soft and Easy Care Luxury Plush Warm Super Fleece Sherpa Bedding Set White with White with Black,CMRPBZ08-K,14,1,3,0,17,1,0.16%,1.22%,0.08%,0.00%,0.13%,0.67%,20,3,4,0,24,3,0.17%,3.16%,0.08%,0.14%,1.69%,100.00%,100.00%,1,0,5.88%,0.00%,US$89.99,US$0.00,1,0
